feature,p_value,score,gbr,et,lgbm,xgb,rf,mean
p223_H1,0.3556601436136483,0.855359308586865,0.0,0.0,0.0,0.0,0.0,0.0
p223_NCI,0.3556601436138175,0.8553593085862429,0.0,0.0,0.0,0.0,0.0,0.0
p223_H3,0.3556601436136144,0.8553593085869958,0.0,0.0,0.0,0.0,0.0,0.0
p223_MASS,0.35566014361384013,0.8553593085861706,0.0,0.0,0.0,0.0,0.0,0.0
p224_H1,4.1348694374051e-61,407.1454182009252,0.007608496778994391,0.008119246462642884,0.10714285714285714,2.5135918e-07,0.5462439638333064,0.13382296311539663
p224_NCI,5.795002732032975e-13,55.927487760768955,0.0,0.012706333132545605,0.0,0.0,0.7163735778623126,0.14581598219897166
p224_H3,7.557956898932152e-47,279.5524319757498,0.0,0.0001738101332331656,0.0,0.0,0.1951439598129537,0.03906355398923737
p224_MASS,0.0016237106828166294,10.085119811226512,0.0,0.0005295192700810831,0.03571428571428571,0.0,0.03733095330313917,0.014714951657501191
p225_H1,0.7623587565606516,0.09157528046931991,0.0,0.0,0.0,0.0,0.0,0.0
p225_NCI,0.0009735019318053666,11.058834842687656,0.0002588982171914308,0.00015101811607284824,0.0,0.0,0.006894408624137839,0.0014608649914804235
p225_H3,0.0003057101636087231,13.292673415344439,0.0,2.8787489083852717e-06,0.0,0.0,0.0031603702795627384,0.0006326498056942248
p225_MASS,0.14444560102687262,2.1392383939237796,0.0,0.0,0.0,0.0,0.0,0.0
p226_H1,0.03876656306727586,4.302505485537409,0.0,0.0011824854209332297,0.0,0.0,0.02056777946126298,0.004350052976439242
p226_NCI,0.8739488525180045,0.0252039854093784,0.0,0.0,0.0,0.0,0.0,0.0
p226_H3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p226_MASS,4.4399219465369454e-16,72.58255423699595,0.0,2.844454370008825e-06,0.0,0.0,0.0003773729174069911,7.604347435539999e-05
p227_H1,0.00019722992626433584,14.147399321929315,0.0,0.0010760911287982782,0.07142857142857142,1.6755417e-06,0.004289784904960286,0.015359224600813825
p227_NCI,1.2146736561310098e-05,19.68595498666593,0.0,0.000280486193408371,0.0,0.0,0.009360135494074743,0.001928124337496623
p227_H3,3.112238876005063e-19,90.17898784963462,0.0,1.2572123070306362e-06,0.0,0.0,0.005165627511831015,0.001033376944827609
p227_MASS,6.325482195017657e-12,50.5377038379142,0.0,0.0009623605082429261,0.0,0.0,0.03949992479883522,0.00809245706141563
p228_H1,8.721839297516879e-07,25.058545498650304,0.0,0.0005486066085624879,0.42857142857142855,8.06319e-06,0.01265184011878061,0.08835598769772487
p228_NCI,5.592202360751642e-18,83.09125258657606,0.0,0.00044431847817465175,0.0,0.00031972915,0.00942755954658602,0.0020383214352861123
p228_H3,5.168854928524508e-05,16.78749707797363,0.0,0.00027222207380894737,0.0,2.073897e-07,0.0018283575638446338,0.0004201574054714427
p228_MASS,2.6808620378367624e-13,57.68272436426095,0.0002291342245162047,0.00039662359060643217,0.03571428571428571,1.2909438e-06,0.008188903285170628,0.00890604755168145
p229_H1,0.3614789238355335,0.8348724248450702,0.0,0.0,0.0,0.0,0.0,0.0
p229_NCI,0.38898309366218087,0.743917320796793,0.0,0.0,0.0,0.0,0.0,0.0
p229_H3,0.1439271902627917,2.144791281984923,0.0,0.0,0.0,0.0,0.0,0.0
p229_MASS,0.012555820734351738,6.293670524395369,0.0,8.797642834255979e-05,0.0,0.0,0.006108959401124905,0.0012393871658934927
p230_H1,0.0020586235030583986,9.636402530289411,0.0,1.4315168693700955e-05,0.0,0.0,0.1583899815697091,0.031680859347680564
p230_NCI,4.417417657707388e-12,51.34222138526676,0.02674443534033375,0.07141082340988479,0.03571428571428571,0.0033266027,0.21927174285369944,0.07129357801280098
p230_H3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p230_MASS,0.20966927381408831,1.5793491351660656,0.0,0.0,0.0,0.0,0.0,0.0
p231_H1,0.013558073767254103,6.155282085810881,0.0,0.001961801756813531,0.07142857142857142,3.076149e-05,0.009978441228817213,0.01667991518085085
p231_NCI,0.009873529668323399,6.728925686726676,0.0006119710286000194,0.002056725046001296,0.0,4.6430992e-05,0.009284412205124933,0.002399907854419251
p231_H3,0.07108544153372116,3.2771273575628013,0.0,0.0,0.0,0.0,0.0,0.0
p231_MASS,0.037615797616631835,4.354437032492632,0.0,0.0016676954177521806,0.0,0.0,0.014633605373027499,0.003260260158155936
p232_H1,6.910295434475436e-05,16.211602270131525,0.0,9.490620381959075e-05,0.0,5.3719205e-06,0.007019364792955311,0.0014239285834452965
p232_NCI,0.8740217334260167,0.025174602278722022,0.0,0.0,0.0,0.0,0.0,0.0
p232_H3,0.0001372407287665714,14.858223169343521,8.022633846001314e-06,0.0002827134001687952,0.0,0.0,0.008465458181679177,0.0017512388431387947
p232_MASS,0.00030340854552291473,13.307370129668161,0.0,0.00011428446536162062,0.0,2.0235618e-06,0.009580118377538919,0.0019392852809439962
p233_H1,0.016259207863387234,5.829330660604499,0.0,6.355908702695613e-06,0.0,0.0,0.0010143659603786585,0.00020414437381627081
p233_NCI,0.00010921117078913724,15.307638320301757,0.0,2.8406338868744906e-06,0.0,0.0,0.00042031227565751336,8.463058190887758e-05
p233_H3,0.5087025630881756,0.4376076787970413,0.0,0.0,0.0,0.0,0.0,0.0
p233_MASS,0.03801420350807673,4.336270788547891,0.0,1.543468309401478e-05,0.0,0.0,0.018574839347661964,0.0037180548061511954
p234_H1,0.5751516467445341,0.3147125941670048,0.0,0.0,0.0,0.0,0.0,0.0
p234_NCI,0.6701240588865074,0.18175509791945837,0.0,0.0,0.0,0.0,0.0,0.0
p234_H3,0.6098289128160417,0.26088055203849414,0.0,0.0,0.0,0.0,0.0,0.0
p234_MASS,0.4058158416363892,0.6926511016150588,0.0,0.0,0.0,0.0,0.0,0.0
p235_H1,0.016959326140231636,5.753990282200403,0.0,0.00021411611727569817,0.0,0.0,0.015062572081005877,0.003055337639656315
p235_NCI,0.0017386312916678524,9.95562060497036,0.0,2.171384818488619e-05,0.0,0.0,0.015824574174779477,0.0031692576045928727
p235_H3,0.1306381836050947,2.2953651671376427,0.0,0.0,0.0,0.0,0.0,0.0
p235_MASS,0.00023159007329251482,13.833628597191966,0.0,1.6466960645841647e-05,0.0,0.0,0.015053206179074128,0.003013934627943994
p236_H1,0.7975425172858229,0.0659045361246034,0.0,0.0,0.0,0.0,0.0,0.0
p236_NCI,0.30407465814179885,1.0592615229105846,0.0,0.0,0.0,0.0,0.0,0.0
p236_H3,0.2492295444183022,1.3319197701967813,0.0,0.0,0.0,0.0,0.0,0.0
p236_MASS,0.44365328352715994,0.5881106024928295,0.0,0.0,0.0,0.0,0.0,0.0
p237_H1,0.3758367652292698,0.7862224711177861,0.0,0.0,0.0,0.0,0.0,0.0
p237_NCI,0.3337469053875778,0.9368195470343583,0.0,0.0,0.0,0.0,0.0,0.0
p237_H3,0.38751419569379164,0.7485426467708407,0.0,0.0,0.0,0.0,0.0,0.0
p237_MASS,0.75023886032878,0.10148557110745174,0.0,0.0,0.0,0.0,0.0,0.0
p238_H1,3.962589053150911e-19,89.58173101401943,2.657498894943185e-06,9.557189069786041e-05,0.0,0.0,0.016963393774136123,0.0034123246327457855
p238_NCI,0.6127387261678854,0.256653542678146,0.0,0.0,0.0,0.0,0.0,0.0
p238_H3,0.1145327112284132,2.5026543858258146,0.0,0.0,0.0,0.0,0.0,0.0
p238_MASS,2.4404056724246637e-08,32.53860115628347,0.0,0.00014771714349807593,0.0,0.0,0.01464419107424953,0.0029583816435495213
p239_H1,0.6477144592868802,0.2091447055938456,0.0,0.0,0.0,0.0,0.0,0.0
p239_NCI,0.04371733366463867,4.09622248611598,0.000675574123402661,0.0010780167357682781,0.21428571428571427,0.0,0.013104672201560408,0.04582879546928913
p239_H3,5.151315625696161e-06,21.422090338166498,0.0,1.0610003063850214e-05,0.0,0.0,0.0027508469491198105,0.0005522913904367321
p239_MASS,1.8407780118690047e-05,18.849617589307655,0.0,0.00046016881219322967,0.07142857142857142,0.0,0.009533101516338268,0.016284368351420584
p240_H1,0.0070563211323326795,7.342523426726227,0.0,0.00016772323679259903,0.0,0.0,0.009665937159995499,0.0019667320793576195
p240_NCI,0.5539475038699507,0.3509504376839521,0.0,0.0,0.0,0.0,0.0,0.0
p240_H3,0.6446777174532434,0.21303497041137484,0.0,0.0,0.0,0.0,0.0,0.0
p240_MASS,5.694733707230592e-06,21.218407485311687,0.0,9.114981972798634e-06,0.0,1.1545956e-06,0.008847323706168675,0.001771518656741459
p241_H1,8.054163138086835e-21,99.31678136247065,0.0,0.0005147953068327066,0.0,0.0,0.008075877145231584,0.0017181344904128582
p241_NCI,1.275524748541992e-05,19.587439195097023,0.0,0.0004970543186954135,0.03571428571428571,0.0,0.0031653574597236053,0.007875339498540947
p241_H3,8.624079080188116e-21,99.14405098734366,0.0,2.99644051624002e-05,0.0,0.0,0.0030266157197571205,0.0006113160249839041
p241_MASS,2.3355502602648318e-21,102.45612318157852,0.0,0.0002857701512163887,0.0,0.0,0.004512210034202586,0.000959596037083795
p242_H1,0.0027462581968176704,9.094229411821422,0.00011179875352647356,0.0010036459846963013,0.0,0.00013083103,0.010017372283163779,0.0022527296105030637
p242_NCI,0.6212468142192435,0.24454134781219006,0.0,0.0,0.0,0.0,0.0,0.0
p242_H3,0.24803907295784455,1.33865136299976,0.0,0.0,0.0,0.0,0.0,0.0
p242_MASS,1.6622843974427696e-05,19.0545016341019,0.0,0.0006529972771934878,0.0,8.942649e-06,0.0059773971802802245,0.001327867421375029
p243_H1,0.4905694305749053,0.47625231519009176,0.0,0.0,0.0,0.0,0.0,0.0
p243_NCI,0.7318616500815384,0.11759152065843667,0.0,0.0,0.0,0.0,0.0,0.0
p243_H3,0.146001408003805,2.122707917117587,0.0,0.0,0.0,0.0,0.0,0.0
p243_MASS,0.11581659240374866,2.484973581614527,0.0,0.0,0.0,0.0,0.0,0.0
p244_H1,0.027295072791240816,4.912022094326181,6.740844680524572e-05,0.00018606774054389727,0.0,0.0,0.003369167509197788,0.0007245287393093862
p244_NCI,0.055669925127103025,3.685730556749734,0.0004387259069026464,3.7934614553376077e-05,0.10714285714285714,0.0,0.0049016612121187495,0.02250423577528638
p244_H3,0.021795640264471578,5.308082378367883,0.0,0.00010600067396976272,0.0,0.0,0.001107566359631498,0.00024271340672025213
p244_MASS,0.08171985750141131,3.0473950432095025,0.0,0.0,0.0,0.0,0.0,0.0
p245_H1,0.17527502621414165,1.8444994799683847,0.0,0.0,0.0,0.0,0.0,0.0
p245_NCI,0.006752787184385131,7.423254064579594,0.0,1.2890765240888037e-05,0.0,4.1055353e-07,0.0038075252451485,0.0007641653127829573
p245_H3,0.0008971090865412842,11.215161110957595,0.0,2.064701333951556e-05,0.0,0.0,0.0004655037587479283,9.723015441748877e-05
p245_MASS,0.17406983532757198,1.8548683867871816,0.0,0.0,0.0,0.0,0.0,0.0
p246_H1,0.5682365738000823,0.3262422979755159,0.0,0.0,0.0,0.0,0.0,0.0
p246_NCI,0.5224367271934192,0.4098818712967979,0.0,0.0,0.0,0.0,0.0,0.0
p246_H3,0.8492646380188626,0.03617359977762113,0.0,0.0,0.0,0.0,0.0,0.0
p246_MASS,0.9051461911107909,0.014219845523650694,0.0,0.0,0.0,0.0,0.0,0.0
p247_H1,0.7830002745871733,0.07596481022920484,0.0,0.0,0.0,0.0,0.0,0.0
p247_NCI,0.6164468517754393,0.2513295706109104,0.0,0.0,0.0,0.0,0.0,0.0
p247_H3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p247_MASS,0.5538362405208213,0.3511476033822825,0.0,0.0,0.0,0.0,0.0,0.0
p248_H1,0.08179330853680072,3.0459229978481157,0.0,0.0,0.0,0.0,0.0,0.0
p248_NCI,5.935649213615445e-10,40.51756394210322,0.0,0.0001468238652479561,0.14285714285714285,2.227304e-05,0.014240341078241304,0.031453316168041666
p248_H3,2.429923658944723e-06,22.95388432834122,0.0,9.866627759144674e-05,0.0,0.0,0.0027305139613410575,0.0005658360477865008
p248_MASS,6.677503666227174e-05,16.27947305966392,0.0,0.00014378954451799448,0.0,0.0,0.0020991483398126254,0.000448587576866124
p249_H1,0.07914216993318222,3.0999826288210293,0.0,0.0,0.0,0.0,0.0,0.0
p249_NCI,0.01975110837813041,5.482632522629003,0.0,0.00013164476724390905,0.0,0.0,0.0016076978280844276,0.00034786851906566733
p249_H3,8.633297556317097e-06,20.375341214048714,0.0,0.00026984295007869514,0.0,0.0,0.004347922085251274,0.0009235530070659939
p249_MASS,9.769913888746486e-05,15.527206143769813,0.0,0.0002999609179372517,0.0,0.0,0.0002485288148051335,0.00010969794654847704
p250_H1,0.07924321569421487,3.097886479053799,0.0,0.0,0.0,0.0,0.0,0.0
p250_NCI,0.0003721399659869639,12.910807436937969,0.0,6.468571680089624e-05,0.0,0.0,0.026655459580604796,0.005344029059481138
p250_H3,0.909949194358473,0.012810210781959729,0.0,0.0,0.0,0.0,0.0,0.0
p250_MASS,0.4594469291437109,0.5484194927341113,0.0,0.0,0.0,0.0,0.0,0.0
p251_H1,0.020489488970760958,5.417513566477455,0.0,3.685698116673883e-05,0.0,0.00015212763,0.003007889149366902,0.0006393747517263765
p251_NCI,0.2632313951337948,1.2556060965914573,0.0,0.0,0.0,0.0,0.0,0.0
p251_H3,0.540099192316901,0.3760738912858375,0.0,0.0,0.0,0.0,0.0,0.0
p251_MASS,0.0006907561204239779,11.716540481009789,0.0,5.014598457995891e-05,0.0,0.0,0.009776949861347665,0.001965419169185525
p252_H1,0.029992972945814534,4.747261794277842,0.0,0.00024141179495740733,0.03571428571428571,0.0,0.007099103151951462,0.008610960132238917
p252_NCI,0.13421507550805234,2.2531986358351443,0.0,0.0,0.0,0.0,0.0,0.0
p252_H3,0.7189154129005668,0.12973767030481323,0.0,0.0,0.0,0.0,0.0,0.0
p252_MASS,0.33770130045243685,0.9215932209136677,0.0,0.0,0.0,0.0,0.0,0.0
p253_H1,0.013575278032758115,6.152999889710232,0.0003425106775416065,0.000902231075405091,0.25,6.1698447e-06,0.003638931336266096,0.050977968586784515
p253_NCI,0.1028087271395272,2.6750090839387766,0.0,0.0,0.0,0.0,0.0,0.0
p253_H3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p253_MASS,0.23195048658067546,1.433693070932963,0.0,0.0,0.0,0.0,0.0,0.0
p254_H1,0.01853900866155734,5.595217169846802,0.0,0.0005871872037193817,0.0,0.0,0.002945399692635531,0.0007065173792709826
p254_NCI,0.37171826155029375,0.7999085456575702,0.0,0.0,0.0,0.0,0.0,0.0
p254_H3,0.7784178647977803,0.0792942770897174,0.0,0.0,0.0,0.0,0.0,0.0
p254_MASS,0.1185201005718182,2.448442783182631,0.0,0.0,0.0,0.0,0.0,0.0
p255_H1,0.39947416221380705,0.7115974544862489,0.0,0.0,0.0,0.0,0.0,0.0
p255_NCI,0.07347244264486053,3.222473915435789,0.0,0.0,0.0,0.0,0.0,0.0
p255_H3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p255_MASS,0.027310368631576203,4.911040727244286,7.484009509013596e-05,0.00032475706598096934,0.17857142857142858,1.8360594e-06,0.009277798828565584,0.03765013212408676
p256_H1,0.06567536853244714,3.4086710064318995,0.0,0.0,0.0,0.0,0.0,0.0
p256_NCI,0.004698807746123871,8.092565736091519,4.9167133624304715e-05,0.00015551938466448772,0.25,1.2157472e-05,0.004819715368635735,0.05100731187181613
p256_H3,1.0582221665792971e-05,19.964091202729648,0.0,1.2456343371369541e-05,0.0,0.0,0.0007383782282120862,0.00015016691431669115
p256_MASS,4.819058149172278e-10,40.97094647371729,0.0008952280347011936,0.0004778046980761725,0.0,2.205646e-05,0.04502204472767716,0.009283426784047689
p257_H1,6.976256058119435e-13,55.506302789100786,0.0,0.00018999757494784863,0.0,0.0,0.053426560187514474,0.010723311552492464
p257_NCI,7.175473771538661e-05,16.13705071984919,0.0,0.00010314904059012573,0.0,0.0,0.006920301445966021,0.0014046900973112293
p257_H3,5.276487720774906e-08,30.908837961756024,0.0,0.0,0.0,0.0,0.02949798752200396,0.005899597504400792
p257_MASS,0.10788011810013934,2.5979239220777934,0.0,0.0,0.0,0.0,0.0,0.0
p258_H1,1.3499127460697133e-19,92.25075331477785,0.0,0.0004486892636468583,0.03571428571428571,2.0061843e-06,0.0856155869426853,0.024356113620989883
p258_NCI,0.0015964996158243823,10.117149335408637,0.014737606676491079,0.004810890481310425,0.07142857142857142,0.019051723,0.08022515480657552,0.03805078931502996
p258_H3,0.23328573117576498,1.4255039468894493,0.0,0.0,0.0,0.0,0.0,0.0
p258_MASS,7.925706422194554e-05,15.94032691773547,3.6205976993704555e-05,0.007260522982164793,0.0,0.0,0.019363010701648357,0.005331947932161371
p259_H1,5.414373401780619e-06,21.320916140498014,0.0,0.00019546689290118036,0.42857142857142855,2.152613e-05,0.007959809341766972,0.08734964618717642
p259_NCI,7.383538824988316e-46,271.53375922090123,0.0004131455269785392,0.0008277871255045057,0.25,6.7932815e-06,0.037702339975708016,0.057790013181938216
p259_H3,6.06845839356603e-07,25.8078727830415,0.0,7.028521386131877e-06,0.0,0.0,0.007320036862304346,0.0014654130767380957
p259_MASS,8.288302707205429e-22,105.10050381593342,0.0,0.0005213065276598989,0.07142857142857142,1.5007293e-05,0.045558629789702466,0.023504703007758577
p260_H1,9.264256497787858e-16,70.84198421779767,0.0,4.8298515832112577e-05,0.07142857142857142,1.2263858e-06,0.007749927987883922,0.01584560486362709
p260_NCI,0.4068083063227591,0.6897251540307112,0.0,0.0,0.0,0.0,0.0,0.0
p260_H3,9.227328568032099e-20,93.19769894630727,0.0,3.266253710575195e-05,0.0,0.0,0.0032072518898638032,0.000647982885393911
p260_MASS,0.0022553050910121258,9.464411899787773,3.241405274345797e-07,0.00036655219154962005,0.0,2.2513231e-07,0.007074842947152443,0.0014883888823081027
p261_H1,5.200420239986139e-23,112.24503720800146,0.0003917997812987054,0.0004263293714428159,0.2857142857142857,0.006110524,0.037791955136305996,0.06608697876614145
p261_NCI,9.93350160032338e-15,65.2795023531288,0.0004140194052715987,0.0002855967637681492,0.07142857142857142,0.0,0.0042732402999969415,0.015280285579521624
p261_H3,1.8400366050288135e-25,127.16338049806116,0.0,0.00020080858478644813,0.10714285714285714,0.0,0.04450002521489955,0.030368738188508625
p261_MASS,1.3049742992740953e-18,86.64697280552856,0.0,0.00019516425193853013,0.0,0.0,0.05992615165578686,0.012024263181545078
p262_H1,0.07347305790293918,3.222460076116125,0.0,0.0,0.0,0.0,0.0,0.0
p262_NCI,0.2912683534715228,1.1170263928915822,0.0,0.0,0.0,0.0,0.0,0.0
p262_H3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p262_MASS,4.761505330802016e-10,40.99710406348731,0.0,0.00014737528781978972,0.03571428571428571,0.0,0.003364227489693371,0.007845177698359775
p263_H1,1.9502303861568958e-09,37.941595768104115,0.0,0.0002690365111596082,0.17857142857142858,1.0262413e-06,0.014814139950609899,0.03873112625490103
p263_NCI,0.3497097834124572,0.8767911334148938,0.0,0.0,0.0,0.0,0.0,0.0
p263_H3,2.3201747251775048e-08,32.64569795953094,0.0,1.9551001532991783e-07,0.0,0.0,1.6971181203813372e-05,3.4333382438286576e-06
p263_MASS,2.1687147817388327e-09,37.712645695776374,3.870502812671113e-08,0.0004809662176185859,0.4642857142857143,1.1049881e-05,0.006388904001975058,0.09423333461833178
p264_H1,9.532897923115214e-09,34.537515672360925,0.0002647942175402502,0.003258324338261543,0.0,7.572115e-05,0.020513570304351376,0.00482248200259569
p264_NCI,0.020625542303855753,5.405781246751914,0.0,7.734738558440749e-05,0.0,0.0,0.010076001132725158,0.002030669703661913
p264_H3,5.153804985375122e-05,16.793289671548948,0.0003066121582925519,0.0014135067086321592,0.0,0.0,0.007013139100203315,0.0017466515934256052
p264_MASS,0.0007395130491874046,11.585517035028186,0.0,0.004522677907030119,0.0,0.0,0.023257337474134034,0.005556003076232831
p265_H1,1.2882738123322023e-53,337.20057256446046,0.0,0.12666962742915272,0.0,0.0,0.6124971640329349,0.14783335829241753
p265_NCI,1.7442027913826318e-49,301.41707838817433,0.0012471592928104652,0.04497469677126393,0.0,0.0,0.5122582142501206,0.111696014062839
p265_H3,0.7302555715720356,0.11906200018752139,0.0,0.0,0.0,0.0,0.0,0.0
p265_MASS,1.529074071544064e-25,127.66084026070601,0.0,0.0004995250966804742,0.0,0.0,0.21968149945341736,0.04403620491001957
p266_H1,0.0003390739143508841,13.091389224413286,0.0,0.00018519590238680813,0.07142857142857142,2.8791176e-06,0.006070302213869454,0.015537389732480273
p266_NCI,8.048847831420655e-05,15.909846779314591,0.0,9.720195115171791e-05,0.0,0.0,0.002893472316346918,0.0005981348534997272
p266_H3,0.04055566295492392,4.224908504257058,0.0,0.0001442322352944295,0.0,0.0,0.0022751395427465715,0.0004838743556082002
p266_MASS,0.0003810485706668694,12.86493463412973,0.00020718580543358008,0.0001773269656312577,0.14285714285714285,0.0,0.009367337042725953,0.03052179853418673
p267_H1,2.009426170131326e-06,23.342822223452927,0.0,0.0008870610019063047,0.10714285714285714,6.257618e-05,0.004325283890816624,0.022483555643564974
p267_NCI,0.07450948834680138,3.199322744505707,0.0,0.0,0.0,0.0,0.0,0.0
p267_H3,2.3299948758680007e-15,68.67014218302903,0.0,0.000858303714960663,0.0,0.0,0.004111185621444953,0.000993897867281123
p267_MASS,2.354355726816009e-23,114.31086507180721,0.0,0.001053532519298731,0.14285714285714285,8.149243e-05,0.02890530767375835,0.03457949509561058
p268_H1,0.6023734662009796,0.27191084771871993,0.0,0.0,0.0,0.0,0.0,0.0
p268_NCI,0.0043314257500514245,8.243632995768872,0.0,8.926924588949773e-05,0.10714285714285714,2.1783142e-06,0.005776952159158985,0.02260225137241351
p268_H3,0.05076549974422381,3.841645045167855,0.0,0.00014329255903457346,0.0,0.0,0.0009751338664316,0.0002236852850932347
p268_MASS,2.8086216189852934e-11,47.21666464351991,0.00030002066673330406,0.0006042795379388318,0.14285714285714285,4.603261e-06,0.007101646488125698,0.03017353856218901
p269_H1,8.29666013199173e-09,34.8339979817682,0.019119005843784908,0.0027074025237674862,0.25,0.0004770599,0.06457159565497936,0.06737501278246986
p269_NCI,0.043217740841375016,4.115890130370126,0.01270431808397587,0.0029749597855855616,0.10714285714285714,0.0,0.02486745619480746,0.029537918241445204
p269_H3,0.008395492260083307,7.024398427183209,0.0,0.0006826364629896655,0.0,0.0,0.007610583640616598,0.0016586440207212525
p269_MASS,0.013247833223538641,6.1969579007870985,0.0,0.000550641289113963,0.07142857142857142,0.0,0.015067590301453031,0.017409360603827684
p270_H1,7.621599590042258e-05,16.017700588870028,0.0,4.8833706403489595e-05,0.0,0.0,0.0035247453566660597,0.0007147158126139099
p270_NCI,0.09721717945949478,2.7649973050173764,0.0,0.0,0.0,0.0,0.0,0.0
p270_H3,0.005026295794514441,7.967765342328435,0.0,4.9291962004826425e-05,0.0,0.0,0.00035133991699231226,8.012637579942773e-05
p270_MASS,6.03193820537834e-05,16.481001585427997,0.0,3.519607023431269e-05,0.0,0.0,0.009866238512492105,0.0019802869165452836
p271_H1,0.0001844314199077352,14.278671197568178,0.00019371943442386398,0.0013662618491901656,0.14285714285714285,1.9145896e-06,0.02571211105855679,0.03402622995777771
p271_NCI,0.19436289904418566,1.6905300996214996,0.0,0.0,0.0,0.0,0.0,0.0
p271_H3,0.0006518222051117964,11.828096454134059,0.0,4.183794540691149e-05,0.0,0.0,0.0009518473087017688,0.00019873705082173605
p271_MASS,0.5651903952451036,0.3314087769378216,0.0,0.0,0.0,0.0,0.0,0.0
p272_H1,6.369432105848266e-08,30.51234315789672,0.00010144270537916404,0.0003570833043464207,0.07142857142857142,7.465362e-05,0.009662133170155126,0.016324776845100062
p272_NCI,0.0036127690834894836,8.58129067702615,0.0,0.0014916674992512602,0.07142857142857142,0.007132073,0.015498176621159813,0.019110097696400142
p272_H3,1.0822444931000557e-10,44.23839720971942,0.0,0.0010982846308118604,0.0,1.8400562e-05,0.008373999117880166,0.0018981368621608491
p272_MASS,3.045336030073298e-05,17.841403430467235,0.0015643323714274442,0.00013755886231936828,0.07142857142857142,0.0016430705,0.01623294191056206,0.018201295011664634
p273_H1,0.07206847418748066,3.2543836919655638,0.0,0.0,0.0,0.0,0.0,0.0
p273_NCI,0.8528565450282405,0.03445040837528879,0.0,0.0,0.0,0.0,0.0,0.0
p273_H3,0.5581643824853716,0.34353279009058746,0.0,0.0,0.0,0.0,0.0,0.0
p273_MASS,2.879243390313438e-24,119.83399127614592,0.0,0.0037918059816079877,0.10714285714285714,2.5028732e-05,0.4659275998263557,0.11537745833658916
p274_H1,0.6999932981315768,0.1487158990643527,0.0,0.0,0.0,0.0,0.0,0.0
p274_NCI,1.0092718340746445e-11,49.49343841030229,0.0,0.0005661576932321969,0.0,0.0,0.007777831753920477,0.0016687978894305347
p274_H3,0.929535108164245,0.007830776156952582,0.0,0.0,0.0,0.0,0.0,0.0
p274_MASS,3.158809295750105e-05,17.768336445696523,0.0,0.00027766340989513643,0.03571428571428571,0.0,0.01799727091271496,0.010797844007379162
p275_H1,2.870300508266412e-20,96.11721924169434,0.0,7.046278428373578e-05,0.0,1.3920179e-07,0.05921424126263808,0.011856968649741938
p275_NCI,0.5686367097449252,0.32556764823324236,0.0,0.0,0.0,0.0,0.0,0.0
p275_H3,5.294285526076398e-13,56.13282694691648,0.0,0.00010871990406845833,0.0,0.0,0.0028278700476766375,0.0005873179903490191
p275_MASS,5.279357109829358e-13,56.13924496463895,0.0,0.0001129902665441422,0.0,0.00016029262,0.010240589114384555,0.002102774400270017
p276_H1,6.552128070696459e-08,30.452827445311815,0.0009692201704063874,0.00015750105380352335,0.03571428571428571,6.688541e-05,0.010787316880178593,0.009539041846094356
p276_NCI,1.8224887977659563e-06,23.542940819466885,0.0,0.00013965633006227723,0.10714285714285714,0.00015481142,0.0018947674018040686,0.021866418459599073
p276_H3,4.6773300470913376e-05,16.986104323447055,0.0,4.2836330216004336e-05,0.0,0.0,0.0008932409792381421,0.00018721546189082928
p276_MASS,2.6123132373034056e-13,57.74184719335985,7.564573299826126e-07,4.3882320975004995e-05,0.0,0.0,0.009100475938733912,0.0018290229434077799
p277_H1,9.515638051684742e-33,174.4289334733096,0.014322294759976713,0.03313376621896834,0.2857142857142857,0.0,0.12993920768397238,0.09262191087544062
p277_NCI,6.484358476894273e-17,77.17099459764681,0.0,0.0002389668203519194,0.0,0.0,0.03243909031843159,0.006535611427756702
p277_H3,3.1570648628975566e-22,107.57835734555414,0.0,0.00019643667450270627,0.03571428571428571,2.8865088e-07,0.0015629623718561086,0.0074947946823051
p277_MASS,1.742959791843334e-33,179.46416430342413,0.06415698679879364,0.042593007407259624,0.0,0.0,0.18849233243352956,0.05904846532791656
p278_H1,9.452845411047321e-40,224.25470991201246,0.0,0.13660950089927393,0.25,7.202384e-05,0.6455846335409089,0.20645323165575333
p278_NCI,1.260942971222749e-31,166.85478274741138,0.0007916888404940305,0.0001780493949905574,0.17857142857142858,2.8907627e-05,0.01384106250434809,0.038682227387648996
p278_H3,2.0964910719617827e-44,259.9447242665528,0.0,0.0004305536604857033,0.0,0.0,0.028536319620258547,0.00579337465614885
p278_MASS,2.3657956593948832e-42,243.9413816353021,0.00208968043535653,0.0014479250109037396,0.07142857142857142,0.0,0.3166740250235152,0.07832804037966938
p279_H1,1.1832283115978804e-15,70.26467176904939,0.00035398999202397406,0.0005572282739256562,0.14285714285714285,2.944476e-05,0.0779109617527324,0.04434175352716551
p279_NCI,0.2979755694479488,1.086373442316126,0.0,0.0,0.0,0.0,0.0,0.0
