comp_db_id,Full_Species,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id,LambdaMax
2386,Dasyatis kuhlii,,,,655,,,,276
2387,Acanthopagrus butcheri,,657,,,,,,545
2388,Glaucomys sabrinus,,,656,,,,,512
2389,Acanthopagrus butcheri,,658,,,,,,575
2390,Sciurus carolinensis,,,657,,,,,444
2391,Sciurus carolinensis,,,658,,,,,543
2392,Diplodus annularis,,660,,,,,,458
2393,Spermophilus beecheyi,,,659,,,,,437
2394,Diplodus annularis,,661,,,,,,537
2395,Spermophilus beecheyi,,,660,,,,,519
2396,Spermophilus lateralis,,,661,,,,,435
2397,Spermophilus lateralis,,,662,,,,,520
2398,Sphyraena barracuda,,664,,,,,,531
2399,Spermophilus tridecemlineatus,,,663,,,,,437
2400,Dissostichus mawsoni,,,,663,,,,255
2401,Spermophilus tridecemlineatus,,,664,,,,,517
2402,Dolichonyx orzivorous,,,,664,,,,285
2403,Acantholumpenus mackayi,,666,,,,,,450
2404,Tupaia glis,,,665,,,,,445
2405,Dromiceius novae-hollandae,,,,665,,,,564
2406,Acantholumpenus mackayi,,667,,,,,,519
2407,Tupaia glis,,,666,,,,,555
2408,Buteo jamaicensis,,,667,,,,,501
2409,Anoplarchus purpurescens,,669,,,,,,444
2410,Buteo buteo,,,668,,,,,405
2411,Anoplarchus purpurescens,,670,,,,,,523
2412,Buteo buteo,,,669,,,,,449
2413,Embiotoca jacksoni,,,,669,,,,533
2414,Anoplarchus purpurescens,,671,,,,,,562
2415,Buteo buteo,,,670,,,,,504
2416,Embiotoca lateralis,,,,670,,,,270
2417,Buteo buteo,,,671,,,,,567
2418,Chirolophis japonicus,,673,,,,,,455
2419,Accipiter nisus,,,672,,,,,405
2420,Chirolophis japonicus,,674,,,,,,520
2421,Accipiter nisus,,,673,,,,,449
2422,Chirolophis japonicus,,675,,,,,,550
2423,Accipiter nisus,,,674,,,,,504
2424,Etroplus suratensis,,,,674,,,,550
2425,Accipiter nisus,,,675,,,,,567
2426,Ernogrammus hexagrammus,,677,,,,,,445
2427,Anas platyrhynchos,,,676,,,,,415
2428,Ernogrammus hexagrammus,,678,,,,,,515
2429,Anas platyrhynchos,,,677,,,,,452
2430,Ernogrammus hexagrammus,,679,,,,,,548
2431,Anas platyrhynchos,,,678,,,,,505
2432,Anas platyrhynchos,,,679,,,,,506
2433,Lumpenus sagitta,,681,,,,,,434
2434,Anas platyrhynchos,,,680,,,,,567
2435,Lumpenus sagitta,,682,,,,,,520
2436,Anas platyrhynchos domesiticus,,,681,,,,,415
2437,Anas platyrhynchos domesiticus,,,682,,,,,426
2438,Anas platyrhynchos domesiticus,,,683,,,,,449
2439,Opisthocentrus ocellatus,,685,,,,,,442
2440,Anas platyrhynchos domesiticus,,,684,,,,,456
2441,Gekko gecko,,,,684,,,,521
2442,Opisthocentrus ocellatus,,686,,,,,,521
2443,Anas platyrhynchos domesiticus,,,685,,,,,501
2444,Geoclemys reevesii,,,,685,,,,650
2445,Opisthocentrus ocellatus,,687,,,,,,557
2446,Geotria australis,,,,686,,,,615
2447,Anas platyrhynchos domesiticus,,,687,,,,,504
2448,Pholidapus dybowsky,,689,,,,,,465
2449,Anas platyrhynchos domesiticus,,,688,,,,,505
2450,Pholidapus dybowsky,,690,,,,,,546
2451,Anas platyrhynchos domesiticus,,,689,,,,,570
2452,Pholidapus dybowsky,,691,,,,,,555
2453,Pholidapus dybowsky,,692,,,,,,578
2454,Caprimulgus europaeus,,,691,,,,,406
2455,Hexagrammos octagrammus,,,,691,,,,625
2456,Pholidapus dybowsky,,693,,,,,,605
2457,Dromiceius novae-hollandiae,,,692,,,,,502
2458,Phytichthys chirus,,694,,,,,,522
2459,Dromiceius novae-hollandiae,,,693,,,,,567
2460,Phytichthys chirus,,695,,,,,,445
2461,Larus atricilla,,,694,,,,,508
2462,Howella sherborni,,,,694,,,,432
2463,Phytichthys chirus,,696,,,,,,548
2464,Larus atricilla,,,695,,,,,568
2465,Phytichthys chirus,,697,,,,,,609
2466,Columba livia,,,696,,,,,409
2467,Columba livia,,,697,,,,,453
2468,Hypsurus caryi,,,,697,,,,269.5
2469,Stichaeopsis nana,,699,,,,,,525
2470,Columba livia,,,698,,,,,506
2471,Stichaeopsis nana,,700,,,,,,540
2472,Columba livia,,,699,,,,,507
2473,Idiacanthus fasciola,,,,699,,,,485
2474,Stichaeopsis nana,,701,,,,,,600
2475,Columba livia,,,700,,,,,567
2476,Isoodon obesulus,,,,700,,,,551
2477,Stichaeus grigorjewi,,702,,,,,,502
2478,Coturnix coturnix,,,701,,,,,418
2479,Stichaeus grigorjewi,,703,,,,,,450
2480,Coturnix coturnix,,,702,,,,,450
2481,Kuhlia sandvicensis,,,,702,,,,518
2482,Stichaeus grigorjewi,,704,,,,,,517
2483,Coturnix coturnix,,,703,,,,,505
2484,Lampanychtus ater,,,,704,,,,485
2485,Stichaeus nozawae,,706,,,,,,450
2486,Coturnix coturnix,,,705,,,,,567
2487,Stichaeus nozawae,,707,,,,,,518
2488,Gallus gallus,,,706,,,,,418
2489,Gallus gallus,,,707,,,,,455
2490,Xiphister mucosus,,709,,,,,,443
2491,Gallus gallus,,,708,,,,,506
2492,Lepidion eques,,,,708,,,,481
2493,Xiphister mucosus,,710,,,,,,520
2494,Gallus gallus,,,709,,,,,507
2495,Leptocottus armatus,,,,709,,,,503
2496,Xiphister mucosus,,711,,,,,,559
2497,Gallus gallus,,,710,,,,,569
2498,Xiphister atropurpureus,,712,,,,,,503
2499,Meleagris gallopavo,,,711,,,,,420
2500,Limnocottus bergianus,,,,711,,,,254
2501,Xiphister atropurpureus,,713,,,,,,449
2502,Meleagris gallopavo,,,712,,,,,459
2503,Limnocottus eurystomus,,,,712,,,,260
2504,Xiphister atropurpureus,,714,,,,,,521
2505,Meleagris gallopavo,,,713,,,,,504
2506,Limnocottus griseus,,,,713,,,,254
2507,Xiphister atropurpureus,,715,,,,,,562
2508,Meleagris gallopavo,,,714,,,,,505
2509,Limnocottus pallidus,,,,714,,,,500
2510,Xiphister atropurpureus,,716,,,,,,520
2511,Meleagris gallopavo,,,715,,,,,563
2512,Xiphister atropurpureus,,717,,,,,,559
2513,Pavo cristatus,,,716,,,,,424
2514,Peprilus simillimus,,718,,,,,,496
2515,Pavo cristatus,,,717,,,,,457
2516,Melanochromus vermivorous,,,,717,,,,278.5
2517,Peprilus simillimus,,719,,,,,,437
2518,Pavo cristatus,,,718,,,,,504
2519,Peprilus simillimus,,720,,,,,,523
2520,Pavo cristatus,,,719,,,,,505
2521,Peprilus simillimus,,721,,,,,,524
2522,Pavo cristatus,,,720,,,,,566
2523,Corvus frugilegus,,,721,,,,,497
2524,Trichodon trichodon,,723,,,,,,364
2525,Corvus frugilegus,,,722,,,,,504
2526,Meleagris gallopavo,,,,722,,,,282.5
2527,Trichodon trichodon,,724,,,,,,519
2528,Corvus frugilegus,,,723,,,,,565
2529,Trichodon trichodon,,725,,,,,,561
2530,Amadina fasciata,,,724,,,,,369
2531,Trichodon trichodon,,726,,,,,,520
2532,Amadina fasciata,,,725,,,,,448
2533,Metriaclima zebra,,,,725,,,,482
2534,Amadina fasciata,,,726,,,,,500
2535,Micrometrus aurora,,,,726,,,,273
2536,Amadina fasciata,,,727,,,,,503
2537,Micrometrus minimus,,,,727,,,,277
2538,Zanclus cornutus,,729,,,,,,517
2539,Amadina fasciata,,,728,,,,,563
2540,Taeniopygia guttata,,,729,,,,,370
2541,Mugil cephalus,,,,729,,,,520
2542,Lycodes pacificus,,731,,,,,,433
2543,Taeniopygia guttata,,,730,,,,,430
2544,Lycodes pacificus,,732,,,,,,521
2545,Taeniopygia guttata,,,731,,,,,503
2546,Mustelus henlei,,,,731,,,,499
2547,Lycodes pacificus,,733,,,,,,512
2548,Taeniopygia guttata,,,732,,,,,507
2549,Taeniopygia guttata,,,733,,,,,567
2550,Zoarces viviparus,,735,,,,,,437
2551,Serinus canaria,,,734,,,,,369
2552,Zoarces viviparus,,736,,,,,,552
2553,Serinus canaria,,,735,,,,,444
2554,Serinus canaria,,,736,,,,,500
2555,Geotria australis,,738,,,,,,499
2556,Serinus canaria,,,737,,,,,506
2557,Geotria australis,,739,,,,,,515
2558,Serinus canaria,,,738,,,,,571
2559,Geotria australis,,740,,,,,,616
2560,Leiothrix lutea,,,739,,,,,355
2561,Citharichthys sordidus,,742,,,,,,440
2562,Leiothrix lutea,,,741,,,,,453
2563,Odocoileus virginianus,,,,741,,,,540
2564,Citharichthys sordidus,,743,,,,,,523
2565,Leiothrix lutea,,,742,,,,,454
2566,Oncorhynchus mykiss,,,,742,,,,578
2567,Hippoglossoides herzensteini,,744,,,,,,500
2568,Leiothrix lutea,,,743,,,,,499
2569,Oreochromis nilocticus,,,,743,,,,595
2570,Hippoglossoides herzensteini,,745,,,,,,457
2571,Leiothrix lutea,,,744,,,,,500
2572,Oreocromis niloticus,,,,744,,,,308
2573,Hippoglossoides herzensteini,,746,,,,,,521
2574,Leiothrix lutea,,,745,,,,,501
2575,Osmerus eperlanus,,,,745,,,,543
2576,Hippoglossoides elassodon,,747,,,,,,495
2577,Ostracion meleagris,,,,746,,,,520
2578,Hippoglossoides elassodon,,748,,,,,,412
2579,Leiothrix lutea,,,747,,,,,567
2580,Otolemus cassicaudatus,,,,747,,,,545
2581,Hippoglossoides elassodon,,749,,,,,,511
2582,Leiothrix lutea,,,748,,,,,568
2583,Pachystomias microdon,,,,748,,,,539
2584,Parus caeruleus,,,749,,,,,371
2585,Pagothenia borchgrevinki,,,,749,,,,251.5
2586,Isopsetta isolepis,,751,,,,,,444
2587,Parus caeruleus,,,750,,,,,448
2588,Paracottus knerii,,,,750,,,,264
2589,Isopsetta isolepis,,752,,,,,,527
2590,Parus caeruleus,,,751,,,,,503
2591,Paralabrax clathratus,,,,751,,,,520
2592,Parupeneus multifasciatus,,,,752,,,,518
2593,Lepidopsetta bilineata,,754,,,,,,444
2594,Parus caeruleus,,,753,,,,,563
2595,Perca fluviatilis,,,,753,,,,272.5
2596,Lepidopsetta bilineata,,755,,,,,,526
2597,Passer domesticus,,,754,,,,,445
2598,Pervagor aspricaudus,,,,754,,,,516
2599,Passer domesticus,,,755,,,,,503
2600,Pervagor spilosoma,,,,755,,,,510
2601,Lepidopsetta polyxystra,,757,,,,,,438
2602,Passer domesticus,,,756,,,,,504
2603,Lepidopsetta polyxystra,,758,,,,,,525
2604,Passer domesticus,,,757,,,,,563
2605,Chloebia gouldiae,,,758,,,,,371
2606,Phoca vitulina,,,,758,,,,256
2607,Limanda limanda,,760,,,,,,475
2608,Chloebia gouldiae,,,759,,,,,440
2609,Limanda limanda,,761,,,,,,527
2610,Chloebia gouldiae,,,760,,,,,500
2611,Chloebia gouldiae,,,761,,,,,502
2612,Lyopsetta exilis,,763,,,,,,424
2613,Chloebia gouldiae,,,762,,,,,563
2614,Platichthys flesus,,,,762,,,,257
2615,Lyopsetta exilis,,764,,,,,,509
2616,Lonchura maja,,,763,,,,,373
2617,Platycercus elegans,,,,763,,,,567
2618,Lonchura maja,,,764,,,,,446
2619,Microstomus kitt,,766,,,,,,465
2620,Lonchura maja,,,765,,,,,500
2621,Microstomus kitt,,767,,,,,,525
2622,Lonchura maja,,,766,,,,,503
2623,Pollachius pollachius,,,,766,,,,548
2624,Lonchura maja,,,767,,,,,562
2625,Parophrys vetulus,,769,,,,,,437
2626,Neochmia modesta,,,768,,,,,372
2627,Parophrys vetulus,,770,,,,,,525
2628,Neochmia modesta,,,769,,,,,443
2629,Pomatoschistus minutus,,,,769,,,,255.5
2630,Neochmia modesta,,,770,,,,,500
2631,Platichthys stellatus,,772,,,,,,439
2632,Neochmia modesta,,,771,,,,,503
2633,Platichthys stellatus,,773,,,,,,532
2634,Neochmia modesta,,,772,,,,,565
2635,Platichthys stellatus,,774,,,,,,551
2636,Sturnus vulgaris,,,773,,,,,362
2637,Platichthys stellatus,,775,,,,,,531
2638,Sturnus vulgaris,,,774,,,,,449
2639,Sturnus vulgaris,,,775,,,,,503
2640,Procottus jettelesi,,,,775,,,,521
2641,Platichthys flesus,,777,,,,,,455
2642,Sturnus vulgaris,,,776,,,,,504
2643,Propithecus verreauxi coquereli,,,,776,,,,558
2644,Platichthys flesus,,778,,,,,,533
2645,Sturnus vulgaris,,,777,,,,,563
2646,Pseudopleuronectes americanus,,,,777,,,,547
2647,Platichthys flesus,,779,,,,,,537
2648,Turdus merula,,,778,,,,,373
2649,Pseudotropheus acei,,,,778,,,,268
2650,Pleuronectes asper,,780,,,,,,503
2651,Turdus merula,,,779,,,,,454
2652,Ptilorhynchus violaceus,,,,779,,,,285
2653,Pleuronectes asper,,781,,,,,,454
2654,Turdus merula,,,780,,,,,504
2655,Puffinus pacificus,,,,780,,,,566
2656,Pleuronectes asper,,782,,,,,,523
2657,Turdus merula,,,781,,,,,505
2658,Pundamilia azurea,,,,781,,,,284.5
2659,Pleuronectes herzensteini,,783,,,,,,500
2660,Turdus merula,,,782,,,,,557
2661,Pundamilia nyererei,,,,782,,,,285
2662,Pleuronectes herzensteini,,784,,,,,,450
2663,Pundamila sp.,,,,783,,,,287.5
2664,Pleuronectes herzensteini,,785,,,,,,523
2665,Puffinus pacificus,,,784,,,,,450
2666,Pleuronectes obscurus,,786,,,,,,525
2667,Puffinus pacificus,,,785,,,,,503
2668,Pleuronectes obscurus,,787,,,,,,465
2669,Pleuronectes obscurus,,788,,,,,,528
2670,Puffinus puffinus,,,787,,,,,402
2671,Rana cancrivora,,,,787,,,,502
2672,Puffinus puffinus,,,788,,,,,452
2673,Pleuronectes platessa,,790,,,,,,450
2674,Puffinus puffinus,,,789,,,,,505
2675,Pleuronectes platessa,,791,,,,,,529
2676,Melopsittacus undulatus,,,790,,,,,371
2677,Melopsittacus undulatus,,,791,,,,,440
2678,Rhinobatus typus,,,,791,,,,281.5
2679,Melopsittacus undulatus,,,792,,,,,499
2680,Rhinoptera bonasus,,,,792,,,,551
2681,Melopsittacus undulatus,,,793,,,,,509
2682,Pseudopleuronectes americanus,,795,,,,,,531
2683,Melopsittacus undulatus,,,794,,,,,566
2684,Rhea americana,,,795,,,,,446
2685,Rutilis rutilis,,,,795,,,,536
2686,Rhea americana,,,796,,,,,504
2687,Oncorhynchus keta,,798,,,,,,439
2688,Rhea americana,,,797,,,,,506
2689,Salmo irideus,,,,797,,,,598
2690,Oncorhynchus keta,,799,,,,,,528
2691,Rhea americana,,,798,,,,,570
2692,Salvelinus alpinus,,,,798,,,,259
2693,Oncorhynchus keta,,800,,,,,,599
2694,Spheniscus humboldti,,,799,,,,,403
2695,Spheniscus humboldti,,,800,,,,,450
2696,Oncorhynchus kisutch,,802,,,,,,446
2697,Spheniscus humboldti,,,801,,,,,504
2698,Oncorhynchus kisutch,,803,,,,,,507
2699,Spheniscus humboldti,,,802,,,,,543
2700,Scardinius erythrophthalmus,,,,802,,,,269.5
2701,Oncorhynchus kisutch,,804,,,,,,553
2702,Bubo virginianus,,,803,,,,,504
2703,Scenopoetes dentirostris,,,,803,,,,282.5
2704,Bubo virginianus,,,804,,,,,555
2705,Oncorhynchus tshawytscha,,806,,,,,,441
2706,Oncorhynchus tshawytscha,,807,,,,,,536
2707,Strix aluco,,,806,,,,,503
2708,Scomberomorus sierra,,,,806,,,,530
2709,Oncorhynchus tshawytscha,,808,,,,,,582
2710,Strix aluco,,,807,,,,,530
2711,Scopelarchus analis,,,,807,,,,486
2712,Salmo trutta,,809,,,,,,532
2713,Strix aluco,,,808,,,,,555
2714,Scopelogadus beanii,,,,808,,,,488
2715,Salmo trutta,,810,,,,,,441
2716,Struthio camelus,,,809,,,,,405
2717,Salmo trutta,,811,,,,,,535
2718,Struthio camelus,,,810,,,,,444
2719,Sephanoides sephanoides,,,,810,,,,560
2720,Salmo trutta,,812,,,,,,600
2721,Struthio camelus,,,811,,,,,504
2722,Sericulus crysocephalus,,,,811,,,,284.5
2723,Salmo irideus,,813,,,,,,512
2724,Struthio camelus,,,812,,,,,505
2725,Seriphus politus,,,,812,,,,504
2726,Salmo irideus,,814,,,,,,453
2727,Struthio camelus,,,813,,,,,570
2728,Salmo irideus,,815,,,,,,530
2729,Nothoprocta cinerascens,,,814,,,,,498
2730,Salmo irideus,,816,,,,,,498
2731,Nothoprocta cinerascens,,,815,,,,,504
2732,Sminthopsis crassicaudata,,,,815,,,,535
2733,Nothoprocta cinerascens,,,816,,,,,564
2734,Nothoprocta perdicaria,,,817,,,,,501
2735,Nothoprocta perdicaria,,,818,,,,,566
2736,Alligator mississippiensis,,,819,,,,,444
2737,Cottinella boulengeri,,821,,,,,,496
2738,Alligator mississippiensis,,,820,,,,,501
2739,Limnocottus eurystomus,,822,,,,,,489
2740,Alligator mississippiensis,,,821,,,,,535
2741,Limnocottus eurystomus,,823,,,,,,427
2742,Alligator mississippiensis,,,822,,,,,566
2743,Limnocottus eurystomus,,824,,,,,,512
2744,Ctenophorus ornatus,,,823,,,,,440
2745,Ctenophorus ornatus,,,824,,,,,493
2746,Ctenophorus ornatus,,,825,,,,,571
2747,Sternoptyx diaphana,,,,825,,,,487
2748,Limnocottus griseus,,827,,,,,,503
2749,Chamaeleo dilepis,,,826,,,,,383
2750,Chamaeleo dilepis,,,827,,,,,444
2751,Procottus jettelesii,,829,,,,,,448
2752,Chamaeleo dilepis,,,828,,,,,481
2753,Procottus jettelesii,,830,,,,,,521
2754,Chamaeleo dilepis,,,829,,,,,499
2755,Agonopsis vulsa,,831,,,,,,440
2756,Chamaeleo dilepis,,,830,,,,,568
2757,Agonopsis vulsa,,832,,,,,,516
2758,Chamaeleo dilepis,,,831,,,,,586
2759,Sufflamen bursa,,,,831,,,,503
2760,Agonopsis vulsa,,833,,,,,,559
2761,Chamaeleo dilepis,,,832,,,,,605
2762,Agonopsis vulsa,,834,,,,,,517
2763,Furcifer pardalis,,,833,,,,,375
2764,Bothragonus swani,,835,,,,,,500
2765,Furcifer pardalis,,,834,,,,,444
2766,Bothragonus swani,,836,,,,,,436
2767,Furcifer pardalis,,,835,,,,,490
2768,Bothragonus swani,,837,,,,,,514
2769,Furcifer pardalis,,,836,,,,,559
2770,Bothragonus swani,,838,,,,,,567
2771,Furcifer pardalis,,,837,,,,,575
2772,Tarsipes rostratus,,,,837,,,,557
2773,Furcifer pardalis,,,838,,,,,604
2774,Boa constrictor,,,839,,,,,357
2775,Toxotes chatareus,,,,839,,,,314
2776,Podothecus acipenserinus,,841,,,,,,438
2777,Boa constrictor,,,840,,,,,549
2778,Podothecus acipenserinus,,842,,,,,,520
2779,Masticophis flagellum,,,841,,,,,362
2780,Tramitichromis intermedius,,,,841,,,,288.5
2781,Podothecus acipenserinus,,843,,,,,,569
2782,Masticophis flagellum,,,842,,,,,458
2783,Trematomus bernacchii,,,,842,,,,252.5
2784,Podothecus acipenserinus,,844,,,,,,519
2785,Masticophis flagellum,,,843,,,,,561
2786,Artedius fenestrates,,845,,,,,,498
2787,Python regius,,,844,,,,,360
2788,Artedius fenestrates,,846,,,,,,449
2789,Python regius,,,845,,,,,551
2790,Triakis semifasciata,,,,845,,,,502
2791,Artedius fenestrates,,847,,,,,,522
2792,Python regius,,,846,,,,,494
2793,Trichechus manatus,,,,846,,,,556
2794,Artedius fenestrates,,848,,,,,,561
2795,Thamnophis sirtalis sirtalis,,,847,,,,,360
2796,Thamnophis sirtalis sirtalis,,,848,,,,,482
2797,Tursiops truncates,,,,848,,,,524
2798,Artedius harringtoni,,850,,,,,,455
2799,Thamnophis sirtalis sirtalis,,,849,,,,,554
2800,Artedius harringtoni,,851,,,,,,518
2801,Xenopeltis unicolor,,,850,,,,,361
2802,Upeneus tragula,,,,850,,,,530
2803,Artedius harringtoni,,852,,,,,,558
2804,Xenopeltis unicolor,,,851,,,,,550
2805,Urobatis jamaicensis,,,,851,,,,562
2806,Artedius meanyi,,853,,,,,,496
2807,Lampropeltis getula,,,852,,,,,493
2808,Artedius meanyi,,854,,,,,,451
2809,Lampropeltis getula,,,853,,,,,370
2810,Vinciguerria nimbaria,,,,853,,,,478
2811,Artedius meanyi,,855,,,,,,518
2812,Lampropeltis getula,,,854,,,,,538
2813,Arizona elegans,,,855,,,,,484
2814,Zalembius rosaceus,,,,855,,,,265
2815,Arizona elegans,,,856,,,,,366
2816,Ascelichthys rhodorus,,858,,,,,,444
2817,Arizona elegans,,,857,,,,,538
2818,Ascelichthys rhodorus,,859,,,,,,520
2819,Rhinocheilus lecontei,,,858,,,,,487
2820,Ascelichthys rhodorus,,860,,,,,,564
2821,Rhinocheilus lecontei,,,859,,,,,372
2822,Bero elegans,,861,,,,,,507
2823,Rhinocheilus lecontei,,,860,,,,,539
2824,Bero elegans,,862,,,,,,452
2825,Hypsiglena torquata,,,861,,,,,500
2826,Bero elegans,,863,,,,,,527
2827,Hypsiglena torquata,,,862,,,,,371
2828,Bero elegans,,864,,,,,,562
2829,Hypsiglena torquata,,,863,,,,,534
2830,Cyrtopodion caspium,,,864,,,,,365
2831,Callistoctopus dierythraeus,,,,864,,,,488
2832,Clinocottus globiceps,,866,,,,,,443
2833,Cyrtopodion caspium,,,865,,,,,452
2834,Clinocottus globiceps,,867,,,,,,549
2835,Cyrtopodion caspium,,,866,,,,,534
2836,Hapalochlaena maculosa,,,,866,,,,486
2837,Clinocottus globiceps,,868,,,,,,617
2838,Cyrtopodion fedtschenkoi,,,867,,,,,356
2839,Idiosepius notoides,,,,867,,,,493
2840,Cyrtopodion fedtschenkoi,,,868,,,,,451
2841,Octopus australis,,,,868,,,,485
2842,Enophrys bison,,870,,,,,,437
2843,Cyrtopodion fedtschenkoi,,,869,,,,,535
2844,Octopus tetricus,,,,869,,,,488
2845,Enophrys bison,,871,,,,,,523
2846,Cyrtopodion kotschyi,,,870,,,,,365
2847,Sepia plangon,,,,870,,,,500
2848,Enophrys bison,,872,,,,,,565
2849,Cyrtopodion kotschyi,,,871,,,,,460
2850,Sepioteuthis lessoniana,,,,871,,,,505
2851,Cyrtopodion kotschyi,,,872,,,,,537
2852,Enophrys diceraus,,874,,,,,,428
2853,Gekko gekko,,,873,,,,,364
2854,Enophrys diceraus,,875,,,,,,513
2855,Gekko gekko,,,874,,,,,467
2856,Enophrys diceraus,,876,,,,,,555
2857,Gekko gekko,,,875,,,,,521
2858,Hemidactylus frenatus,,,876,,,,,365
2859,Gymnocanthus pistilliger,,878,,,,,,446
2860,Hemidactylus frenatus,,,877,,,,,466
2861,Gymnocanthus pistilliger,,879,,,,,,523
2862,Hemidactylus frenatus,,,878,,,,,520
2863,Gymnocanthus pistilliger,,880,,,,,,549
2864,Teratoscincus scincus,,,879,,,,,365
2865,Teratoscincus scincus,,,880,,,,,452
2866,Gymnocanthus intermedius,,882,,,,,,448
2867,Teratoscincus scincus,,,881,,,,,533
2868,Gymnocanthus intermedius,,883,,,,,,516
2869,Hemidactylus garnotii,,,882,,,,,363
2870,Gymnocanthus intermedius,,884,,,,,,530
2871,Hemidactylus garnotii,,,883,,,,,464
2872,Hemidactylus garnotii,,,884,,,,,521
2873,Hemilepidotus hemilepidotus,,886,,,,,,481
2874,Hemidactylus platyurus,,,885,,,,,365
2875,Hemilepidotus hemilepidotus,,887,,,,,,513
2876,Hemidactylus platyurus,,,886,,,,,465
2877,Hemilepidotus hemilepidotus,,888,,,,,,567
2878,Hemidactylus platyurus,,,887,,,,,527
2879,Hemilepidotus hemilepidotus,,889,,,,,,514
2880,Hemidactylus turcicus,,,888,,,,,366
2881,Hemidactylus turcicus,,,889,,,,,467
2882,Icelinus borealis,,891,,,,,,442
2883,Hemidactylus turcicus,,,890,,,,,527
2884,Icelinus borealis,,892,,,,,,516
2885,Ptychozoon lionotum,,,891,,,,,365
2886,Ptychozoon lionotum,,,892,,,,,470
2887,Jordania zonope,,894,,,,,,432
2888,Ptychozoon lionotum,,,893,,,,,523
2889,Jordania zonope,,895,,,,,,521
2890,Anolis bahorucoensis,,,894,,,,,365
2891,Leptocottus armatus,,896,,,,,,510
2892,Anolis bahorucoensis,,,895,,,,,450
2893,Leptocottus armatus,,897,,,,,,432
2894,Anolis bahorucoensis,,,896,,,,,500
2895,Leptocottus armatus,,898,,,,,,521
2896,Anolis bahorucoensis,,,897,,,,,569
2897,Megalocottus platycephalus,,899,,,,,,514
2898,Anolis carolinensis,,,898,,,,,365
2899,Megalocottus platycephalus,,900,,,,,,435
2900,Anolis carolinensis,,,899,,,,,462
2901,Megalocottus platycephalus,,901,,,,,,510
2902,Anolis carolinensis,,,900,,,,,503
2903,Megalocottus platycephalus,,902,,,,,,542
2904,Anolis carolinensis,,,901,,,,,625
2905,Anolis conspersus,,,902,,,,,365
2906,Microcottus sellaris,,904,,,,,,435
2907,Anolis conspersus,,,903,,,,,460
2908,Microcottus sellaris,,905,,,,,,510
2909,Anolis conspersus,,,904,,,,,500
2910,Microcottus sellaris,,906,,,,,,520
2911,Anolis conspersus,,,905,,,,,562
2912,Microcottus sellaris,,907,,,,,,542
2913,Anolis cristatellus,,,906,,,,,365
2914,Anolis cristatellus,,,907,,,,,450
2915,Myoxocephalus scorpius,,909,,,,,,453
2916,Anolis cristatellus,,,908,,,,,500
2917,Myoxocephalus scorpius,,910,,,,,,520
2918,Anolis cristatellus,,,909,,,,,569
2919,Myoxocephalus scorpius,,911,,,,,,553
2920,Anolis evermanni,,,910,,,,,364
2921,Anolis evermanni,,,911,,,,,460
2922,Myoxocephalus potyacanthocephalus,,913,,,,,,443
2923,Anolis evermanni,,,912,,,,,490
2924,Myoxocephalus potyacanthocephalus,,914,,,,,,518
2925,Anolis evermanni,,,913,,,,,565
2926,Myoxocephalus potyacanthocephalus,,915,,,,,,521
2927,Anolis extremus,,,914,,,,,365
2928,Myoxocephalus potyacanthocephalus,,916,,,,,,556
2929,Anolis extremus,,,915,,,,,451
2930,Anolis extremus,,,916,,,,,487
2931,Myoxocephalus stelleri,,918,,,,,,448
2932,Anolis extremus,,,917,,,,,566
2933,Myoxocephalus stelleri,,919,,,,,,525
2934,Anolis grahami,,,918,,,,,365
2935,Myoxocephalus stelleri,,920,,,,,,565
2936,Anolis grahami,,,919,,,,,460
2937,Myoxocephalus brandti,,921,,,,,,506
2938,Anolis grahami,,,920,,,,,495
2939,Myoxocephalus brandti,,922,,,,,,453
2940,Anolis grahami,,,921,,,,,565
2941,Myoxocephalus brandti,,923,,,,,,523
2942,Anolis gundlachi,,,922,,,,,365
2943,Myoxocephalus brandti,,924,,,,,,546
2944,Anolis gundlachi,,,923,,,,,450
2945,Myoxocephalus brandti,,925,,,,,,565
2946,Anolis gundlachi,,,924,,,,,490
2947,Myoxocephalus jack,,926,,,,,,507
2948,Anolis gundlachi,,,925,,,,,564
2949,Myoxocephalus jack,,927,,,,,,455
2950,Anolis krugi,,,926,,,,,365
2951,Myoxocephalus jack,,928,,,,,,520
2952,Anolis krugi,,,927,,,,,448
2953,Myoxocephalus jack,,929,,,,,,526
2954,Anolis krugi,,,928,,,,,490
2955,Anolis krugi,,,929,,,,,562
2956,Oligocottus maculosus,,931,,,,,,447
2957,Anolis lineatopus,,,930,,,,,366
2958,Oligocottus maculosus,,932,,,,,,559
2959,Anolis lineatopus,,,931,,,,,449
2960,Oligocottus maculosus,,933,,,,,,620
2961,Anolis lineatopus,,,932,,,,,498
2962,Anolis lineatopus,,,933,,,,,560
2963,Scorpaenichthys marmoratus,,935,,,,,,443
2964,Anolis pulchellus,,,934,,,,,367
2965,Scorpaenichthys marmoratus,,936,,,,,,523
2966,Anolis pulchellus,,,935,,,,,446
2967,Scorpaenichthys marmoratus,,937,,,,,,565
2968,Anolis pulchellus,,,936,,,,,495
2969,Anolis pulchellus,,,937,,,,,565
2970,Taurulus bubalis,,939,,,,,,460
2971,Anolis sagrei,,,938,,,,,365
