comp_db_id	Full_Species	Accession	maxid	longcore_id	murwes_id	caves_id	porter2005_id	porter2006_id	LambdaMax	Column1
3011	Chelonia mydas			963					502	
3012	Leocottus kesslerii		965						449	
3013	Chelonia mydas			964					562	
3014	Leocottus kesslerii		966						525	
3015	Caretta caretta			965					379	
3016	Leocottus kesslerii		967						546	
3017	Caretta caretta			966					495	
3018	Paracottus knerii		968						516	
3019	Caretta caretta			967					545	
3020	Trachemys scripta			968					360	
3021	Paracottus knerii		970						523	
3022	Trachemys scripta			969					450	
3023	Paracottus knerii		971						521	
3024	Trachemys scripta			970					518	
3025	Trachemys scripta			971					620	
3026	Eumicrotremus orbis		973						439	
3027	Mauremys reevesii			972					520	
3028	Eumicrotremus orbis		974						521	
3029	Mauremys reevesii			973					620	
3030	Eumicrotremus orbis		975						567	
3031	Mauremys reevesii			974					540	
3032	Eumicrotremus orbis		976						520	
3033	Mauremys reevesii			975					460	
3034	Apodemia spp.			976					370	
3035	Blepsias cirrhosus		978						457	
3036	Apodemia spp.			977					460	
3037	Blepsias cirrhosus		979						540	
3038	Apodemia spp.			978					530	
3039	Blepsias cirrhosus		980						600	
3040	Apodemia spp.			979					605	
3041	Hemitripterus villosus		982						454	
3042	Hemitripterus villosus		983						518	
3043	Hemitripterus villosus		984						560	
3044	Nautichthys oculofasciatus		987						452	
3045	Nautichthys oculofasciatus		988						513	
3046	Hexagrammos decagrammus		991						461	
3047	Hexagrammos decagrammus		992						524	
3048	Hexagrammos decagrammus		993						566	
3049	Hexagrammos decagrammus		994						528	
3050	Hexagrammos octogrammus		996						422	
3051	Hexagrammos octogrammus		997						552	
3052	Hexagrammos octogrammus		998						615	
3053	Hexagrammos stelleri		999						502	
3054	Hexagrammos stelleri		1000						480	
3055	Hexagrammos stelleri		1001						525	
3056	Hexagrammos stelleri		1002						530	
3057	Hexagrammos stelleri		1003						554	
3058	Hexagrammos stelleri		1004						552	
3059	Ophiodon elongatus		1006						461	
3060	Ophiodon elongatus		1007						523	
3061	Ophiodon elongatus		1008						560	
3062	Ophiodon elongatus		1009						565	
3063	Ophiodon elongatus		1010						521	
3064	Pleurogrammus azonus		1011						504	
3065	Pleurogrammus azonus		1012						467	
3066	Pleurogrammus azonus		1013						513	
3067	Liparis dennyi		1015						522	
3068	Liparis pulchellus		1017						524	
3069	Liparis florae		1019						440	
3070	Liparis florae		1020						527	
3071	Liparis greeni		1021						495	
3072	Liparis greeni		1022						435	
3073	Liparis greeni		1023						527	
3074	Dasycottus setiger		1025						446	
3075	Dasycottus setiger		1026						517	
3076	Gilbertidia sigalutes		1028						454	
3077	Gilbertidia sigalutes		1029						519	
3078	Gilbertidia sigalutes		1030						520	
3079	Psychrobites paradoxus		1031						483	
3080	Psychrobites paradoxus		1032						441	
3081	Psychrobites paradoxus		1033						522	
3082	Psychrobites paradoxus		1034						564	
3083	Psychrobites paradoxus		1037						521	
3084	Rhamphocottus richardsonii		1039						452	
3085	Rhamphocottus richardsonii		1040						522	
3086	Rhamphocottus richardsonii		1041						559	
3087	Dendrochirus zebra		1044						440	
3088	Dendrochirus zebra		1045						513	
3089	Scorpaena porcus		1047						455	
3090	Scorpaena porcus		1048						530	
3091	Sebastes auriculatus		1050						445	
3092	Sebastes auriculatus		1051						521	
3093	Sebastes caurinus		1053						447	
3094	Sebastes caurinus		1054						520	
3095	Sebastes caurinus		1055						534	
3096	Sebastes caurinus		1056						524	
3097	Sebastes maliger		1057						432	
3098	Sebastes maliger		1058						522	
3099	Sebastes maliger		1059						535	
3100	Sebastes empaeus		1061						421	
3101	Sebastes empaeus		1062						443	
3102	Sebastes empaeus		1063						523	
3103	Chelidonichthys lucernus		1064						502	
3104	Chelidonichthys lucernus		1065						460	
3105	Chelidonichthys lucernus		1066						530	
3106	Eutrigla gurnardus		1068						460	
3107	Eutrigla gurnardus		1069						520	
3108	Ictalurus catus		1070						541	
3109	Ictalurus catus		1071						447	
3110	Ictalurus catus		1072						509	
3111	Ictalurus catus		1073						516	
3112	Ictalurus melas		1074						541	
3113	Ictalurus melas		1075						536	
3114	Ictalurus melas		1076						505	
3115	Ictalurus punctatus		1078						536	
3116	Ictalurus punctatus		1079						607	
3117	Hippocampus subelongatus		1080						500	
3118	Hippocampus subelongatus		1081						467	
3119	Hippocampus subelongatus		1082						522	
3120	Hippocampus subelongatus		1083						537	
3121	Hippocampus subelongatus		1084						560	
3122	Hippocampus barbouri		1088						429	
3123	Hippocampus barbouri		1089						460	
3124	Hippocampus barbouri		1090						521	
3125	Hippocampus barbouri		1091						537	
3126	Hippocampus barbouri		1092						558	
3127	Stigmatopora argus		1094						457	
3128	Stigmatopora argus		1095						519	
3129	Stigmatopora argus		1096						537	
3130	Stigmatopora argus		1097						579	
3131	Sygnathus leptorhynchus		1100						499	
3132	Sygnathus leptorhynchus		1101						404	
3133	Sygnathus leptorhynchus		1102						440	
3134	Sygnathus leptorhynchus		1103						524	
3135	Sygnathus leptorhynchus		1104						569	
3136	Canthidermis maculatus		1107						493	
3137	Canthidermis maculatus		1108						479	
3138	Canthidermis maculatus		1109						522	
3139	Pergavor spilosoma		1114						398	
3140	Pergavor spilosoma		1115						492	
3141	Pergavor spilosoma		1116						510	
3142	Pergavor aspricaudus		1118						404	
3143	Pergavor aspricaudus		1119						476	
3144	Pergavor aspricaudus		1120						516	
3145	Ostracion meleagris		1123						471	
3146	Ostracion meleagris		1124						479	
3147	Ostracion meleagris		1126						497	
3148	Arothron meleagris		1129						507	
3149	Cavia porcellus		1131						500	
3150	Serinus canaria		1135						569	
3151	Serinus canaria		1136						505	
3152	Serinus canaria		1137						442	
3153	Serinus canaria		1138						366	
3154	Dasyatis fluviorum		1140						500	
3155	Dasyatis fluviorum		1141						475	
3156	Dasyatis fluviorum		1142						566	
3157	Himantura fai		1143						503	
3158	Himantura fai		1144						475	
3159	Himantura fai		1145						557	
3160	Neotrygon kuhlii		1146						497	
3161	Neotrygon kuhlii		1147						498	
3162	Neotrygon kuhlii		1148						476	
3163	Neotrygon kuhlii		1149						552	
3164	Taeniura lymma		1150						500	
3165	Taeniura lymma		1151						479	
3166	Taeniura lymma		1152						557	
3167	Gymnura australis		1153						500	
3168	Gymnura australis		1154						467	
3169	Gymnura australis		1155						556	
3170	Aetobatus narinari		1156						502	
3171	Aetobatus narinari		1157						450	
3172	Aetobatus narinari		1158						552	
3173	Aptychotrema rostrata		1159						498	
3174	Aptychotrema rostrata		1160						492	
3175	Aptychotrema rostrata		1161						459	
3176	Aptychotrema rostrata		1162						553	
3177	Aptychotrema vincentiana		1163						500	
3178	Aptychotrema vincentiana		1164						501	
3179	Aptychotrema vincentiana		1165						460	
3180	Aptychotrema vincentiana		1166						557	
3181	Glaucostegus typus		1167						504	
3182	Glaucostegus typus		1169						477	
3183	Glaucostegus typus		1170						561	
3184	Trygonorrhina fasciata		1171						499	
3185	Trygonorrhina fasciata		1172						470	
3186	Trygonorrhina fasciata		1173						568	
3187	Rhinobatos lentiginosus		1174						496	
3188	Rhinobatos lentiginosus		1175						499	
3189	Rhinoptera bonasus		1176						500	
3190	Rhynchobatus australiae		1179						500	
3191	Rhynchobatus australiae		1180						475	
3192	Rhynchobatus australiae		1181						555	
3193	Trygonoptera testacea		1182						498	
3194	Trygonoptera testacea		1183						481	
3195	Trygonoptera testacea		1184						557	
3196	Urobatis jamaicensis		1185						499	
3197	Carcharhinus amboinensis		1188						507	
3198	Carcharhinus amboinensis		1189						534	
3199	Carcharhinus amblyrhynchos		1190						504	
3200	Carcharhinus leucas		1191						518	
3201	Carcharhinus leucas		1192						554	
3202	Carcharhinus limbatus		1193						506	
3203	Carcharhinus limbatus		1194						532	
3204	Carcharhinus melanopterus		1195						505	
3205	Carcharhinus melanopterus		1196						507	
3206	Carcharhinus melanopterus		1197						528	
3207	Carcharhinus obscurus		1198						502	
3208	Rhizoprionodon taylori		1199						508	
3209	Rhizoprionodon taylori		1200						533	
3210	Chiloscyllium punctatum		1201						500	
3211	Chiloscyllium punctatum		1202						532	
3212	Orectolobus maculatus		1203						484	
3213	Orectolobus maculatus		1204						553	
3214	Orectolobus ornatus		1205						498	
3215	Orectolobus ornatus		1206						561	
3216	Oncorhynchus mykiss		1207						386	
3217	Oncorhynchus mykiss		1208						498	
3218	Oncorhynchus mykiss		1209						563	
3219	Ctenophorus decresii		1210						569	
3220	Ctenophorus decresii		1211						491	
3221	Ctenophorus decresii		1212						436	
3222	Ctenophorus decresii		1213						507	
3223	Alouatta sp.		1217						530	
3224	Alouatta sp.		1218						558	
3225	Alouatta sp.		1219						500	
3226	Oncorhynchus kisutch		1220						380	
3227	Oncorhynchus kisutch		1221						455	
3228	Oncorhynchus kisutch		1222						405	
3229	Oncorhynchus mykiss		1223						434	
3230	Oncorhynchus mykiss		1225						564	
3231	Oncorhynchus mykiss		1226						509	
3232	Oncorhynchus mykiss		1227						382	
3233	Oncorhynchus mykiss		1228						500	
3234	Oncorhynchus mykiss		1230						508	
3235	Danio rerio		1231						361	
3236	Danio rerio		1232						417	
3237	Danio rerio		1233						483	
3238	Danio rerio		1234						566	
3239	Danio rerio		1235						501	
3240	Lampetra fluviatilis		1236						515	
3241	Lampetra fluviatilis		1237						555	
3242	Lampetra fluviatilis		1238						610	
3243	Eigenmannia virescens		1239						524	
3244	Eigenmannia virescens		1240						608	
3245	Gasterosteus acuelatus		1241						373	
3246	Gasterosteus acuelatus		1242						449	
3247	Gasterosteus acuelatus		1243						528	
3248	Gasterosteus acuelatus		1244						603	
3249	Gasterosteus acuelatus		1245						524	
3250	Pseudotropheus acei		1247						415	
3251	Pseudotropheus acei		1248						452	
3252	Pseudotropheus acei		1251						506	
3253	Pseudotropheus acei		1253						476	
3254	Pseudotropheus acei		1255						534	
3255	Pseudotropheus acei		1256						566	
3256	Melanochromis vermivorus		1260						503	
3257	Melanochromis vermivorus		1261						535	
3258	Tramitichromis intermedius		1264						506	
3259	Tramitichromis intermedius		1266						532	
3260	Tramitichromis intermedius		1267						569	
3261	Tramitichromis intermedius		1268						534	
3262	Poecilia reticulata cumana		1269						359	
3263	Poecilia reticulata cumana		1270						406	
3264	Poecilia reticulata cumana		1271						465	
3265	Poecilia reticulata cumana		1272						525	
3266	Poecilia reticulata cumana		1273						541	
3267	Poecilia reticulata cumana		1274						560	
3268	Poecilia reticulata cumana		1275						503	
3269	Poecilia reticulata trinidad		1276						501	
3270	Poecilia reticulata trinidad		1277						408	
3271	Poecilia reticulata trinidad		1278						464	
3272	Poecilia reticulata trinidad		1279						533	
3273	Poecilia reticulata trinidad		1280						543	
3274	Poecilia reticulata trinidad		1281						572	
3275	Neoniphon argenteus		1283						502	
3276	Neoniphon aurolineatus		1284						481	
3277	Sargocentron punctatissimum		1285						494	
3278	Sargocentron microstoma		1286						494	
3279	Sargocentron diadema		1287						491	
3280	Sargocentron xantherythrum		1288						486	
3281	Sargocentron spiniferum		1289						490	
3282	Sargocentron tiere		1290						490	
3283	Myripristis violacea		1291						499	
3284	Myripristis berndti		1292						493	
3285	Photostomias guernei		1293						483	
3286	Chauliodus sloani		1295						485	
3287	Ichthyocossus ovatus		1298						489	
3288	Gonostoma bathyphilium		1302						481	
3289	Diaphus rafinesquei		1304						489	
3290	Phycis blennoides		1309						494	
3291	Coryphaenoides guntheri		1310						479	
3292	Bassozetus compresis		1311						476	
3293	Cataetyx laticeps		1312						468	
3294	Conocara salmonea		1313						480	
3295	Alepocephalus bairdii		1314						476	
3296	Anoplogaster cornuta		1315						485	
3297	Hoplostethus mediteranus		1316						479	
3298	Bathysaurus ferox		1317						481	
3299	Bathysaurus mollis		1318						479	
3300	Aristostomias tittmani		1319						523	
3301	Aristostomias tittmani		1320						551	
3302	Aristostomias tittmani		1321						581	
3303	Malacosteus niger		1322						517	
3304	Malacosteus niger		1323						542	
3305	Loligo forbesii		1324						494	
3306	Loligo pealii		1325						493	
3307	Loligo subulata		1326						499	
3308	Sepia officinalis		1327						492	
3309	Todarodes pacificus		1328						480	
3310	Enteroctopus dofleini		1329						475	
3311	Typhlops platycephalus		1330						494	
3312	Typhlops hypomethes		1331						490	
3313	Leptotyphlops sp.		1332						500	
3314	Anilius scytale		1333						497	
3315	Platichthys stellatus		1334						517	
3316	Platichthys stellatus		1335						445	
3317	Platichthys stellatus		1336						459	
3318	Platichthys stellatus		1337						526	
3319	Platichthys stellatus		1338						536	
3320	Platichthys stellatus		1339						548	
3321	Platichthys stellatus		1340						557	
3322	Platichthys stellatus		1341						507	
3323	Platichthys stellatus		1342						437	
3324	Platichthys stellatus		1343						456	
3325	Platichthys stellatus		1344						527	
3326	Platichthys stellatus		1345						545	
3327	Platichthys stellatus		1347						369	
3328	Platichthys stellatus		1348						415	
3329	Carassius auratus		1349						509	
3330	Cavia porcellus		1350						499	
3331	Rhea  americana		1356						504	
3332	Gallus  gallus domesticus		1357						509	
3333	Coturnix  japonica		1358						505	
3334	Meleagris  galoparvo		1359						504	
3335	Pavo  cristatus		1360						504	
3336	Anas  platyrhynchos		1361						505	
3337	Parvus  caeruleus		1368						503	
3338	Anas playrhnchos domesticus		1371						504	
3339	Amandina fasciata		1374						503	
3340	Corvus  frugilegus		1375						504	
3341	Lonchura maga		1377						503	
3342	Melopsittacus undatus		1380						509	
3343	Nothoprocta cinerascens cinerascens		1382						504	
3344	Nothoprocta perdicaria sanborni		1383						501	
3345	Phalaenoptilus nuttallii		1384						506	
3346	Streptopelia roseogrisea		1385						502	
3347	Zenaida macroura		1386						502	
3348	Callipepla californica		1387						500	
3349	Colinus virginianus		1388						500	
3350	Carpodacus mexicanus		1389						502	
3351	Estrilda troglodytes		1390						502	
3352	Lonchura malabarica		1391						502	
3353	Lonchura malacca		1392						503	
3354	Lonchura striata		1393						502	
3355	Molothrus ater		1394						501	
3356	Pipilo fuscus		1395						500	
3357	Plocepasser mahali		1396						504	
3358	Zonotrichia leucophrys		1397						502	
3359	Melopsittacus undalatus		1398						505	
3360	Bubo virginianus		1399						502	
3361	Otus asio		1400						505	
3362	Speotyto cunicularia		1401						503	
3363	Tyto alba		1402						500	
3364	Ostorhinchus Cookii		1403						453	
3365	Ostorhinchus Cookii		1404						468	
3366	Ostorhinchus Cookii		1405						506	
3367	Ostorhinchus Cookii		1406						519	
3368	Ostorhinchus Cookii		1407						504	
3369	Ostorhinchus Cyanosoma		1408						452	
3370	Ostorhinchus Cyanosoma		1409						504	
3371	Ostorhinchus Cyanosoma		1410						519	
3372	Ostorhinchus Cyanosoma		1411						503	
3373	Ostorhinchus Doederleini		1412						467	
3374	Ostorhinchus Doederleini		1413						402	
3375	Ostorhinchus Doederleini		1414						516	
3376	Ostorhinchus Doederleini		1415						501	
3377	Zoramia  Viridiventer		1416						441	
3378	Zoramia  Viridiventer		1417						506	
3379	Zoramia  Viridiventer		1418						520	
3380	Zoramia  Viridiventer		1419						502	
3381	Zoramia  Leptacanthus		1420						442	
3382	Zoramia  Leptacanthus		1421						501	
3383	Zoramia  Leptacanthus		1422						512	
3384	Zoramia  Leptacanthus		1423						521	
3385	Zoramia  Leptacanthus		1424						504	
3386	Rhabdamia  Gracilis		1425						420	
3387	Rhabdamia  Gracilis		1426						485	
3388	Rhabdamia  Gracilis		1427						500	
3389	Rhabdamia  Gracilis		1428						520	
3390	Rhabdamia  Gracilis		1429						497	
3391	Nectamia  Savayensis		1430						466	
3392	Nectamia  Savayensis		1431						493	
3393	Nectamia  Savayensis		1432						507	
3394	Nectamia  Savayensis		1433						520	
3395	Nectamia  Savayensis		1434						505	
3396	Daubentonia madagascariensis 		1444						406	
3397	Daubentonia madagascariensis 		1445						543	
3398	Tarsius syrichta		1451						558	
3399	Tarsius bancanus		1452						543	
3400	Mus musculus		1461						360	
3401	Rattus rattus		1464						360	
3402	Rattus rattus		1465						510	
3403	Cottus gobio		1510						465	
3404	Cottus gobio		1511						453	
3405	Cottus gobio		1512						452	
3406	Cottus gobio		1513						458	
3407	Serinus canaria		1514						615	
3408	Serinus canaria		1515						540	
3409	Serinus canaria		1516						450	
3410	Pseudotropheus  acei		1519						505	
3411	Pseudotropheus  acei		1520						378	
3412	Pseudotropheus  acei		1521						415	
3413	Pseudotropheus  acei		1522						451	
3414	Pseudotropheus  acei		1523						482	
3415	Pseudotropheus  acei		1524						506	
3416	Pseudotropheus  acei		1525						535	
3417	Pseudotropheus  acei		1526						476	
3418	Pseudotropheus  acei		1528						534	
3419	Pseudotropheus  acei		1529						566	
3420	Melanochromis  vermivorus		1530						505	
3421	Melanochromis  vermivorus		1531						418	
3422	Melanochromis  vermivorus		1532						485	
3423	Melanochromis  vermivorus		1533						503	
3424	Melanochromis  vermivorus		1534						535	
3425	Melanochromis  vermivorus		1535						506	
3426	Melanochromis  vermivorus		1536						555	
3427	Tramitichromis  intermedius		1537						506	
3428	Tramitichromis  intermedius		1538						455	
3429	Tramitichromis  intermedius		1539						532	
3430	Tramitichromis  intermedius		1540						569	
3431	Tramitichromis  intermedius		1541						534	
3432	Neogonodactylus oerstedii		1542						334	
3433	Neogonodactylus oerstedii		1543						383	
3434	Bombus  impatiens		1544						539	
3435	Bombus  impatiens		1545						424	
3436	Bombus  impatiens		1546						347	
3437	Drosophilia melanogaster		1547						486	
3438	Drosophilia melanogaster		1548						418	
3439	Drosophilia melanogaster		1549						331	
3440	Drosophilia melanogaster		1550						355	
3441	Drosophilia melanogaster		1551						442	
3442	Drosophilia melanogaster		1552						515	
3443	Squilla empusa		1557						507	
3444	Acyrthosiphon pisum		1558						518	
3445	Heliconius erato petiverana		1559						389	
3446	Heliconius erato petiverana		1560						356	
3447	Heliconius erato petiverana		1561						470	
3448	Heliconius erato petiverana		1562						555	
3449	Heliconius erato petiverana		1563						390	
3450	Heliconius erato petiverana		1564						469	
3451	Heliconius erato petiverana		1565						556	
3452	Pieris rapae crucivora		1569						563	
3453	Neoceratodus forsteri		1570						366	
