comp_db_id,Full_Species,LambdaMax,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id
2209,Plectroglyphidodon johnstonianus,518.0,,642,,,,,
2210,Thomomys bottae,505.0,,,641,,,,
2211,Cottus kessleri,546.0,,,,641,,,
2212,Meriones unguiculatus,360.0,,,642,,,,
2213,Pomacentrus melanochir,502.0,,644,,,,,
2214,Meriones unguiculatus,493.0,,,643,,,,
2215,Mus musculus,359.0,,,644,,,,
2216,Ctenomys magellanicus,510.0,,,,644,,,
2217,Pomacentrus melanochir,560.0,,646,,,,,
2218,Mus musculus,498.0,,,645,,,,
2219,Ctenomys talarum,510.0,,,,645,,,
2220,Mus musculus,512.0,,,646,,,,
2221,Cymatogaster aggregata,529.0,,,,646,,,
2222,Rattus rattus,359.0,,,647,,,,
2223,Rattus rattus,498.0,,,648,,,,
2224,Stegastes fasciolatus,470.0,,650,,,,,
2225,Rattus rattus,522.0,,,649,,,,
2226,Stegastes fasciolatus,528.0,,651,,,,,
2227,Octodon degus,360.0,,,650,,,,
2228,Dama dama,543.0,,,,650,,,
2229,Octodon degus,500.0,,,651,,,,
2230,Damalichthys vacca,545.0,,,,651,,,
2231,Thunnus albacares,426.0,,653,,,,,
2232,Octodon degus,506.0,,,652,,,,
2233,Danaus plexippus,554.0,,,,652,,,
2234,Thunnus albacares,485.0,,654,,,,,
2235,Spalacopus cyanus,365.0,,,653,,,,
2236,Danio aequipinnatus,560.0,,,,653,,,
2237,Spalacopus cyanus,500.0,,,654,,,,
2238,Dascyllus albisella,510.0,,,,654,,,
2239,Acanthopagrus butcheri,476.0,,656,,,,,
2240,Spalacopus cyanus,505.0,,,655,,,,
2241,Dasyatis kuhlii,551.1,,,,655,,,
2242,Acanthopagrus butcheri,545.0,,657,,,,,
2243,Glaucomys sabrinus,512.0,,,656,,,,
2244,Acanthopagrus butcheri,575.0,,658,,,,,
2245,Sciurus carolinensis,444.0,,,657,,,,
2246,Sciurus carolinensis,543.0,,,658,,,,
2247,Diplodus annularis,458.0,,660,,,,,
2248,Spermophilus beecheyi,437.0,,,659,,,,
2249,Diplodus annularis,537.0,,661,,,,,
2250,Spermophilus beecheyi,519.0,,,660,,,,
2251,Spermophilus lateralis,435.0,,,661,,,,
2252,Spermophilus lateralis,520.0,,,662,,,,
2253,Sphyraena barracuda,531.0,,664,,,,,
2254,Spermophilus tridecemlineatus,437.0,,,663,,,,
2255,Dissostichus mawsoni,503.7,,,,663,,,
2256,Spermophilus tridecemlineatus,517.0,,,664,,,,
2257,Dolichonyx orzivorous,564.6,,,,664,,,
2258,Acantholumpenus mackayi,450.0,,666,,,,,
2259,Tupaia glis,445.0,,,665,,,,
2260,Dromiceius novae-hollandae,564.0,,,,665,,,
2261,Acantholumpenus mackayi,519.0,,667,,,,,
2262,Tupaia glis,555.0,,,666,,,,
2263,Buteo jamaicensis,501.0,,,667,,,,
2264,Anoplarchus purpurescens,444.0,,669,,,,,
2265,Buteo buteo,405.0,,,668,,,,
2266,Anoplarchus purpurescens,523.0,,670,,,,,
2267,Buteo buteo,449.0,,,669,,,,
2268,Embiotoca jacksoni,533.0,,,,669,,,
2269,Anoplarchus purpurescens,562.0,,671,,,,,
2270,Buteo buteo,504.0,,,670,,,,
2271,Embiotoca lateralis,536.4,,,,670,,,
2272,Buteo buteo,567.0,,,671,,,,
2273,Chirolophis japonicus,455.0,,673,,,,,
2274,Accipiter nisus,405.0,,,672,,,,
2275,Chirolophis japonicus,520.0,,674,,,,,
2276,Accipiter nisus,449.0,,,673,,,,
2277,Chirolophis japonicus,550.0,,675,,,,,
2278,Accipiter nisus,504.0,,,674,,,,
2279,Etroplus suratensis,550.0,,,,674,,,
2280,Accipiter nisus,567.0,,,675,,,,
2281,Ernogrammus hexagrammus,445.0,,677,,,,,
2282,Anas platyrhynchos,415.0,,,676,,,,
2283,Ernogrammus hexagrammus,515.0,,678,,,,,
2284,Anas platyrhynchos,452.0,,,677,,,,
2285,Ernogrammus hexagrammus,548.0,,679,,,,,
2286,Anas platyrhynchos,505.0,,,678,,,,
2287,Anas platyrhynchos,506.0,,,679,,,,
2288,Lumpenus sagitta,434.0,,681,,,,,
2289,Anas platyrhynchos,567.0,,,680,,,,
2290,Lumpenus sagitta,520.0,,682,,,,,
2291,Anas platyrhynchos domesiticus,415.0,,,681,,,,
2292,Anas platyrhynchos domesiticus,426.0,,,682,,,,
2293,Anas platyrhynchos domesiticus,449.0,,,683,,,,
2294,Opisthocentrus ocellatus,442.0,,685,,,,,
2295,Anas platyrhynchos domesiticus,456.0,,,684,,,,
2296,Gekko gecko,521.0,,,,684,,,
2297,Opisthocentrus ocellatus,521.0,,686,,,,,
2298,Anas platyrhynchos domesiticus,501.0,,,685,,,,
2299,Geoclemys reevesii,650.0,,,,685,,,
2300,Opisthocentrus ocellatus,557.0,,687,,,,,
2301,Geotria australis,615.0,,,,686,,,
2302,Anas platyrhynchos domesiticus,504.0,,,687,,,,
2303,Pholidapus dybowsky,465.0,,689,,,,,
2304,Anas platyrhynchos domesiticus,505.0,,,688,,,,
2305,Pholidapus dybowsky,546.0,,690,,,,,
2306,Anas platyrhynchos domesiticus,570.0,,,689,,,,
2307,Pholidapus dybowsky,555.0,,691,,,,,
2308,Pholidapus dybowsky,578.0,,692,,,,,
2309,Caprimulgus europaeus,406.0,,,691,,,,
2310,Hexagrammos octagrammus,625.0,,,,691,,,
2311,Pholidapus dybowsky,605.0,,693,,,,,
2312,Dromiceius novae-hollandiae,502.0,,,692,,,,
2313,Phytichthys chirus,522.0,,694,,,,,
2314,Dromiceius novae-hollandiae,567.0,,,693,,,,
2315,Phytichthys chirus,445.0,,695,,,,,
2316,Larus atricilla,508.0,,,694,,,,
2317,Howella sherborni,432.0,,,,694,,,
2318,Phytichthys chirus,548.0,,696,,,,,
2319,Larus atricilla,568.0,,,695,,,,
2320,Phytichthys chirus,609.0,,697,,,,,
2321,Columba livia,409.0,,,696,,,,
2322,Columba livia,453.0,,,697,,,,
2323,Hypsurus caryi,531.8,,,,697,,,
2324,Stichaeopsis nana,525.0,,699,,,,,
2325,Columba livia,506.0,,,698,,,,
2326,Stichaeopsis nana,540.0,,700,,,,,
2327,Columba livia,507.0,,,699,,,,
2328,Idiacanthus fasciola,485.0,,,,699,,,
2329,Stichaeopsis nana,600.0,,701,,,,,
2330,Columba livia,567.0,,,700,,,,
2331,Isoodon obesulus,551.0,,,,700,,,
2332,Stichaeus grigorjewi,502.0,,702,,,,,
2333,Coturnix coturnix,418.0,,,701,,,,
2334,Stichaeus grigorjewi,450.0,,703,,,,,
2335,Coturnix coturnix,450.0,,,702,,,,
2336,Kuhlia sandvicensis,518.0,,,,702,,,
2337,Stichaeus grigorjewi,517.0,,704,,,,,
2338,Coturnix coturnix,505.0,,,703,,,,
2339,Lampanychtus ater,485.0,,,,704,,,
2340,Stichaeus nozawae,450.0,,706,,,,,
2341,Coturnix coturnix,567.0,,,705,,,,
2342,Stichaeus nozawae,518.0,,707,,,,,
2343,Gallus gallus,418.0,,,706,,,,
2344,Gallus gallus,455.0,,,707,,,,
2345,Xiphister mucosus,443.0,,709,,,,,
2346,Gallus gallus,506.0,,,708,,,,
2347,Lepidion eques,481.0,,,,708,,,
2348,Xiphister mucosus,520.0,,710,,,,,
2349,Gallus gallus,507.0,,,709,,,,
2350,Leptocottus armatus,503.0,,,,709,,,
2351,Xiphister mucosus,559.0,,711,,,,,
2352,Gallus gallus,569.0,,,710,,,,
2353,Xiphister atropurpureus,503.0,,712,,,,,
2354,Meleagris gallopavo,420.0,,,711,,,,
2355,Limnocottus bergianus,502.6,,,,711,,,
2356,Xiphister atropurpureus,449.0,,713,,,,,
2357,Meleagris gallopavo,459.0,,,712,,,,
2358,Limnocottus eurystomus,516.4,,,,712,,,
2359,Xiphister atropurpureus,521.0,,714,,,,,
2360,Meleagris gallopavo,504.0,,,713,,,,
2361,Limnocottus griseus,505.3,,,,713,,,
2362,Xiphister atropurpureus,562.0,,715,,,,,
2363,Meleagris gallopavo,505.0,,,714,,,,
2364,Limnocottus pallidus,500.0,,,,714,,,
2365,Xiphister atropurpureus,520.0,,716,,,,,
2366,Meleagris gallopavo,563.0,,,715,,,,
2367,Xiphister atropurpureus,559.0,,717,,,,,
2368,Pavo cristatus,424.0,,,716,,,,
2369,Peprilus simillimus,496.0,,718,,,,,
2370,Pavo cristatus,457.0,,,717,,,,
2371,Melanochromus vermivorous,555.2,,,,717,,,
2372,Peprilus simillimus,437.0,,719,,,,,
2373,Pavo cristatus,504.0,,,718,,,,
2374,Peprilus simillimus,523.0,,720,,,,,
2375,Pavo cristatus,505.0,,,719,,,,
2376,Peprilus simillimus,524.0,,721,,,,,
2377,Pavo cristatus,566.0,,,720,,,,
2378,Corvus frugilegus,497.0,,,721,,,,
2379,Trichodon trichodon,364.0,,723,,,,,
2380,Corvus frugilegus,504.0,,,722,,,,
2381,Meleagris gallopavo,564.1,,,,722,,,
2382,Trichodon trichodon,519.0,,724,,,,,
2383,Corvus frugilegus,565.0,,,723,,,,
2384,Trichodon trichodon,561.0,,725,,,,,
2385,Amadina fasciata,369.0,,,724,,,,
2386,Trichodon trichodon,520.0,,726,,,,,
2387,Amadina fasciata,448.0,,,725,,,,
2388,Metriaclima zebra,482.0,,,,725,,,
2389,Amadina fasciata,500.0,,,726,,,,
2390,Micrometrus aurora,541.5,,,,726,,,
2391,Amadina fasciata,503.0,,,727,,,,
2392,Micrometrus minimus,545.9,,,,727,,,
2393,Zanclus cornutus,517.0,,729,,,,,
2394,Amadina fasciata,563.0,,,728,,,,
2395,Taeniopygia guttata,370.0,,,729,,,,
2396,Mugil cephalus,520.0,,,,729,,,
2397,Lycodes pacificus,433.0,,731,,,,,
2398,Taeniopygia guttata,430.0,,,730,,,,
2399,Lycodes pacificus,521.0,,732,,,,,
2400,Taeniopygia guttata,503.0,,,731,,,,
2401,Mustelus henlei,499.0,,,,731,,,
2402,Lycodes pacificus,512.0,,733,,,,,
2403,Taeniopygia guttata,507.0,,,732,,,,
2404,Taeniopygia guttata,567.0,,,733,,,,
2405,Zoarces viviparus,437.0,,735,,,,,
2406,Serinus canaria,369.0,,,734,,,,
2407,Zoarces viviparus,552.0,,736,,,,,
2408,Serinus canaria,444.0,,,735,,,,
2409,Serinus canaria,500.0,,,736,,,,
2410,Geotria australis,499.0,,738,,,,,
2411,Serinus canaria,506.0,,,737,,,,
2412,Geotria australis,515.0,,739,,,,,
2413,Serinus canaria,571.0,,,738,,,,
2414,Geotria australis,616.0,,740,,,,,
2415,Leiothrix lutea,355.0,,,739,,,,
2416,Citharichthys sordidus,440.0,,742,,,,,
2417,Leiothrix lutea,453.0,,,741,,,,
2418,Odocoileus virginianus,540.0,,,,741,,,
2419,Citharichthys sordidus,523.0,,743,,,,,
2420,Leiothrix lutea,454.0,,,742,,,,
2421,Oncorhynchus mykiss,578.0,,,,742,,,
2422,Hippoglossoides herzensteini,500.0,,744,,,,,
2423,Leiothrix lutea,499.0,,,743,,,,
2424,Oreochromis nilocticus,595.0,,,,743,,,
2425,Hippoglossoides herzensteini,457.0,,745,,,,,
2426,Leiothrix lutea,500.0,,,744,,,,
2427,Oreocromis niloticus,614.2,,,,744,,,
2428,Hippoglossoides herzensteini,521.0,,746,,,,,
2429,Leiothrix lutea,501.0,,,745,,,,
2430,Osmerus eperlanus,543.0,,,,745,,,
2431,Hippoglossoides elassodon,495.0,,747,,,,,
2432,Ostracion meleagris,520.0,,,,746,,,
2433,Hippoglossoides elassodon,412.0,,748,,,,,
2434,Leiothrix lutea,567.0,,,747,,,,
2435,Otolemus cassicaudatus,545.0,,,,747,,,
2436,Hippoglossoides elassodon,511.0,,749,,,,,
2437,Leiothrix lutea,568.0,,,748,,,,
2438,Pachystomias microdon,539.0,,,,748,,,
2439,Parus caeruleus,371.0,,,749,,,,
2440,Pagothenia borchgrevinki,498.5,,,,749,,,
2441,Isopsetta isolepis,444.0,,751,,,,,
2442,Parus caeruleus,448.0,,,750,,,,
2443,Paracottus knerii,522.6,,,,750,,,
2444,Isopsetta isolepis,527.0,,752,,,,,
2445,Parus caeruleus,503.0,,,751,,,,
2446,Paralabrax clathratus,520.0,,,,751,,,
2447,Parupeneus multifasciatus,518.0,,,,752,,,
2448,Lepidopsetta bilineata,444.0,,754,,,,,
2449,Parus caeruleus,563.0,,,753,,,,
2450,Perca fluviatilis,538.7,,,,753,,,
2451,Lepidopsetta bilineata,526.0,,755,,,,,
2452,Passer domesticus,445.0,,,754,,,,
2453,Pervagor aspricaudus,516.0,,,,754,,,
2454,Passer domesticus,503.0,,,755,,,,
2455,Pervagor spilosoma,510.0,,,,755,,,
2456,Lepidopsetta polyxystra,438.0,,757,,,,,
2457,Passer domesticus,504.0,,,756,,,,
2458,Lepidopsetta polyxystra,525.0,,758,,,,,
2459,Passer domesticus,563.0,,,757,,,,
2460,Chloebia gouldiae,371.0,,,758,,,,
2461,Phoca vitulina,510.2,,,,758,,,
2462,Limanda limanda,475.0,,760,,,,,
2463,Chloebia gouldiae,440.0,,,759,,,,
2464,Limanda limanda,527.0,,761,,,,,
2465,Chloebia gouldiae,500.0,,,760,,,,
2466,Chloebia gouldiae,502.0,,,761,,,,
2467,Lyopsetta exilis,424.0,,763,,,,,
2468,Chloebia gouldiae,563.0,,,762,,,,
2469,Platichthys flesus,512.2,,,,762,,,
2470,Lyopsetta exilis,509.0,,764,,,,,
2471,Lonchura maja,373.0,,,763,,,,
2472,Platycercus elegans,567.0,,,,763,,,
2473,Lonchura maja,446.0,,,764,,,,
2474,Microstomus kitt,465.0,,766,,,,,
2475,Lonchura maja,500.0,,,765,,,,
2476,Microstomus kitt,525.0,,767,,,,,
2477,Lonchura maja,503.0,,,766,,,,
2478,Pollachius pollachius,548.0,,,,766,,,
2479,Lonchura maja,562.0,,,767,,,,
2480,Parophrys vetulus,437.0,,769,,,,,
2481,Neochmia modesta,372.0,,,768,,,,
2482,Parophrys vetulus,525.0,,770,,,,,
2483,Neochmia modesta,443.0,,,769,,,,
2484,Pomatoschistus minutus,508.3,,,,769,,,
2485,Neochmia modesta,500.0,,,770,,,,
2486,Platichthys stellatus,439.0,,772,,,,,
2487,Neochmia modesta,503.0,,,771,,,,
2488,Platichthys stellatus,532.0,,773,,,,,
2489,Neochmia modesta,565.0,,,772,,,,
2490,Platichthys stellatus,551.0,,774,,,,,
2491,Sturnus vulgaris,362.0,,,773,,,,
2492,Platichthys stellatus,531.0,,775,,,,,
2493,Sturnus vulgaris,449.0,,,774,,,,
2494,Sturnus vulgaris,503.0,,,775,,,,
2495,Procottus jettelesi,521.0,,,,775,,,
2496,Platichthys flesus,455.0,,777,,,,,
2497,Sturnus vulgaris,504.0,,,776,,,,
2498,Propithecus verreauxi coquereli,558.0,,,,776,,,
2499,Platichthys flesus,533.0,,778,,,,,
2500,Sturnus vulgaris,563.0,,,777,,,,
2501,Pseudopleuronectes americanus,547.0,,,,777,,,
2502,Platichthys flesus,537.0,,779,,,,,
2503,Turdus merula,373.0,,,778,,,,
2504,Pseudotropheus acei,535.1,,,,778,,,
2505,Pleuronectes asper,503.0,,780,,,,,
2506,Turdus merula,454.0,,,779,,,,
2507,Ptilorhynchus violaceus,563.7,,,,779,,,
2508,Pleuronectes asper,454.0,,781,,,,,
2509,Turdus merula,504.0,,,780,,,,
2510,Puffinus pacificus,566.0,,,,780,,,
2511,Pleuronectes asper,523.0,,782,,,,,
2512,Turdus merula,505.0,,,781,,,,
2513,Pundamilia azurea,563.6,,,,781,,,
2514,Pleuronectes herzensteini,500.0,,783,,,,,
2515,Turdus merula,557.0,,,782,,,,
2516,Pundamilia nyererei,568.2,,,,782,,,
2517,Pleuronectes herzensteini,450.0,,784,,,,,
2518,Pundamila sp.,566.9,,,,783,,,
2519,Pleuronectes herzensteini,523.0,,785,,,,,
2520,Puffinus pacificus,450.0,,,784,,,,
2521,Pleuronectes obscurus,525.0,,786,,,,,
2522,Puffinus pacificus,503.0,,,785,,,,
2523,Pleuronectes obscurus,465.0,,787,,,,,
2524,Pleuronectes obscurus,528.0,,788,,,,,
2525,Puffinus puffinus,402.0,,,787,,,,
2526,Rana cancrivora,502.0,,,,787,,,
2527,Puffinus puffinus,452.0,,,788,,,,
2528,Pleuronectes platessa,450.0,,790,,,,,
2529,Puffinus puffinus,505.0,,,789,,,,
2530,Pleuronectes platessa,529.0,,791,,,,,
2531,Melopsittacus undulatus,371.0,,,790,,,,
2532,Melopsittacus undulatus,440.0,,,791,,,,
2533,Rhinobatus typus,559.4,,,,791,,,
2534,Melopsittacus undulatus,499.0,,,792,,,,
2535,Rhinoptera bonasus,551.0,,,,792,,,
2536,Melopsittacus undulatus,509.0,,,793,,,,
2537,Pseudopleuronectes americanus,531.0,,795,,,,,
2538,Melopsittacus undulatus,566.0,,,794,,,,
2539,Rhea americana,446.0,,,795,,,,
2540,Rutilis rutilis,536.0,,,,795,,,
2541,Rhea americana,504.0,,,796,,,,
2542,Oncorhynchus keta,439.0,,798,,,,,
2543,Rhea americana,506.0,,,797,,,,
2544,Salmo irideus,598.0,,,,797,,,
2545,Oncorhynchus keta,528.0,,799,,,,,
2546,Rhea americana,570.0,,,798,,,,
2547,Salvelinus alpinus,512.6,,,,798,,,
2548,Oncorhynchus keta,599.0,,800,,,,,
2549,Spheniscus humboldti,403.0,,,799,,,,
2550,Spheniscus humboldti,450.0,,,800,,,,
2551,Oncorhynchus kisutch,446.0,,802,,,,,
2552,Spheniscus humboldti,504.0,,,801,,,,
2553,Oncorhynchus kisutch,507.0,,803,,,,,
2554,Spheniscus humboldti,543.0,,,802,,,,
2555,Scardinius erythrophthalmus,537.2,,,,802,,,
2556,Oncorhynchus kisutch,553.0,,804,,,,,
2557,Bubo virginianus,504.0,,,803,,,,
2558,Scenopoetes dentirostris,557.8,,,,803,,,
2559,Bubo virginianus,555.0,,,804,,,,
2560,Oncorhynchus tshawytscha,441.0,,806,,,,,
2561,Oncorhynchus tshawytscha,536.0,,807,,,,,
2562,Strix aluco,503.0,,,806,,,,
2563,Scomberomorus sierra,530.0,,,,806,,,
2564,Oncorhynchus tshawytscha,582.0,,808,,,,,
2565,Strix aluco,530.0,,,807,,,,
2566,Scopelarchus analis,486.0,,,,807,,,
2567,Salmo trutta,532.0,,809,,,,,
2568,Strix aluco,555.0,,,808,,,,
2569,Scopelogadus beanii,488.0,,,,808,,,
2570,Salmo trutta,441.0,,810,,,,,
2571,Struthio camelus,405.0,,,809,,,,
2572,Salmo trutta,535.0,,811,,,,,
2573,Struthio camelus,444.0,,,810,,,,
2574,Sephanoides sephanoides,560.0,,,,810,,,
2575,Salmo trutta,600.0,,812,,,,,
2576,Struthio camelus,504.0,,,811,,,,
2577,Sericulus crysocephalus,561.8,,,,811,,,
2578,Salmo irideus,512.0,,813,,,,,
2579,Struthio camelus,505.0,,,812,,,,
2580,Seriphus politus,504.0,,,,812,,,
2581,Salmo irideus,453.0,,814,,,,,
2582,Struthio camelus,570.0,,,813,,,,
2583,Salmo irideus,530.0,,815,,,,,
2584,Nothoprocta cinerascens,498.0,,,814,,,,
2585,Salmo irideus,498.0,,816,,,,,
2586,Nothoprocta cinerascens,504.0,,,815,,,,
2587,Sminthopsis crassicaudata,535.0,,,,815,,,
2588,Nothoprocta cinerascens,564.0,,,816,,,,
2589,Nothoprocta perdicaria,501.0,,,817,,,,
2590,Nothoprocta perdicaria,566.0,,,818,,,,
2591,Alligator mississippiensis,444.0,,,819,,,,
2592,Cottinella boulengeri,496.0,,821,,,,,
2593,Alligator mississippiensis,501.0,,,820,,,,
2594,Limnocottus eurystomus,489.0,,822,,,,,
2595,Alligator mississippiensis,535.0,,,821,,,,
2596,Limnocottus eurystomus,427.0,,823,,,,,
2597,Alligator mississippiensis,566.0,,,822,,,,
2598,Limnocottus eurystomus,512.0,,824,,,,,
2599,Ctenophorus ornatus,440.0,,,823,,,,
2600,Ctenophorus ornatus,493.0,,,824,,,,
2601,Ctenophorus ornatus,571.0,,,825,,,,
2602,Sternoptyx diaphana,487.0,,,,825,,,
2603,Limnocottus griseus,503.0,,827,,,,,
2604,Chamaeleo dilepis,383.0,,,826,,,,
2605,Chamaeleo dilepis,444.0,,,827,,,,
2606,Procottus jettelesii,448.0,,829,,,,,
2607,Chamaeleo dilepis,481.0,,,828,,,,
2608,Procottus jettelesii,521.0,,830,,,,,
2609,Chamaeleo dilepis,499.0,,,829,,,,
2610,Agonopsis vulsa,440.0,,831,,,,,
2611,Chamaeleo dilepis,568.0,,,830,,,,
2612,Agonopsis vulsa,516.0,,832,,,,,
2613,Chamaeleo dilepis,586.0,,,831,,,,
2614,Sufflamen bursa,503.0,,,,831,,,
2615,Agonopsis vulsa,559.0,,833,,,,,
2616,Chamaeleo dilepis,605.0,,,832,,,,
2617,Agonopsis vulsa,517.0,,834,,,,,
2618,Furcifer pardalis,375.0,,,833,,,,
2619,Bothragonus swani,500.0,,835,,,,,
2620,Furcifer pardalis,444.0,,,834,,,,
2621,Bothragonus swani,436.0,,836,,,,,
2622,Furcifer pardalis,490.0,,,835,,,,
2623,Bothragonus swani,514.0,,837,,,,,
2624,Furcifer pardalis,559.0,,,836,,,,
2625,Bothragonus swani,567.0,,838,,,,,
2626,Furcifer pardalis,575.0,,,837,,,,
2627,Tarsipes rostratus,557.0,,,,837,,,
2628,Furcifer pardalis,604.0,,,838,,,,
2629,Boa constrictor,357.0,,,839,,,,
2630,Toxotes chatareus,621.7,,,,839,,,
2631,Podothecus acipenserinus,438.0,,841,,,,,
2632,Boa constrictor,549.0,,,840,,,,
2633,Podothecus acipenserinus,520.0,,842,,,,,
2634,Masticophis flagellum,362.0,,,841,,,,
2635,Tramitichromis intermedius,568.9,,,,841,,,
2636,Podothecus acipenserinus,569.0,,843,,,,,
2637,Masticophis flagellum,458.0,,,842,,,,
2638,Trematomus bernacchii,502.3,,,,842,,,
2639,Podothecus acipenserinus,519.0,,844,,,,,
2640,Masticophis flagellum,561.0,,,843,,,,
2641,Artedius fenestrates,498.0,,845,,,,,
2642,Python regius,360.0,,,844,,,,
2643,Artedius fenestrates,449.0,,846,,,,,
2644,Python regius,551.0,,,845,,,,
2645,Triakis semifasciata,502.0,,,,845,,,
2646,Artedius fenestrates,522.0,,847,,,,,
2647,Python regius,494.0,,,846,,,,
2648,Trichechus manatus,556.0,,,,846,,,
2649,Artedius fenestrates,561.0,,848,,,,,
2650,Thamnophis sirtalis sirtalis,360.0,,,847,,,,
2651,Thamnophis sirtalis sirtalis,482.0,,,848,,,,
2652,Tursiops truncates,524.0,,,,848,,,
2653,Artedius harringtoni,455.0,,850,,,,,
2654,Thamnophis sirtalis sirtalis,554.0,,,849,,,,
2655,Artedius harringtoni,518.0,,851,,,,,
2656,Xenopeltis unicolor,361.0,,,850,,,,
2657,Upeneus tragula,530.0,,,,850,,,
2658,Artedius harringtoni,558.0,,852,,,,,
2659,Xenopeltis unicolor,550.0,,,851,,,,
2660,Urobatis jamaicensis,562.0,,,,851,,,
2661,Artedius meanyi,496.0,,853,,,,,
2662,Lampropeltis getula,493.0,,,852,,,,
2663,Artedius meanyi,451.0,,854,,,,,
2664,Lampropeltis getula,370.0,,,853,,,,
2665,Vinciguerria nimbaria,478.0,,,,853,,,
2666,Artedius meanyi,518.0,,855,,,,,
2667,Lampropeltis getula,538.0,,,854,,,,
2668,Arizona elegans,484.0,,,855,,,,
2669,Zalembius rosaceus,525.5,,,,855,,,
2670,Arizona elegans,366.0,,,856,,,,
2671,Ascelichthys rhodorus,444.0,,858,,,,,
2672,Arizona elegans,538.0,,,857,,,,
2673,Ascelichthys rhodorus,520.0,,859,,,,,
2674,Rhinocheilus lecontei,487.0,,,858,,,,
2675,Ascelichthys rhodorus,564.0,,860,,,,,
2676,Rhinocheilus lecontei,372.0,,,859,,,,
2677,Bero elegans,507.0,,861,,,,,
2678,Rhinocheilus lecontei,539.0,,,860,,,,
2679,Bero elegans,452.0,,862,,,,,
2680,Hypsiglena torquata,500.0,,,861,,,,
2681,Bero elegans,527.0,,863,,,,,
2682,Hypsiglena torquata,371.0,,,862,,,,
2683,Bero elegans,562.0,,864,,,,,
2684,Hypsiglena torquata,534.0,,,863,,,,
2685,Cyrtopodion caspium,365.0,,,864,,,,
2686,Callistoctopus dierythraeus,488.0,,,,864,,,
2687,Clinocottus globiceps,443.0,,866,,,,,
2688,Cyrtopodion caspium,452.0,,,865,,,,
2689,Clinocottus globiceps,549.0,,867,,,,,
2690,Cyrtopodion caspium,534.0,,,866,,,,
2691,Hapalochlaena maculosa,486.0,,,,866,,,
2692,Clinocottus globiceps,617.0,,868,,,,,
2693,Cyrtopodion fedtschenkoi,356.0,,,867,,,,
2694,Idiosepius notoides,493.0,,,,867,,,
2695,Cyrtopodion fedtschenkoi,451.0,,,868,,,,
2696,Octopus australis,485.0,,,,868,,,
2697,Enophrys bison,437.0,,870,,,,,
2698,Cyrtopodion fedtschenkoi,535.0,,,869,,,,
2699,Octopus tetricus,488.0,,,,869,,,
2700,Enophrys bison,523.0,,871,,,,,
2701,Cyrtopodion kotschyi,365.0,,,870,,,,
2702,Sepia plangon,500.0,,,,870,,,
2703,Enophrys bison,565.0,,872,,,,,
2704,Cyrtopodion kotschyi,460.0,,,871,,,,
2705,Sepioteuthis lessoniana,505.0,,,,871,,,
2706,Cyrtopodion kotschyi,537.0,,,872,,,,
2707,Enophrys diceraus,428.0,,874,,,,,
2708,Gekko gekko,364.0,,,873,,,,
2709,Enophrys diceraus,513.0,,875,,,,,
2710,Gekko gekko,467.0,,,874,,,,
2711,Enophrys diceraus,555.0,,876,,,,,
2712,Gekko gekko,521.0,,,875,,,,
2713,Hemidactylus frenatus,365.0,,,876,,,,
2714,Gymnocanthus pistilliger,446.0,,878,,,,,
2715,Hemidactylus frenatus,466.0,,,877,,,,
2716,Gymnocanthus pistilliger,523.0,,879,,,,,
2717,Hemidactylus frenatus,520.0,,,878,,,,
2718,Gymnocanthus pistilliger,549.0,,880,,,,,
2719,Teratoscincus scincus,365.0,,,879,,,,
2720,Teratoscincus scincus,452.0,,,880,,,,
2721,Gymnocanthus intermedius,448.0,,882,,,,,
2722,Teratoscincus scincus,533.0,,,881,,,,
2723,Gymnocanthus intermedius,516.0,,883,,,,,
2724,Hemidactylus garnotii,363.0,,,882,,,,
2725,Gymnocanthus intermedius,530.0,,884,,,,,
2726,Hemidactylus garnotii,464.0,,,883,,,,
2727,Hemidactylus garnotii,521.0,,,884,,,,
2728,Hemilepidotus hemilepidotus,481.0,,886,,,,,
2729,Hemidactylus platyurus,365.0,,,885,,,,
2730,Hemilepidotus hemilepidotus,513.0,,887,,,,,
2731,Hemidactylus platyurus,465.0,,,886,,,,
2732,Hemilepidotus hemilepidotus,567.0,,888,,,,,
2733,Hemidactylus platyurus,527.0,,,887,,,,
2734,Hemilepidotus hemilepidotus,514.0,,889,,,,,
2735,Hemidactylus turcicus,366.0,,,888,,,,
2736,Hemidactylus turcicus,467.0,,,889,,,,
2737,Icelinus borealis,442.0,,891,,,,,
2738,Hemidactylus turcicus,527.0,,,890,,,,
2739,Icelinus borealis,516.0,,892,,,,,
2740,Ptychozoon lionotum,365.0,,,891,,,,
2741,Ptychozoon lionotum,470.0,,,892,,,,
2742,Jordania zonope,432.0,,894,,,,,
2743,Ptychozoon lionotum,523.0,,,893,,,,
2744,Jordania zonope,521.0,,895,,,,,
2745,Anolis bahorucoensis,365.0,,,894,,,,
2746,Leptocottus armatus,510.0,,896,,,,,
2747,Anolis bahorucoensis,450.0,,,895,,,,
2748,Leptocottus armatus,432.0,,897,,,,,
2749,Anolis bahorucoensis,500.0,,,896,,,,
2750,Leptocottus armatus,521.0,,898,,,,,
2751,Anolis bahorucoensis,569.0,,,897,,,,
