comp_db_id,Full_Species,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id,LambdaMax
2199,Saguinus oedipus,,,563,,,,,428.0
2200,Mullus barbatus,,565,,,,,,491.0
2201,Saguinus oedipus,,,564,,,,,546.0
2202,Mullus barbatus,,566,,,,,,533.0
2203,Saguinus oedipus,,,565,,,,,555.0
2204,Acerina cernua,,,,565,,,,533.2
2205,Saimiri sciureus,,,566,,,,,434.0
2206,Acipenser fulvescens,,,,566,,,,619.0
2207,Saimiri sciureus,,,567,,,,,550.0
2208,Ailuroedus crassirostris,,,,567,,,,559.8
2209,Saimiri sciureus,,,568,,,,,558.0
2210,Cercopithecus cephus,,,569,,,,,432.0
2211,Parupeneus multifasceatus,,571,,,,,,486.0
2212,Cercopithecus cephus,,,570,,,,,533.0
2213,Parupeneus multifasceatus,,572,,,,,,516.0
2214,Cercopithecus cephus,,,571,,,,,565.0
2215,Anas platyrhynchus,,,,571,,,,570.0
2216,Parupeneus multifasceatus,,573,,,,,,515.0
2217,Cercopithecus diana,,,572,,,,,432.0
2218,Anchoa mitchilli,,,,572,,,,541.0
2219,Cercopithecus diana,,,573,,,,,531.0
2220,Dissostichus mawsoni,,575,,,,,,414.0
2221,Cercopithecus diana,,,574,,,,,566.0
2222,Antimora rostrata,,,,574,,,,483.0
2223,Dissostichus mawsoni,,576,,,,,,490.0
2224,Cercopithecus petaurista,,,575,,,,,424.0
2225,Cercopithecus petaurista,,,576,,,,,534.0
2226,Cercopithecus petaurista,,,577,,,,,563.0
2227,Aptychotrema rostrata,,,,577,,,,554.8
2228,Pagothenia borchgrevinki,,579,,,,,,489.0
2229,Chlorocebus aethiops,,,578,,,,,434.0
2230,Chlorocebus aethiops,,,579,,,,,535.0
2231,Chlorocebus aethiops,,,580,,,,,566.0
2232,Trematomus bernacchii,,582,,,,,,416.0
2233,Erythrocebus patas,,,581,,,,,432.0
2234,Aristostomias tittmanni,,,,581,,,,551.0
2235,Trematomus bernacchii,,583,,,,,,490.0
2236,Erythrocebus patas,,,582,,,,,533.0
2237,Arothron meleagris,,,,582,,,,525.0
2238,Erythrocebus patas,,,583,,,,,566.0
2239,Asprocottus intermediius,,,,583,,,,512.0
2240,Macaca fascicularis,,,584,,,,,430.0
2241,Asteropteryx semipunctatus,,,,584,,,,538.0
2242,Trematomus hansoni,,586,,,,,,418.0
2243,Macaca fascicularis,,,585,,,,,531.0
2244,Trematomus hansoni,,587,,,,,,490.0
2245,Macaca fascicularis,,,586,,,,,561.0
2246,Macaca mulatta,,,587,,,,,434.0
2247,Macaca mulatta,,,588,,,,,536.0
2248,Trematomus loennbergii,,590,,,,,,426.0
2249,Macaca mulatta,,,589,,,,,562.0
2250,Trematomus loennbergii,,591,,,,,,490.0
2251,Miopithecus talapoin,,,590,,,,,429.0
2252,Miopithecus talapoin,,,591,,,,,533.0
2253,Bathylagus bericoides,,,,591,,,,500.0
2254,Miopithecus talapoin,,,592,,,,,564.0
2255,Bathylagus euryops,,,,592,,,,497.0
2256,Perca fluviatilis,,594,,,,,,535.0
2257,Papio papio,,,593,,,,,431.0
2258,Perca fluviatilis,,595,,,,,,615.0
2259,Papio papio,,,594,,,,,536.0
2260,Bathylagus longirostris,,,,594,,,,502.0
2261,Papio papio,,,595,,,,,564.0
2262,Batrachocottus baicalensis,,,,595,,,,521.4
2263,Sander lucioperca,,597,,,,,,530.0
2264,Cheirogaleus major,,,596,,,,,409.0
2265,Batrachocottus multiradiatus,,,,596,,,,517.3
2266,Sander lucioperca,,598,,,,,,598.0
2267,Cheirogaleus major,,,597,,,,,543.0
2268,Batrachocottus nicolskii,,,,597,,,,511.6
2269,Cheirogaleus medius,,,598,,,,,543.0
2270,Apodichthys flavidus,,600,,,,,,363.0
2271,Microcebus murinus,,,599,,,,,409.0
2272,Apodichthys flavidus,,601,,,,,,441.0
2273,Microcebus murinus,,,600,,,,,558.0
2274,Bodianus bilunulatus,,,,600,,,,545.0
2275,Apodichthys flavidus,,602,,,,,,529.0
2276,Mirza coquereli,,,601,,,,,409.0
2277,Apodichthys flavidus,,603,,,,,,567.0
2278,Mirza coquereli,,,602,,,,,558.0
2279,Bonapartia pedalioita,,,,602,,,,514.0
2280,Daubentonia madagascariensis,,,603,,,,,406.0
2281,Pholis omata,,605,,,,,,444.0
2282,Daubentonia madagascariensis,,,604,,,,,543.0
2283,Brachydanio rerio,,,,604,,,,556.0
2284,Pholis omata,,606,,,,,,528.0
2285,Galago senegalensis,,,605,,,,,545.0
2286,Pholis omata,,607,,,,,,560.0
2287,Otolemur crassicaudatus,,,606,,,,,507.0
2288,Canthidermis maculatus,,,,606,,,,486.0
2289,Pholis omata,,608,,,,,,526.0
2290,Otolemur crassicaudatus,,,607,,,,,543.0
2291,Pholis omata,,609,,,,,,561.0
2292,Otolemur garnettii,,,608,,,,,545.0
2293,Carassius carassius,,,,608,,,,525.5
2294,Homo sapiens,,,609,,,,,419.0
2295,Pholis laeta,,611,,,,,,449.0
2296,Homo sapiens,,,610,,,,,496.0
2297,Cebus sp.,,,,610,,,,563.0
2298,Pholis laeta,,612,,,,,,527.0
2299,Homo sapiens,,,611,,,,,531.0
2300,Pholis laeta,,613,,,,,,562.0
2301,Homo sapiens,,,612,,,,,558.0
2302,Avahi laniger,,,613,,,,,558.0
2303,Eulemur fulvus fulvus,,,614,,,,,437.0
2304,Chaetodon kleinii,,,,614,,,,530.0
2305,Abudefduf abdominalis,,616,,,,,,464.0
2306,Eulemur fulvus fulvus,,,615,,,,,545.0
2307,Abudefduf abdominalis,,617,,,,,,457.0
2308,Lemur catta,,,616,,,,,437.0
2309,Lemur catta,,,617,,,,,545.0
2310,Lepilemur ruficaudatus,,,618,,,,,416.0
2311,Chauliodus sloanei,,,,618,,,,488.0
2312,Lepilemur ruficaudatus,,,619,,,,,543.0
2313,Chromis hanui,,621,,,,,,483.0
2314,Loris tardigradus,,,620,,,,,543.0
2315,Chromis hanui,,622,,,,,,470.0
2316,Pithecia pithecia,,,621,,,,,428.0
2317,Chlamydera nuchalis,,,,621,,,,574.5
2318,Chromis hanui,,623,,,,,,514.0
2319,Pithecia pithecia,,,622,,,,,537.0
2320,Pithecia pithecia,,,623,,,,,563.0
2321,Carlito syrichta,,,624,,,,,558.0
2322,Chromis ovalis,,,,624,,,,518.0
2323,Chromis ovalis,,626,,,,,,473.0
2324,Cephalopachus bancanus,,,625,,,,,543.0
2325,Elephas maximus,,,626,,,,,419.0
2326,Chromis vanderbilti,,,,626,,,,522.0
2327,Elephas maximus,,,627,,,,,552.0
2328,Chromis verater,,,,627,,,,514.0
2329,Loxodonta africana,,,628,,,,,419.0
2330,Citellus lateralis,,,,628,,,,520.0
2331,Loxodonta africana,,,629,,,,,552.0
2332,Cavia porcellus,,,630,,,,,400.0
2333,Clupea harengus,,,,630,,,,512.3
2334,Cavia porcellus,,,631,,,,,530.0
2335,Chromis verater,,633,,,,,,471.0
2336,Mesocricetus auratus,,,632,,,,,508.0
2337,Comephorus dybowskii,,,,632,,,,498.2
2338,Mesocricetus brandti,,,633,,,,,506.0
2339,Conger conger,,,,633,,,,487.0
2340,Phodopus sungorus,,,634,,,,,360.0
2341,Dascyllus albisella,,636,,,,,,386.0
2342,Phodopus sungorus,,,635,,,,,499.0
2343,Coregonus clupeoides,,,,635,,,,536.0
2344,Dascyllus albisella,,637,,,,,,483.0
2345,Phodopus sungorus,,,636,,,,,500.0
2346,Coregonus lavaretus,,,,636,,,,539.8
2347,Dascyllus albisella,,638,,,,,,470.0
2348,Geomys bursarius,,,637,,,,,360.0
2349,Dascyllus albisella,,639,,,,,,514.0
2350,Geomys bursarius,,,638,,,,,497.0
2351,Cottinella boulengeri,,,,638,,,,495.7
2352,Geomys bursarius,,,639,,,,,505.0
2353,Cottocomephorus grewingki,,,,639,,,,523.0
2354,Thomomys bottae,,,640,,,,,367.0
2355,Cottocomephorus inermis,,,,640,,,,520.6
2356,Plectroglyphidodon johnstonianus,,642,,,,,,518.0
2357,Thomomys bottae,,,641,,,,,505.0
2358,Cottus kessleri,,,,641,,,,546.0
2359,Meriones unguiculatus,,,642,,,,,360.0
2360,Pomacentrus melanochir,,644,,,,,,502.0
2361,Meriones unguiculatus,,,643,,,,,493.0
2362,Mus musculus,,,644,,,,,359.0
2363,Ctenomys magellanicus,,,,644,,,,510.0
2364,Pomacentrus melanochir,,646,,,,,,560.0
2365,Mus musculus,,,645,,,,,498.0
2366,Ctenomys talarum,,,,645,,,,510.0
2367,Mus musculus,,,646,,,,,512.0
2368,Cymatogaster aggregata,,,,646,,,,529.0
2369,Rattus rattus,,,647,,,,,359.0
2370,Rattus rattus,,,648,,,,,498.0
2371,Stegastes fasciolatus,,650,,,,,,470.0
2372,Rattus rattus,,,649,,,,,522.0
2373,Stegastes fasciolatus,,651,,,,,,528.0
2374,Octodon degus,,,650,,,,,360.0
2375,Dama dama,,,,650,,,,543.0
2376,Octodon degus,,,651,,,,,500.0
2377,Damalichthys vacca,,,,651,,,,545.0
2378,Thunnus albacares,,653,,,,,,426.0
2379,Octodon degus,,,652,,,,,506.0
2380,Danaus plexippus,,,,652,,,,554.0
2381,Thunnus albacares,,654,,,,,,485.0
2382,Spalacopus cyanus,,,653,,,,,365.0
2383,Danio aequipinnatus,,,,653,,,,560.0
2384,Spalacopus cyanus,,,654,,,,,500.0
2385,Dascyllus albisella,,,,654,,,,510.0
2386,Acanthopagrus butcheri,,656,,,,,,476.0
2387,Spalacopus cyanus,,,655,,,,,505.0
2388,Dasyatis kuhlii,,,,655,,,,551.1
2389,Acanthopagrus butcheri,,657,,,,,,545.0
2390,Glaucomys sabrinus,,,656,,,,,512.0
2391,Acanthopagrus butcheri,,658,,,,,,575.0
2392,Sciurus carolinensis,,,657,,,,,444.0
2393,Sciurus carolinensis,,,658,,,,,543.0
2394,Diplodus annularis,,660,,,,,,458.0
2395,Spermophilus beecheyi,,,659,,,,,437.0
2396,Diplodus annularis,,661,,,,,,537.0
2397,Spermophilus beecheyi,,,660,,,,,519.0
2398,Spermophilus lateralis,,,661,,,,,435.0
2399,Spermophilus lateralis,,,662,,,,,520.0
2400,Sphyraena barracuda,,664,,,,,,531.0
2401,Spermophilus tridecemlineatus,,,663,,,,,437.0
2402,Dissostichus mawsoni,,,,663,,,,503.7
2403,Spermophilus tridecemlineatus,,,664,,,,,517.0
2404,Dolichonyx orzivorous,,,,664,,,,564.6
2405,Acantholumpenus mackayi,,666,,,,,,450.0
2406,Tupaia glis,,,665,,,,,445.0
2407,Dromiceius novae-hollandae,,,,665,,,,564.0
2408,Acantholumpenus mackayi,,667,,,,,,519.0
2409,Tupaia glis,,,666,,,,,555.0
2410,Buteo jamaicensis,,,667,,,,,501.0
2411,Anoplarchus purpurescens,,669,,,,,,444.0
2412,Buteo buteo,,,668,,,,,405.0
2413,Anoplarchus purpurescens,,670,,,,,,523.0
2414,Buteo buteo,,,669,,,,,449.0
2415,Embiotoca jacksoni,,,,669,,,,533.0
2416,Anoplarchus purpurescens,,671,,,,,,562.0
2417,Buteo buteo,,,670,,,,,504.0
2418,Embiotoca lateralis,,,,670,,,,536.4
2419,Buteo buteo,,,671,,,,,567.0
2420,Chirolophis japonicus,,673,,,,,,455.0
2421,Accipiter nisus,,,672,,,,,405.0
2422,Chirolophis japonicus,,674,,,,,,520.0
2423,Accipiter nisus,,,673,,,,,449.0
2424,Chirolophis japonicus,,675,,,,,,550.0
2425,Accipiter nisus,,,674,,,,,504.0
2426,Etroplus suratensis,,,,674,,,,550.0
2427,Accipiter nisus,,,675,,,,,567.0
2428,Ernogrammus hexagrammus,,677,,,,,,445.0
2429,Anas platyrhynchos,,,676,,,,,415.0
2430,Ernogrammus hexagrammus,,678,,,,,,515.0
2431,Anas platyrhynchos,,,677,,,,,452.0
2432,Ernogrammus hexagrammus,,679,,,,,,548.0
2433,Anas platyrhynchos,,,678,,,,,505.0
2434,Anas platyrhynchos,,,679,,,,,506.0
2435,Lumpenus sagitta,,681,,,,,,434.0
2436,Anas platyrhynchos,,,680,,,,,567.0
2437,Lumpenus sagitta,,682,,,,,,520.0
2438,Anas platyrhynchos domesiticus,,,681,,,,,415.0
2439,Anas platyrhynchos domesiticus,,,682,,,,,426.0
2440,Anas platyrhynchos domesiticus,,,683,,,,,449.0
2441,Opisthocentrus ocellatus,,685,,,,,,442.0
2442,Anas platyrhynchos domesiticus,,,684,,,,,456.0
2443,Gekko gecko,,,,684,,,,521.0
2444,Opisthocentrus ocellatus,,686,,,,,,521.0
2445,Anas platyrhynchos domesiticus,,,685,,,,,501.0
2446,Geoclemys reevesii,,,,685,,,,650.0
2447,Opisthocentrus ocellatus,,687,,,,,,557.0
2448,Geotria australis,,,,686,,,,615.0
2449,Anas platyrhynchos domesiticus,,,687,,,,,504.0
2450,Pholidapus dybowsky,,689,,,,,,465.0
2451,Anas platyrhynchos domesiticus,,,688,,,,,505.0
2452,Pholidapus dybowsky,,690,,,,,,546.0
2453,Anas platyrhynchos domesiticus,,,689,,,,,570.0
2454,Pholidapus dybowsky,,691,,,,,,555.0
2455,Pholidapus dybowsky,,692,,,,,,578.0
2456,Caprimulgus europaeus,,,691,,,,,406.0
2457,Hexagrammos octagrammus,,,,691,,,,625.0
2458,Pholidapus dybowsky,,693,,,,,,605.0
2459,Dromiceius novae-hollandiae,,,692,,,,,502.0
2460,Phytichthys chirus,,694,,,,,,522.0
2461,Dromiceius novae-hollandiae,,,693,,,,,567.0
2462,Phytichthys chirus,,695,,,,,,445.0
2463,Larus atricilla,,,694,,,,,508.0
2464,Howella sherborni,,,,694,,,,432.0
2465,Phytichthys chirus,,696,,,,,,548.0
2466,Larus atricilla,,,695,,,,,568.0
2467,Phytichthys chirus,,697,,,,,,609.0
2468,Columba livia,,,696,,,,,409.0
2469,Columba livia,,,697,,,,,453.0
2470,Hypsurus caryi,,,,697,,,,531.8
2471,Stichaeopsis nana,,699,,,,,,525.0
2472,Columba livia,,,698,,,,,506.0
2473,Stichaeopsis nana,,700,,,,,,540.0
2474,Columba livia,,,699,,,,,507.0
2475,Idiacanthus fasciola,,,,699,,,,485.0
2476,Stichaeopsis nana,,701,,,,,,600.0
2477,Columba livia,,,700,,,,,567.0
2478,Isoodon obesulus,,,,700,,,,551.0
2479,Stichaeus grigorjewi,,702,,,,,,502.0
2480,Coturnix coturnix,,,701,,,,,418.0
2481,Stichaeus grigorjewi,,703,,,,,,450.0
2482,Coturnix coturnix,,,702,,,,,450.0
2483,Kuhlia sandvicensis,,,,702,,,,518.0
2484,Stichaeus grigorjewi,,704,,,,,,517.0
2485,Coturnix coturnix,,,703,,,,,505.0
2486,Lampanychtus ater,,,,704,,,,485.0
2487,Stichaeus nozawae,,706,,,,,,450.0
2488,Coturnix coturnix,,,705,,,,,567.0
2489,Stichaeus nozawae,,707,,,,,,518.0
2490,Gallus gallus,,,706,,,,,418.0
2491,Gallus gallus,,,707,,,,,455.0
2492,Xiphister mucosus,,709,,,,,,443.0
2493,Gallus gallus,,,708,,,,,506.0
2494,Lepidion eques,,,,708,,,,481.0
2495,Xiphister mucosus,,710,,,,,,520.0
2496,Gallus gallus,,,709,,,,,507.0
2497,Leptocottus armatus,,,,709,,,,503.0
2498,Xiphister mucosus,,711,,,,,,559.0
2499,Gallus gallus,,,710,,,,,569.0
2500,Xiphister atropurpureus,,712,,,,,,503.0
2501,Meleagris gallopavo,,,711,,,,,420.0
2502,Limnocottus bergianus,,,,711,,,,502.6
2503,Xiphister atropurpureus,,713,,,,,,449.0
2504,Meleagris gallopavo,,,712,,,,,459.0
2505,Limnocottus eurystomus,,,,712,,,,516.4
2506,Xiphister atropurpureus,,714,,,,,,521.0
2507,Meleagris gallopavo,,,713,,,,,504.0
2508,Limnocottus griseus,,,,713,,,,505.3
2509,Xiphister atropurpureus,,715,,,,,,562.0
2510,Meleagris gallopavo,,,714,,,,,505.0
2511,Limnocottus pallidus,,,,714,,,,500.0
2512,Xiphister atropurpureus,,716,,,,,,520.0
2513,Meleagris gallopavo,,,715,,,,,563.0
2514,Xiphister atropurpureus,,717,,,,,,559.0
2515,Pavo cristatus,,,716,,,,,424.0
2516,Peprilus simillimus,,718,,,,,,496.0
2517,Pavo cristatus,,,717,,,,,457.0
2518,Melanochromus vermivorous,,,,717,,,,555.2
2519,Peprilus simillimus,,719,,,,,,437.0
2520,Pavo cristatus,,,718,,,,,504.0
2521,Peprilus simillimus,,720,,,,,,523.0
2522,Pavo cristatus,,,719,,,,,505.0
2523,Peprilus simillimus,,721,,,,,,524.0
2524,Pavo cristatus,,,720,,,,,566.0
2525,Corvus frugilegus,,,721,,,,,497.0
2526,Trichodon trichodon,,723,,,,,,364.0
2527,Corvus frugilegus,,,722,,,,,504.0
2528,Meleagris gallopavo,,,,722,,,,564.1
2529,Trichodon trichodon,,724,,,,,,519.0
2530,Corvus frugilegus,,,723,,,,,565.0
2531,Trichodon trichodon,,725,,,,,,561.0
2532,Amadina fasciata,,,724,,,,,369.0
2533,Trichodon trichodon,,726,,,,,,520.0
2534,Amadina fasciata,,,725,,,,,448.0
2535,Metriaclima zebra,,,,725,,,,482.0
2536,Amadina fasciata,,,726,,,,,500.0
2537,Micrometrus aurora,,,,726,,,,541.5
2538,Amadina fasciata,,,727,,,,,503.0
2539,Micrometrus minimus,,,,727,,,,545.9
2540,Zanclus cornutus,,729,,,,,,517.0
2541,Amadina fasciata,,,728,,,,,563.0
2542,Taeniopygia guttata,,,729,,,,,370.0
2543,Mugil cephalus,,,,729,,,,520.0
2544,Lycodes pacificus,,731,,,,,,433.0
2545,Taeniopygia guttata,,,730,,,,,430.0
2546,Lycodes pacificus,,732,,,,,,521.0
2547,Taeniopygia guttata,,,731,,,,,503.0
2548,Mustelus henlei,,,,731,,,,499.0
2549,Lycodes pacificus,,733,,,,,,512.0
2550,Taeniopygia guttata,,,732,,,,,507.0
2551,Taeniopygia guttata,,,733,,,,,567.0
2552,Zoarces viviparus,,735,,,,,,437.0
2553,Serinus canaria,,,734,,,,,369.0
2554,Zoarces viviparus,,736,,,,,,552.0
2555,Serinus canaria,,,735,,,,,444.0
2556,Serinus canaria,,,736,,,,,500.0
2557,Geotria australis,,738,,,,,,499.0
2558,Serinus canaria,,,737,,,,,506.0
2559,Geotria australis,,739,,,,,,515.0
2560,Serinus canaria,,,738,,,,,571.0
2561,Geotria australis,,740,,,,,,616.0
2562,Leiothrix lutea,,,739,,,,,355.0
2563,Citharichthys sordidus,,742,,,,,,440.0
2564,Leiothrix lutea,,,741,,,,,453.0
2565,Odocoileus virginianus,,,,741,,,,540.0
2566,Citharichthys sordidus,,743,,,,,,523.0
2567,Leiothrix lutea,,,742,,,,,454.0
2568,Oncorhynchus mykiss,,,,742,,,,578.0
2569,Hippoglossoides herzensteini,,744,,,,,,500.0
2570,Leiothrix lutea,,,743,,,,,499.0
2571,Oreochromis nilocticus,,,,743,,,,595.0
2572,Hippoglossoides herzensteini,,745,,,,,,457.0
2573,Leiothrix lutea,,,744,,,,,500.0
2574,Oreocromis niloticus,,,,744,,,,614.2
2575,Hippoglossoides herzensteini,,746,,,,,,521.0
2576,Leiothrix lutea,,,745,,,,,501.0
2577,Osmerus eperlanus,,,,745,,,,543.0
2578,Hippoglossoides elassodon,,747,,,,,,495.0
2579,Ostracion meleagris,,,,746,,,,520.0
2580,Hippoglossoides elassodon,,748,,,,,,412.0
2581,Leiothrix lutea,,,747,,,,,567.0
2582,Otolemus cassicaudatus,,,,747,,,,545.0
2583,Hippoglossoides elassodon,,749,,,,,,511.0
2584,Leiothrix lutea,,,748,,,,,568.0
2585,Pachystomias microdon,,,,748,,,,539.0
2586,Parus caeruleus,,,749,,,,,371.0
2587,Pagothenia borchgrevinki,,,,749,,,,498.5
2588,Isopsetta isolepis,,751,,,,,,444.0
2589,Parus caeruleus,,,750,,,,,448.0
2590,Paracottus knerii,,,,750,,,,522.6
2591,Isopsetta isolepis,,752,,,,,,527.0
2592,Parus caeruleus,,,751,,,,,503.0
2593,Paralabrax clathratus,,,,751,,,,520.0
2594,Parupeneus multifasciatus,,,,752,,,,518.0
2595,Lepidopsetta bilineata,,754,,,,,,444.0
2596,Parus caeruleus,,,753,,,,,563.0
2597,Perca fluviatilis,,,,753,,,,538.7
2598,Lepidopsetta bilineata,,755,,,,,,526.0
2599,Passer domesticus,,,754,,,,,445.0
2600,Pervagor aspricaudus,,,,754,,,,516.0
2601,Passer domesticus,,,755,,,,,503.0
2602,Pervagor spilosoma,,,,755,,,,510.0
2603,Lepidopsetta polyxystra,,757,,,,,,438.0
2604,Passer domesticus,,,756,,,,,504.0
2605,Lepidopsetta polyxystra,,758,,,,,,525.0
2606,Passer domesticus,,,757,,,,,563.0
2607,Chloebia gouldiae,,,758,,,,,371.0
2608,Phoca vitulina,,,,758,,,,510.2
2609,Limanda limanda,,760,,,,,,475.0
2610,Chloebia gouldiae,,,759,,,,,440.0
2611,Limanda limanda,,761,,,,,,527.0
2612,Chloebia gouldiae,,,760,,,,,500.0
2613,Chloebia gouldiae,,,761,,,,,502.0
2614,Lyopsetta exilis,,763,,,,,,424.0
2615,Chloebia gouldiae,,,762,,,,,563.0
2616,Platichthys flesus,,,,762,,,,512.2
2617,Lyopsetta exilis,,764,,,,,,509.0
2618,Lonchura maja,,,763,,,,,373.0
2619,Platycercus elegans,,,,763,,,,567.0
2620,Lonchura maja,,,764,,,,,446.0
2621,Microstomus kitt,,766,,,,,,465.0
2622,Lonchura maja,,,765,,,,,500.0
2623,Microstomus kitt,,767,,,,,,525.0
2624,Lonchura maja,,,766,,,,,503.0
2625,Pollachius pollachius,,,,766,,,,548.0
2626,Lonchura maja,,,767,,,,,562.0
2627,Parophrys vetulus,,769,,,,,,437.0
2628,Neochmia modesta,,,768,,,,,372.0
2629,Parophrys vetulus,,770,,,,,,525.0
2630,Neochmia modesta,,,769,,,,,443.0
2631,Pomatoschistus minutus,,,,769,,,,508.3
2632,Neochmia modesta,,,770,,,,,500.0
2633,Platichthys stellatus,,772,,,,,,439.0
2634,Neochmia modesta,,,771,,,,,503.0
2635,Platichthys stellatus,,773,,,,,,532.0
2636,Neochmia modesta,,,772,,,,,565.0
2637,Platichthys stellatus,,774,,,,,,551.0
2638,Sturnus vulgaris,,,773,,,,,362.0
2639,Platichthys stellatus,,775,,,,,,531.0
2640,Sturnus vulgaris,,,774,,,,,449.0
2641,Sturnus vulgaris,,,775,,,,,503.0
2642,Procottus jettelesi,,,,775,,,,521.0
2643,Platichthys flesus,,777,,,,,,455.0
2644,Sturnus vulgaris,,,776,,,,,504.0
2645,Propithecus verreauxi coquereli,,,,776,,,,558.0
2646,Platichthys flesus,,778,,,,,,533.0
2647,Sturnus vulgaris,,,777,,,,,563.0
2648,Pseudopleuronectes americanus,,,,777,,,,547.0
2649,Platichthys flesus,,779,,,,,,537.0
2650,Turdus merula,,,778,,,,,373.0
2651,Pseudotropheus acei,,,,778,,,,535.1
2652,Pleuronectes asper,,780,,,,,,503.0
2653,Turdus merula,,,779,,,,,454.0
2654,Ptilorhynchus violaceus,,,,779,,,,563.7
2655,Pleuronectes asper,,781,,,,,,454.0
2656,Turdus merula,,,780,,,,,504.0
2657,Puffinus pacificus,,,,780,,,,566.0
2658,Pleuronectes asper,,782,,,,,,523.0
2659,Turdus merula,,,781,,,,,505.0
2660,Pundamilia azurea,,,,781,,,,563.6
2661,Pleuronectes herzensteini,,783,,,,,,500.0
2662,Turdus merula,,,782,,,,,557.0
2663,Pundamilia nyererei,,,,782,,,,568.2
2664,Pleuronectes herzensteini,,784,,,,,,450.0
2665,Pundamila sp.,,,,783,,,,566.9
2666,Pleuronectes herzensteini,,785,,,,,,523.0
2667,Puffinus pacificus,,,784,,,,,450.0
2668,Pleuronectes obscurus,,786,,,,,,525.0
2669,Puffinus pacificus,,,785,,,,,503.0
2670,Pleuronectes obscurus,,787,,,,,,465.0
2671,Pleuronectes obscurus,,788,,,,,,528.0
2672,Puffinus puffinus,,,787,,,,,402.0
2673,Rana cancrivora,,,,787,,,,502.0
2674,Puffinus puffinus,,,788,,,,,452.0
2675,Pleuronectes platessa,,790,,,,,,450.0
2676,Puffinus puffinus,,,789,,,,,505.0
2677,Pleuronectes platessa,,791,,,,,,529.0
2678,Melopsittacus undulatus,,,790,,,,,371.0
2679,Melopsittacus undulatus,,,791,,,,,440.0
2680,Rhinobatus typus,,,,791,,,,559.4
2681,Melopsittacus undulatus,,,792,,,,,499.0
2682,Rhinoptera bonasus,,,,792,,,,551.0
2683,Melopsittacus undulatus,,,793,,,,,509.0
2684,Pseudopleuronectes americanus,,795,,,,,,531.0
2685,Melopsittacus undulatus,,,794,,,,,566.0
2686,Rhea americana,,,795,,,,,446.0
2687,Rutilis rutilis,,,,795,,,,536.0
2688,Rhea americana,,,796,,,,,504.0
2689,Oncorhynchus keta,,798,,,,,,439.0
2690,Rhea americana,,,797,,,,,506.0
2691,Salmo irideus,,,,797,,,,598.0
2692,Oncorhynchus keta,,799,,,,,,528.0
2693,Rhea americana,,,798,,,,,570.0
2694,Salvelinus alpinus,,,,798,,,,512.6
2695,Oncorhynchus keta,,800,,,,,,599.0
2696,Spheniscus humboldti,,,799,,,,,403.0
2697,Spheniscus humboldti,,,800,,,,,450.0
2698,Oncorhynchus kisutch,,802,,,,,,446.0
2699,Spheniscus humboldti,,,801,,,,,504.0
2700,Oncorhynchus kisutch,,803,,,,,,507.0
2701,Spheniscus humboldti,,,802,,,,,543.0
2702,Scardinius erythrophthalmus,,,,802,,,,537.2
2703,Oncorhynchus kisutch,,804,,,,,,553.0
2704,Bubo virginianus,,,803,,,,,504.0
2705,Scenopoetes dentirostris,,,,803,,,,557.8
2706,Bubo virginianus,,,804,,,,,555.0
2707,Oncorhynchus tshawytscha,,806,,,,,,441.0
2708,Oncorhynchus tshawytscha,,807,,,,,,536.0
2709,Strix aluco,,,806,,,,,503.0
2710,Scomberomorus sierra,,,,806,,,,530.0
2711,Oncorhynchus tshawytscha,,808,,,,,,582.0
2712,Strix aluco,,,807,,,,,530.0
2713,Scopelarchus analis,,,,807,,,,486.0
2714,Salmo trutta,,809,,,,,,532.0
2715,Strix aluco,,,808,,,,,555.0
2716,Scopelogadus beanii,,,,808,,,,488.0
2717,Salmo trutta,,810,,,,,,441.0
2718,Struthio camelus,,,809,,,,,405.0
2719,Salmo trutta,,811,,,,,,535.0
2720,Struthio camelus,,,810,,,,,444.0
2721,Sephanoides sephanoides,,,,810,,,,560.0
2722,Salmo trutta,,812,,,,,,600.0
2723,Struthio camelus,,,811,,,,,504.0
2724,Sericulus crysocephalus,,,,811,,,,561.8
2725,Salmo irideus,,813,,,,,,512.0
2726,Struthio camelus,,,812,,,,,505.0
2727,Seriphus politus,,,,812,,,,504.0
2728,Salmo irideus,,814,,,,,,453.0
2729,Struthio camelus,,,813,,,,,570.0
2730,Salmo irideus,,815,,,,,,530.0
2731,Nothoprocta cinerascens,,,814,,,,,498.0
2732,Salmo irideus,,816,,,,,,498.0
2733,Nothoprocta cinerascens,,,815,,,,,504.0
2734,Sminthopsis crassicaudata,,,,815,,,,535.0
2735,Nothoprocta cinerascens,,,816,,,,,564.0
2736,Nothoprocta perdicaria,,,817,,,,,501.0
2737,Nothoprocta perdicaria,,,818,,,,,566.0
2738,Alligator mississippiensis,,,819,,,,,444.0
2739,Cottinella boulengeri,,821,,,,,,496.0
2740,Alligator mississippiensis,,,820,,,,,501.0
2741,Limnocottus eurystomus,,822,,,,,,489.0
2742,Alligator mississippiensis,,,821,,,,,535.0
2743,Limnocottus eurystomus,,823,,,,,,427.0
2744,Alligator mississippiensis,,,822,,,,,566.0
2745,Limnocottus eurystomus,,824,,,,,,512.0
2746,Ctenophorus ornatus,,,823,,,,,440.0
