comp_db_id,Full_Species,LambdaMax,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id
2365,Xiphister atropurpureus,559,,717,,,,,
2366,Pavo cristatus,424,,,716,,,,
2367,Peprilus simillimus,496,,718,,,,,
2368,Pavo cristatus,457,,,717,,,,
2369,Melanochromus vermivorous,555.2,,,,717,,,
2370,Peprilus simillimus,437,,719,,,,,
2371,Pavo cristatus,504,,,718,,,,
2372,Peprilus simillimus,523,,720,,,,,
2373,Pavo cristatus,505,,,719,,,,
2374,Peprilus simillimus,524,,721,,,,,
2375,Pavo cristatus,566,,,720,,,,
2376,Corvus frugilegus,497,,,721,,,,
2377,Trichodon trichodon,364,,723,,,,,
2378,Corvus frugilegus,504,,,722,,,,
2379,Meleagris gallopavo,564.1,,,,722,,,
2380,Trichodon trichodon,519,,724,,,,,
2381,Corvus frugilegus,565,,,723,,,,
2382,Trichodon trichodon,561,,725,,,,,
2383,Amadina fasciata,369,,,724,,,,
2384,Trichodon trichodon,520,,726,,,,,
2385,Amadina fasciata,448,,,725,,,,
2386,Metriaclima zebra,482,,,,725,,,
2387,Amadina fasciata,500,,,726,,,,
2388,Micrometrus aurora,541.5,,,,726,,,
2389,Amadina fasciata,503,,,727,,,,
2390,Micrometrus minimus,545.9,,,,727,,,
2391,Zanclus cornutus,517,,729,,,,,
2392,Amadina fasciata,563,,,728,,,,
2393,Taeniopygia guttata,370,,,729,,,,
2394,Mugil cephalus,520,,,,729,,,
2395,Lycodes pacificus,433,,731,,,,,
2396,Taeniopygia guttata,430,,,730,,,,
2397,Lycodes pacificus,521,,732,,,,,
2398,Taeniopygia guttata,503,,,731,,,,
2399,Mustelus henlei,499,,,,731,,,
2400,Lycodes pacificus,512,,733,,,,,
2401,Taeniopygia guttata,507,,,732,,,,
2402,Taeniopygia guttata,567,,,733,,,,
2403,Zoarces viviparus,437,,735,,,,,
2404,Serinus canaria,369,,,734,,,,
2405,Zoarces viviparus,552,,736,,,,,
2406,Serinus canaria,444,,,735,,,,
2407,Serinus canaria,500,,,736,,,,
2408,Geotria australis,499,,738,,,,,
2409,Serinus canaria,506,,,737,,,,
2410,Geotria australis,515,,739,,,,,
2411,Serinus canaria,571,,,738,,,,
2412,Geotria australis,616,,740,,,,,
2413,Leiothrix lutea,355,,,739,,,,
2414,Citharichthys sordidus,440,,742,,,,,
2415,Leiothrix lutea,453,,,741,,,,
2416,Odocoileus virginianus,540,,,,741,,,
2417,Citharichthys sordidus,523,,743,,,,,
2418,Leiothrix lutea,454,,,742,,,,
2419,Oncorhynchus mykiss,578,,,,742,,,
2420,Hippoglossoides herzensteini,500,,744,,,,,
2421,Leiothrix lutea,499,,,743,,,,
2422,Oreochromis nilocticus,595,,,,743,,,
2423,Hippoglossoides herzensteini,457,,745,,,,,
2424,Leiothrix lutea,500,,,744,,,,
2425,Oreocromis niloticus,614.2,,,,744,,,
2426,Hippoglossoides herzensteini,521,,746,,,,,
2427,Leiothrix lutea,501,,,745,,,,
2428,Osmerus eperlanus,543,,,,745,,,
2429,Hippoglossoides elassodon,495,,747,,,,,
2430,Ostracion meleagris,520,,,,746,,,
2431,Hippoglossoides elassodon,412,,748,,,,,
2432,Leiothrix lutea,567,,,747,,,,
2433,Otolemus cassicaudatus,545,,,,747,,,
2434,Hippoglossoides elassodon,511,,749,,,,,
2435,Leiothrix lutea,568,,,748,,,,
2436,Pachystomias microdon,539,,,,748,,,
2437,Parus caeruleus,371,,,749,,,,
2438,Pagothenia borchgrevinki,498.5,,,,749,,,
2439,Isopsetta isolepis,444,,751,,,,,
2440,Parus caeruleus,448,,,750,,,,
2441,Paracottus knerii,522.6,,,,750,,,
2442,Isopsetta isolepis,527,,752,,,,,
2443,Parus caeruleus,503,,,751,,,,
2444,Paralabrax clathratus,520,,,,751,,,
2445,Parupeneus multifasciatus,518,,,,752,,,
2446,Lepidopsetta bilineata,444,,754,,,,,
2447,Parus caeruleus,563,,,753,,,,
2448,Perca fluviatilis,538.7,,,,753,,,
2449,Lepidopsetta bilineata,526,,755,,,,,
2450,Passer domesticus,445,,,754,,,,
2451,Pervagor aspricaudus,516,,,,754,,,
2452,Passer domesticus,503,,,755,,,,
2453,Pervagor spilosoma,510,,,,755,,,
2454,Lepidopsetta polyxystra,438,,757,,,,,
2455,Passer domesticus,504,,,756,,,,
2456,Lepidopsetta polyxystra,525,,758,,,,,
2457,Passer domesticus,563,,,757,,,,
2458,Chloebia gouldiae,371,,,758,,,,
2459,Phoca vitulina,510.2,,,,758,,,
2460,Limanda limanda,475,,760,,,,,
2461,Chloebia gouldiae,440,,,759,,,,
2462,Limanda limanda,527,,761,,,,,
2463,Chloebia gouldiae,500,,,760,,,,
2464,Chloebia gouldiae,502,,,761,,,,
2465,Lyopsetta exilis,424,,763,,,,,
2466,Chloebia gouldiae,563,,,762,,,,
2467,Platichthys flesus,512.2,,,,762,,,
2468,Lyopsetta exilis,509,,764,,,,,
2469,Lonchura maja,373,,,763,,,,
2470,Platycercus elegans,567,,,,763,,,
2471,Lonchura maja,446,,,764,,,,
2472,Microstomus kitt,465,,766,,,,,
2473,Lonchura maja,500,,,765,,,,
2474,Microstomus kitt,525,,767,,,,,
2475,Lonchura maja,503,,,766,,,,
2476,Pollachius pollachius,548,,,,766,,,
2477,Lonchura maja,562,,,767,,,,
2478,Parophrys vetulus,437,,769,,,,,
2479,Neochmia modesta,372,,,768,,,,
2480,Parophrys vetulus,525,,770,,,,,
2481,Neochmia modesta,443,,,769,,,,
2482,Pomatoschistus minutus,508.3,,,,769,,,
2483,Neochmia modesta,500,,,770,,,,
2484,Platichthys stellatus,439,,772,,,,,
2485,Neochmia modesta,503,,,771,,,,
2486,Platichthys stellatus,532,,773,,,,,
2487,Neochmia modesta,565,,,772,,,,
2488,Platichthys stellatus,551,,774,,,,,
2489,Sturnus vulgaris,362,,,773,,,,
2490,Platichthys stellatus,531,,775,,,,,
2491,Sturnus vulgaris,449,,,774,,,,
2492,Sturnus vulgaris,503,,,775,,,,
2493,Procottus jettelesi,521,,,,775,,,
2494,Platichthys flesus,455,,777,,,,,
2495,Sturnus vulgaris,504,,,776,,,,
2496,Propithecus verreauxi coquereli,558,,,,776,,,
2497,Platichthys flesus,533,,778,,,,,
2498,Sturnus vulgaris,563,,,777,,,,
2499,Pseudopleuronectes americanus,547,,,,777,,,
2500,Platichthys flesus,537,,779,,,,,
2501,Turdus merula,373,,,778,,,,
2502,Pseudotropheus acei,535.1,,,,778,,,
2503,Pleuronectes asper,503,,780,,,,,
2504,Turdus merula,454,,,779,,,,
2505,Ptilorhynchus violaceus,563.7,,,,779,,,
2506,Pleuronectes asper,454,,781,,,,,
2507,Turdus merula,504,,,780,,,,
2508,Puffinus pacificus,566,,,,780,,,
2509,Pleuronectes asper,523,,782,,,,,
2510,Turdus merula,505,,,781,,,,
2511,Pundamilia azurea,563.6,,,,781,,,
2512,Pleuronectes herzensteini,500,,783,,,,,
2513,Turdus merula,557,,,782,,,,
2514,Pundamilia nyererei,568.2,,,,782,,,
2515,Pleuronectes herzensteini,450,,784,,,,,
2516,Pundamila sp.,566.9,,,,783,,,
2517,Pleuronectes herzensteini,523,,785,,,,,
2518,Puffinus pacificus,450,,,784,,,,
2519,Pleuronectes obscurus,525,,786,,,,,
2520,Puffinus pacificus,503,,,785,,,,
2521,Pleuronectes obscurus,465,,787,,,,,
2522,Pleuronectes obscurus,528,,788,,,,,
2523,Puffinus puffinus,402,,,787,,,,
2524,Rana cancrivora,502,,,,787,,,
2525,Puffinus puffinus,452,,,788,,,,
2526,Pleuronectes platessa,450,,790,,,,,
2527,Puffinus puffinus,505,,,789,,,,
2528,Pleuronectes platessa,529,,791,,,,,
2529,Melopsittacus undulatus,371,,,790,,,,
2530,Melopsittacus undulatus,440,,,791,,,,
2531,Rhinobatus typus,559.4,,,,791,,,
2532,Melopsittacus undulatus,499,,,792,,,,
2533,Rhinoptera bonasus,551,,,,792,,,
2534,Melopsittacus undulatus,509,,,793,,,,
2535,Pseudopleuronectes americanus,531,,795,,,,,
2536,Melopsittacus undulatus,566,,,794,,,,
2537,Rhea americana,446,,,795,,,,
2538,Rutilis rutilis,536,,,,795,,,
2539,Rhea americana,504,,,796,,,,
2540,Oncorhynchus keta,439,,798,,,,,
2541,Rhea americana,506,,,797,,,,
2542,Salmo irideus,598,,,,797,,,
2543,Oncorhynchus keta,528,,799,,,,,
2544,Rhea americana,570,,,798,,,,
2545,Salvelinus alpinus,512.6,,,,798,,,
2546,Oncorhynchus keta,599,,800,,,,,
2547,Spheniscus humboldti,403,,,799,,,,
2548,Spheniscus humboldti,450,,,800,,,,
2549,Oncorhynchus kisutch,446,,802,,,,,
2550,Spheniscus humboldti,504,,,801,,,,
2551,Oncorhynchus kisutch,507,,803,,,,,
2552,Spheniscus humboldti,543,,,802,,,,
2553,Scardinius erythrophthalmus,537.2,,,,802,,,
2554,Oncorhynchus kisutch,553,,804,,,,,
2555,Bubo virginianus,504,,,803,,,,
2556,Scenopoetes dentirostris,557.8,,,,803,,,
2557,Bubo virginianus,555,,,804,,,,
2558,Oncorhynchus tshawytscha,441,,806,,,,,
2559,Oncorhynchus tshawytscha,536,,807,,,,,
2560,Strix aluco,503,,,806,,,,
2561,Scomberomorus sierra,530,,,,806,,,
2562,Oncorhynchus tshawytscha,582,,808,,,,,
2563,Strix aluco,530,,,807,,,,
2564,Scopelarchus analis,486,,,,807,,,
2565,Salmo trutta,532,,809,,,,,
2566,Strix aluco,555,,,808,,,,
2567,Scopelogadus beanii,488,,,,808,,,
2568,Salmo trutta,441,,810,,,,,
2569,Struthio camelus,405,,,809,,,,
2570,Salmo trutta,535,,811,,,,,
2571,Struthio camelus,444,,,810,,,,
2572,Sephanoides sephanoides,560,,,,810,,,
2573,Salmo trutta,600,,812,,,,,
2574,Struthio camelus,504,,,811,,,,
2575,Sericulus crysocephalus,561.8,,,,811,,,
2576,Salmo irideus,512,,813,,,,,
2577,Struthio camelus,505,,,812,,,,
2578,Seriphus politus,504,,,,812,,,
2579,Salmo irideus,453,,814,,,,,
2580,Struthio camelus,570,,,813,,,,
2581,Salmo irideus,530,,815,,,,,
2582,Nothoprocta cinerascens,498,,,814,,,,
2583,Salmo irideus,498,,816,,,,,
2584,Nothoprocta cinerascens,504,,,815,,,,
2585,Sminthopsis crassicaudata,535,,,,815,,,
2586,Nothoprocta cinerascens,564,,,816,,,,
2587,Nothoprocta perdicaria,501,,,817,,,,
2588,Nothoprocta perdicaria,566,,,818,,,,
2589,Alligator mississippiensis,444,,,819,,,,
2590,Cottinella boulengeri,496,,821,,,,,
2591,Alligator mississippiensis,501,,,820,,,,
2592,Limnocottus eurystomus,489,,822,,,,,
2593,Alligator mississippiensis,535,,,821,,,,
2594,Limnocottus eurystomus,427,,823,,,,,
2595,Alligator mississippiensis,566,,,822,,,,
2596,Limnocottus eurystomus,512,,824,,,,,
2597,Ctenophorus ornatus,440,,,823,,,,
2598,Ctenophorus ornatus,493,,,824,,,,
2599,Ctenophorus ornatus,571,,,825,,,,
2600,Sternoptyx diaphana,487,,,,825,,,
2601,Limnocottus griseus,503,,827,,,,,
2602,Chamaeleo dilepis,383,,,826,,,,
2603,Chamaeleo dilepis,444,,,827,,,,
2604,Procottus jettelesii,448,,829,,,,,
2605,Chamaeleo dilepis,481,,,828,,,,
2606,Procottus jettelesii,521,,830,,,,,
2607,Chamaeleo dilepis,499,,,829,,,,
2608,Agonopsis vulsa,440,,831,,,,,
2609,Chamaeleo dilepis,568,,,830,,,,
2610,Agonopsis vulsa,516,,832,,,,,
2611,Chamaeleo dilepis,586,,,831,,,,
2612,Sufflamen bursa,503,,,,831,,,
2613,Agonopsis vulsa,559,,833,,,,,
2614,Chamaeleo dilepis,605,,,832,,,,
2615,Agonopsis vulsa,517,,834,,,,,
2616,Furcifer pardalis,375,,,833,,,,
2617,Bothragonus swani,500,,835,,,,,
2618,Furcifer pardalis,444,,,834,,,,
2619,Bothragonus swani,436,,836,,,,,
2620,Furcifer pardalis,490,,,835,,,,
2621,Bothragonus swani,514,,837,,,,,
2622,Furcifer pardalis,559,,,836,,,,
2623,Bothragonus swani,567,,838,,,,,
2624,Furcifer pardalis,575,,,837,,,,
2625,Tarsipes rostratus,557,,,,837,,,
2626,Furcifer pardalis,604,,,838,,,,
2627,Boa constrictor,357,,,839,,,,
2628,Toxotes chatareus,621.7,,,,839,,,
2629,Podothecus acipenserinus,438,,841,,,,,
2630,Boa constrictor,549,,,840,,,,
2631,Podothecus acipenserinus,520,,842,,,,,
2632,Masticophis flagellum,362,,,841,,,,
2633,Tramitichromis intermedius,568.9,,,,841,,,
2634,Podothecus acipenserinus,569,,843,,,,,
2635,Masticophis flagellum,458,,,842,,,,
2636,Trematomus bernacchii,502.3,,,,842,,,
2637,Podothecus acipenserinus,519,,844,,,,,
2638,Masticophis flagellum,561,,,843,,,,
2639,Artedius fenestrates,498,,845,,,,,
2640,Python regius,360,,,844,,,,
2641,Artedius fenestrates,449,,846,,,,,
2642,Python regius,551,,,845,,,,
2643,Triakis semifasciata,502,,,,845,,,
2644,Artedius fenestrates,522,,847,,,,,
2645,Python regius,494,,,846,,,,
2646,Trichechus manatus,556,,,,846,,,
2647,Artedius fenestrates,561,,848,,,,,
2648,Thamnophis sirtalis sirtalis,360,,,847,,,,
2649,Thamnophis sirtalis sirtalis,482,,,848,,,,
2650,Tursiops truncates,524,,,,848,,,
2651,Artedius harringtoni,455,,850,,,,,
2652,Thamnophis sirtalis sirtalis,554,,,849,,,,
2653,Artedius harringtoni,518,,851,,,,,
2654,Xenopeltis unicolor,361,,,850,,,,
2655,Upeneus tragula,530,,,,850,,,
2656,Artedius harringtoni,558,,852,,,,,
2657,Xenopeltis unicolor,550,,,851,,,,
2658,Urobatis jamaicensis,562,,,,851,,,
2659,Artedius meanyi,496,,853,,,,,
2660,Lampropeltis getula,493,,,852,,,,
2661,Artedius meanyi,451,,854,,,,,
2662,Lampropeltis getula,370,,,853,,,,
2663,Vinciguerria nimbaria,478,,,,853,,,
2664,Artedius meanyi,518,,855,,,,,
2665,Lampropeltis getula,538,,,854,,,,
2666,Arizona elegans,484,,,855,,,,
2667,Zalembius rosaceus,525.5,,,,855,,,
2668,Arizona elegans,366,,,856,,,,
2669,Ascelichthys rhodorus,444,,858,,,,,
2670,Arizona elegans,538,,,857,,,,
2671,Ascelichthys rhodorus,520,,859,,,,,
2672,Rhinocheilus lecontei,487,,,858,,,,
2673,Ascelichthys rhodorus,564,,860,,,,,
2674,Rhinocheilus lecontei,372,,,859,,,,
2675,Bero elegans,507,,861,,,,,
2676,Rhinocheilus lecontei,539,,,860,,,,
2677,Bero elegans,452,,862,,,,,
2678,Hypsiglena torquata,500,,,861,,,,
2679,Bero elegans,527,,863,,,,,
2680,Hypsiglena torquata,371,,,862,,,,
2681,Bero elegans,562,,864,,,,,
2682,Hypsiglena torquata,534,,,863,,,,
2683,Cyrtopodion caspium,365,,,864,,,,
2684,Callistoctopus dierythraeus,488,,,,864,,,
2685,Clinocottus globiceps,443,,866,,,,,
2686,Cyrtopodion caspium,452,,,865,,,,
2687,Clinocottus globiceps,549,,867,,,,,
2688,Cyrtopodion caspium,534,,,866,,,,
2689,Hapalochlaena maculosa,486,,,,866,,,
2690,Clinocottus globiceps,617,,868,,,,,
2691,Cyrtopodion fedtschenkoi,356,,,867,,,,
2692,Idiosepius notoides,493,,,,867,,,
2693,Cyrtopodion fedtschenkoi,451,,,868,,,,
2694,Octopus australis,485,,,,868,,,
2695,Enophrys bison,437,,870,,,,,
2696,Cyrtopodion fedtschenkoi,535,,,869,,,,
2697,Octopus tetricus,488,,,,869,,,
2698,Enophrys bison,523,,871,,,,,
2699,Cyrtopodion kotschyi,365,,,870,,,,
2700,Sepia plangon,500,,,,870,,,
2701,Enophrys bison,565,,872,,,,,
2702,Cyrtopodion kotschyi,460,,,871,,,,
2703,Sepioteuthis lessoniana,505,,,,871,,,
2704,Cyrtopodion kotschyi,537,,,872,,,,
2705,Enophrys diceraus,428,,874,,,,,
2706,Gekko gekko,364,,,873,,,,
2707,Enophrys diceraus,513,,875,,,,,
2708,Gekko gekko,467,,,874,,,,
2709,Enophrys diceraus,555,,876,,,,,
2710,Gekko gekko,521,,,875,,,,
2711,Hemidactylus frenatus,365,,,876,,,,
2712,Gymnocanthus pistilliger,446,,878,,,,,
2713,Hemidactylus frenatus,466,,,877,,,,
2714,Gymnocanthus pistilliger,523,,879,,,,,
2715,Hemidactylus frenatus,520,,,878,,,,
2716,Gymnocanthus pistilliger,549,,880,,,,,
2717,Teratoscincus scincus,365,,,879,,,,
2718,Teratoscincus scincus,452,,,880,,,,
2719,Gymnocanthus intermedius,448,,882,,,,,
2720,Teratoscincus scincus,533,,,881,,,,
2721,Gymnocanthus intermedius,516,,883,,,,,
2722,Hemidactylus garnotii,363,,,882,,,,
2723,Gymnocanthus intermedius,530,,884,,,,,
2724,Hemidactylus garnotii,464,,,883,,,,
2725,Hemidactylus garnotii,521,,,884,,,,
2726,Hemilepidotus hemilepidotus,481,,886,,,,,
2727,Hemidactylus platyurus,365,,,885,,,,
2728,Hemilepidotus hemilepidotus,513,,887,,,,,
2729,Hemidactylus platyurus,465,,,886,,,,
2730,Hemilepidotus hemilepidotus,567,,888,,,,,
2731,Hemidactylus platyurus,527,,,887,,,,
2732,Hemilepidotus hemilepidotus,514,,889,,,,,
2733,Hemidactylus turcicus,366,,,888,,,,
2734,Hemidactylus turcicus,467,,,889,,,,
2735,Icelinus borealis,442,,891,,,,,
2736,Hemidactylus turcicus,527,,,890,,,,
2737,Icelinus borealis,516,,892,,,,,
2738,Ptychozoon lionotum,365,,,891,,,,
2739,Ptychozoon lionotum,470,,,892,,,,
2740,Jordania zonope,432,,894,,,,,
2741,Ptychozoon lionotum,523,,,893,,,,
2742,Jordania zonope,521,,895,,,,,
2743,Anolis bahorucoensis,365,,,894,,,,
2744,Leptocottus armatus,510,,896,,,,,
2745,Anolis bahorucoensis,450,,,895,,,,
2746,Leptocottus armatus,432,,897,,,,,
2747,Anolis bahorucoensis,500,,,896,,,,
2748,Leptocottus armatus,521,,898,,,,,
2749,Anolis bahorucoensis,569,,,897,,,,
2750,Megalocottus platycephalus,514,,899,,,,,
2751,Anolis carolinensis,365,,,898,,,,
2752,Megalocottus platycephalus,435,,900,,,,,
2753,Anolis carolinensis,462,,,899,,,,
2754,Megalocottus platycephalus,510,,901,,,,,
2755,Anolis carolinensis,503,,,900,,,,
2756,Megalocottus platycephalus,542,,902,,,,,
2757,Anolis carolinensis,625,,,901,,,,
2758,Anolis conspersus,365,,,902,,,,
2759,Microcottus sellaris,435,,904,,,,,
2760,Anolis conspersus,460,,,903,,,,
2761,Microcottus sellaris,510,,905,,,,,
2762,Anolis conspersus,500,,,904,,,,
2763,Microcottus sellaris,520,,906,,,,,
2764,Anolis conspersus,562,,,905,,,,
2765,Microcottus sellaris,542,,907,,,,,
2766,Anolis cristatellus,365,,,906,,,,
2767,Anolis cristatellus,450,,,907,,,,
2768,Myoxocephalus scorpius,453,,909,,,,,
2769,Anolis cristatellus,500,,,908,,,,
2770,Myoxocephalus scorpius,520,,910,,,,,
2771,Anolis cristatellus,569,,,909,,,,
2772,Myoxocephalus scorpius,553,,911,,,,,
2773,Anolis evermanni,364,,,910,,,,
2774,Anolis evermanni,460,,,911,,,,
2775,Myoxocephalus potyacanthocephalus,443,,913,,,,,
2776,Anolis evermanni,490,,,912,,,,
2777,Myoxocephalus potyacanthocephalus,518,,914,,,,,
2778,Anolis evermanni,565,,,913,,,,
2779,Myoxocephalus potyacanthocephalus,521,,915,,,,,
2780,Anolis extremus,365,,,914,,,,
2781,Myoxocephalus potyacanthocephalus,556,,916,,,,,
2782,Anolis extremus,451,,,915,,,,
2783,Anolis extremus,487,,,916,,,,
2784,Myoxocephalus stelleri,448,,918,,,,,
2785,Anolis extremus,566,,,917,,,,
2786,Myoxocephalus stelleri,525,,919,,,,,
2787,Anolis grahami,365,,,918,,,,
2788,Myoxocephalus stelleri,565,,920,,,,,
2789,Anolis grahami,460,,,919,,,,
2790,Myoxocephalus brandti,506,,921,,,,,
2791,Anolis grahami,495,,,920,,,,
2792,Myoxocephalus brandti,453,,922,,,,,
2793,Anolis grahami,565,,,921,,,,
2794,Myoxocephalus brandti,523,,923,,,,,
2795,Anolis gundlachi,365,,,922,,,,
2796,Myoxocephalus brandti,546,,924,,,,,
2797,Anolis gundlachi,450,,,923,,,,
2798,Myoxocephalus brandti,565,,925,,,,,
2799,Anolis gundlachi,490,,,924,,,,
2800,Myoxocephalus jack,507,,926,,,,,
2801,Anolis gundlachi,564,,,925,,,,
2802,Myoxocephalus jack,455,,927,,,,,
2803,Anolis krugi,365,,,926,,,,
2804,Myoxocephalus jack,520,,928,,,,,
2805,Anolis krugi,448,,,927,,,,
2806,Myoxocephalus jack,526,,929,,,,,
2807,Anolis krugi,490,,,928,,,,
2808,Anolis krugi,562,,,929,,,,
2809,Oligocottus maculosus,447,,931,,,,,
2810,Anolis lineatopus,366,,,930,,,,
2811,Oligocottus maculosus,559,,932,,,,,
2812,Anolis lineatopus,449,,,931,,,,
2813,Oligocottus maculosus,620,,933,,,,,
2814,Anolis lineatopus,498,,,932,,,,
2815,Anolis lineatopus,560,,,933,,,,
2816,Scorpaenichthys marmoratus,443,,935,,,,,
2817,Anolis pulchellus,367,,,934,,,,
2818,Scorpaenichthys marmoratus,523,,936,,,,,
2819,Anolis pulchellus,446,,,935,,,,
2820,Scorpaenichthys marmoratus,565,,937,,,,,
2821,Anolis pulchellus,495,,,936,,,,
2822,Anolis pulchellus,565,,,937,,,,
2823,Taurulus bubalis,460,,939,,,,,
2824,Anolis sagrei,365,,,938,,,,
2825,Taurulus bubalis,523,,940,,,,,
2826,Anolis sagrei,460,,,939,,,,
2827,Taurulus bubalis,561,,941,,,,,
2828,Anolis sagrei,495,,,940,,,,
2829,Triglops pingelii,485,,942,,,,,
2830,Anolis sagrei,567,,,941,,,,
2831,Triglops pingelii,435,,943,,,,,
2832,Anolis stratulus,366,,,942,,,,
2833,Triglops pingelii,520,,944,,,,,
2834,Anolis stratulus,454,,,943,,,,
2835,Anolis stratulus,494,,,944,,,,
2836,Triglopsis quadricornis,450,,946,,,,,
2837,Anolis stratulus,564,,,945,,,,
2838,Triglopsis quadricornis,523,,947,,,,,
2839,Crotaphytus dickersonae,359,,,946,,,,
2840,Triglopsis quadricornis,556,,948,,,,,
2841,Crotaphytus dickersonae,459,,,947,,,,
2842,Crotaphytus dickersonae,481,,,948,,,,
2843,Crotaphytus dickersonae,558,,,949,,,,
2844,Batrachocottus baicalensis,521,,951,,,,,
2845,Platysaurus broadleyi,364,,,950,,,,
2846,Platysaurus broadleyi,451,,,951,,,,
2847,Platysaurus broadleyi,492,,,952,,,,
2848,Batrachocottus multiradiatus,517,,954,,,,,
2849,Platysaurus broadleyi,569,,,953,,,,
2850,Platysaurus broadleyi,570,,,954,,,,
2851,Batrachocottus nikolskii,428,,956,,,,,
2852,Tarentola chazaliae,360,,,955,,,,
2853,Batrachocottus nikolskii,511,,957,,,,,
2854,Tarentola chazaliae,440,,,956,,,,
2855,Tarentola chazaliae,520,,,957,,,,
2856,Cottocomephorus inermis,450,,959,,,,,
2857,Cottocomephorus inermis,520,,960,,,,,
2858,Cottocomephorus grewingkii,449,,962,,,,,
2859,Chelonia mydas,440,,,961,,,,
2860,Cottocomephorus grewingkii,523,,963,,,,,
2861,Chelonia mydas,500,,,962,,,,
2862,Chelonia mydas,502,,,963,,,,
2863,Leocottus kesslerii,449,,965,,,,,
2864,Chelonia mydas,562,,,964,,,,
2865,Leocottus kesslerii,525,,966,,,,,
2866,Caretta caretta,379,,,965,,,,
2867,Leocottus kesslerii,546,,967,,,,,
2868,Caretta caretta,495,,,966,,,,
2869,Paracottus knerii,516,,968,,,,,
2870,Caretta caretta,545,,,967,,,,
2871,Trachemys scripta,360,,,968,,,,
2872,Paracottus knerii,523,,970,,,,,
2873,Trachemys scripta,450,,,969,,,,
2874,Paracottus knerii,521,,971,,,,,
2875,Trachemys scripta,518,,,970,,,,
2876,Trachemys scripta,620,,,971,,,,
2877,Eumicrotremus orbis,439,,973,,,,,
2878,Mauremys reevesii,520,,,972,,,,
2879,Eumicrotremus orbis,521,,974,,,,,
2880,Mauremys reevesii,620,,,973,,,,
2881,Eumicrotremus orbis,567,,975,,,,,
2882,Mauremys reevesii,540,,,974,,,,
2883,Eumicrotremus orbis,520,,976,,,,,
2884,Mauremys reevesii,460,,,975,,,,
2885,Apodemia spp.,370,,,976,,,,
2886,Blepsias cirrhosus,457,,978,,,,,
2887,Apodemia spp.,460,,,977,,,,
2888,Blepsias cirrhosus,540,,979,,,,,
2889,Apodemia spp.,530,,,978,,,,
2890,Blepsias cirrhosus,600,,980,,,,,
2891,Apodemia spp.,605,,,979,,,,
2892,Hemitripterus villosus,454,,982,,,,,
2893,Hemitripterus villosus,518,,983,,,,,
2894,Hemitripterus villosus,560,,984,,,,,
2895,Nautichthys oculofasciatus,452,,987,,,,,
2896,Nautichthys oculofasciatus,513,,988,,,,,
2897,Hexagrammos decagrammus,461,,991,,,,,
2898,Hexagrammos decagrammus,524,,992,,,,,
2899,Hexagrammos decagrammus,566,,993,,,,,
2900,Hexagrammos decagrammus,528,,994,,,,,
2901,Hexagrammos octogrammus,422,,996,,,,,
2902,Hexagrammos octogrammus,552,,997,,,,,
2903,Hexagrammos octogrammus,615,,998,,,,,
2904,Hexagrammos stelleri,502,,999,,,,,
2905,Hexagrammos stelleri,480,,1000,,,,,
2906,Hexagrammos stelleri,525,,1001,,,,,
2907,Hexagrammos stelleri,530,,1002,,,,,
2908,Hexagrammos stelleri,554,,1003,,,,,
2909,Hexagrammos stelleri,552,,1004,,,,,
2910,Ophiodon elongatus,461,,1006,,,,,
2911,Ophiodon elongatus,523,,1007,,,,,
2912,Ophiodon elongatus,560,,1008,,,,,
2913,Ophiodon elongatus,565,,1009,,,,,
2914,Ophiodon elongatus,521,,1010,,,,,
2915,Pleurogrammus azonus,504,,1011,,,,,
2916,Pleurogrammus azonus,467,,1012,,,,,
2917,Pleurogrammus azonus,513,,1013,,,,,
2918,Liparis dennyi,522,,1015,,,,,
2919,Liparis pulchellus,524,,1017,,,,,
2920,Liparis florae,440,,1019,,,,,
2921,Liparis florae,527,,1020,,,,,
2922,Liparis greeni,495,,1021,,,,,
2923,Liparis greeni,435,,1022,,,,,
2924,Liparis greeni,527,,1023,,,,,
2925,Dasycottus setiger,446,,1025,,,,,
2926,Dasycottus setiger,517,,1026,,,,,
2927,Gilbertidia sigalutes,454,,1028,,,,,
2928,Gilbertidia sigalutes,519,,1029,,,,,
2929,Gilbertidia sigalutes,520,,1030,,,,,
2930,Psychrobites paradoxus,483,,1031,,,,,
2931,Psychrobites paradoxus,441,,1032,,,,,
2932,Psychrobites paradoxus,522,,1033,,,,,
2933,Psychrobites paradoxus,564,,1034,,,,,
2934,Psychrobites paradoxus,521,,1037,,,,,
2935,Rhamphocottus richardsonii,452,,1039,,,,,
2936,Rhamphocottus richardsonii,522,,1040,,,,,
2937,Rhamphocottus richardsonii,559,,1041,,,,,
2938,Dendrochirus zebra,440,,1044,,,,,
2939,Dendrochirus zebra,513,,1045,,,,,
2940,Scorpaena porcus,455,,1047,,,,,
2941,Scorpaena porcus,530,,1048,,,,,
2942,Sebastes auriculatus,445,,1050,,,,,
2943,Sebastes auriculatus,521,,1051,,,,,
2944,Sebastes caurinus,447,,1053,,,,,
2945,Sebastes caurinus,520,,1054,,,,,
2946,Sebastes caurinus,534,,1055,,,,,
2947,Sebastes caurinus,524,,1056,,,,,
2948,Sebastes maliger,432,,1057,,,,,
