comp_db_id,Full_Species,LambdaMax,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id,kooi_id
534,Micrometrus minimus,470.0,,471,,,,,,
535,Micrometrus minimus,546.0,,472,,,,,,
536,Micrometrus minimus,546.0,,473,,,,,,
537,Micrometrus aurora,519.0,,474,,,,,,
538,Micrometrus aurora,466.0,,475,,,,,,
539,Micrometrus aurora,538.0,,476,,,,,,
540,Micrometrus aurora,538.0,,477,,,,,,
541,Rhacochilus vacca,507.0,,478,,,,,,
542,Rhacochilus vacca,472.0,,479,,,,,,
543,Rhacochilus vacca,540.0,,480,,,,,,
544,Rhacochilus vacca,539.0,,481,,,,,,
545,Zalembius rosaceus,494.0,,482,,,,,,
546,Zalembius rosaceus,470.0,,483,,,,,,
547,Zalembius rosaceus,527.0,,484,,,,,,
548,Zalembius rosaceus,527.0,,485,,,,,,
549,Asterropteryx semipunctata,498.0,,486,,,,,,
550,Asterropteryx semipunctata,531.0,,487,,,,,,
551,Asterropteryx semipunctata,538.0,,488,,,,,,
552,Gobius paganellus,512.0,,489,,,,,,
553,Gobius paganellus,465.0,,490,,,,,,
554,Gobius paganellus,565.0,,491,,,,,,
555,Gobius paganellus,565.0,,492,,,,,,
556,Gobiusculus flavescens,508.0,,493,,,,,,
557,Gobiusculus flavescens,456.0,,494,,,,,,
558,Gobiusculus flavescens,531.0,,495,,,,,,
559,Gobiusculus flavescens,553.0,,496,,,,,,
560,Gobiusculus flavescens,531.0,,497,,,,,,
561,Gobiusculus flavescens,553.0,,498,,,,,,
562,Gobiusculus flavescens,531.0,,499,,,,,,
563,Pomatoschistus minutus,508.0,,500,,,,,,
564,Pomatoschistus minutus,447.0,,501,,,,,,
565,Pomatoschistus minutus,548.0,,502,,,,,,
566,Pomatoschistus minutus,527.0,,503,,,,,,
567,Tetrapturus audax,535.0,,504,,,,,,
568,Tetrapturus audax,609.0,,505,,,,,,
569,Kuhlia sandvicensis,491.0,,506,,,,,,
570,Kuhlia sandvicensis,436.0,,507,,,,,,
571,Kuhlia sandvicensis,488.0,,508,,,,,,
572,Kuhlia sandvicensis,531.0,,509,,,,,,
573,Bodianus bilunnulatus,485.0,,510,,,,,,
574,Bodianus bilunnulatus,526.0,,511,,,,,,
575,Bodianus bilunnulatus,545.0,,512,,,,,,
576,Symphodus melops,520.0,,513,,,,,,
577,Symphodus melops,505.0,,514,,,,,,
578,Symphodus melops,555.0,,515,,,,,,
579,Symphodus melops,525.0,,516,,,,,,
580,Symphodus melops,555.0,,517,,,,,,
581,Lutjanus adetii,496.0,,518,,,,,,
582,Lutjanus adetii,443.0,,519,,,,,,
583,Lutjanus adetii,511.0,,520,,,,,,
584,Lutjanus adetii,526.0,,521,,,,,,
585,Lutjanus argentimaculatus,536.0,,522,,,,,,
586,Lutjanus argentimaculatus,575.0,,523,,,,,,
587,Lutjanus bohar,497.0,,524,,,,,,
588,Lutjanus bohar,424.0,,525,,,,,,
589,Lutjanus bohar,494.0,,526,,,,,,
590,Lutjanus bohar,518.0,,527,,,,,,
591,Lutjanus carponotatus,499.0,,528,,,,,,
592,Lutjanus carponotatus,454.0,,529,,,,,,
593,Lutjanus carponotatus,519.0,,530,,,,,,
594,Lutjanus carponotatus,552.0,,531,,,,,,
595,Lutjanus erythropterus,496.0,,532,,,,,,
596,Lutjanus erythropterus,446.0,,533,,,,,,
597,Lutjanus erythropterus,527.0,,534,,,,,,
598,Lutjanus erythropterus,540.0,,535,,,,,,
599,Lutjanus kasmira,430.0,,536,,,,,,
600,Lutjanus kasmira,487.0,,537,,,,,,
601,Lutjanus kasmira,518.0,,538,,,,,,
602,Lutjanus malabaricus,494.0,,539,,,,,,
603,Lutjanus malabaricus,408.0,,540,,,,,,
604,Lutjanus malabaricus,442.0,,541,,,,,,
605,Lutjanus malabaricus,529.0,,542,,,,,,
606,Lutjanus malabaricus,541.0,,543,,,,,,
607,Lutjanus quinquelineatus,499.0,,544,,,,,,
608,Lutjanus quinquelineatus,444.0,,545,,,,,,
609,Lutjanus quinquelineatus,520.0,,546,,,,,,
610,Lutjanus quinquelineatus,540.0,,547,,,,,,
611,Lutjanus russellii,499.0,,548,,,,,,
612,Lutjanus russellii,451.0,,549,,,,,,
613,Lutjanus russellii,530.0,,550,,,,,,
614,Lutjanus russellii,557.0,,551,,,,,,
615,Lutjanus sebae,494.0,,552,,,,,,
616,Lutjanus sebae,430.0,,553,,,,,,
617,Lutjanus sebae,521.0,,554,,,,,,
618,Lutjanus sebae,539.0,,555,,,,,,
619,Lutjanus johnii,498.0,,556,,,,,,
620,Lutjanus johnii,543.0,,557,,,,,,
621,Lutjanus johnii,567.0,,558,,,,,,
622,Mulloidichthys flavolineatus,486.0,,559,,,,,,
623,Mulloidichthys flavolineatus,366.0,,560,,,,,,
624,Mulloidichthys flavolineatus,480.0,,561,,,,,,
625,Mulloidichthys flavolineatus,523.0,,562,,,,,,
626,Mullus barbatus,497.0,,563,,,,,,
627,Mullus barbatus,380.0,,564,,,,,,
628,Mullus barbatus,491.0,,565,,,,,,
629,Mullus barbatus,533.0,,566,,,,,,
630,Mullus barbatus,491.0,,567,,,,,,
631,Mullus barbatus,533.0,,568,,,,,,
632,Mullus barbatus,533.0,,569,,,,,,
633,Parupeneus multifasceatus,494.0,,570,,,,,,
634,Parupeneus multifasceatus,486.0,,571,,,,,,
635,Parupeneus multifasceatus,516.0,,572,,,,,,
636,Parupeneus multifasceatus,515.0,,573,,,,,,
637,Dissostichus mawsoni,504.0,,574,,,,,,
638,Dissostichus mawsoni,414.0,,575,,,,,,
639,Dissostichus mawsoni,490.0,,576,,,,,,
640,Dissostichus mawsoni,490.0,,577,,,,,,
641,Pagothenia borchgrevinki,499.0,,578,,,,,,
642,Pagothenia borchgrevinki,489.0,,579,,,,,,
643,Pagothenia borchgrevinki,489.0,,580,,,,,,
644,Trematomus bernacchii,502.0,,581,,,,,,
645,Trematomus bernacchii,416.0,,582,,,,,,
646,Trematomus bernacchii,490.0,,583,,,,,,
647,Trematomus bernacchii,490.0,,584,,,,,,
648,Trematomus hansoni,501.0,,585,,,,,,
649,Trematomus hansoni,418.0,,586,,,,,,
650,Trematomus hansoni,490.0,,587,,,,,,
651,Trematomus hansoni,490.0,,588,,,,,,
652,Trematomus loennbergii,500.0,,589,,,,,,
653,Trematomus loennbergii,426.0,,590,,,,,,
654,Trematomus loennbergii,490.0,,591,,,,,,
655,Trematomus loennbergii,490.0,,592,,,,,,
656,Perca fluviatilis,540.0,,593,,,,,,
657,Perca fluviatilis,535.0,,594,,,,,,
658,Perca fluviatilis,615.0,,595,,,,,,
659,Sander lucioperca,524.0,,596,,,,,,
660,Sander lucioperca,530.0,,597,,,,,,
661,Sander lucioperca,598.0,,598,,,,,,
662,Apodichthys flavidus,504.0,,599,,,,,,
663,Apodichthys flavidus,363.0,,600,,,,,,
664,Apodichthys flavidus,441.0,,601,,,,,,
665,Apodichthys flavidus,529.0,,602,,,,,,
666,Apodichthys flavidus,567.0,,603,,,,,,
667,Pholis omata,498.0,,604,,,,,,
668,Pholis omata,444.0,,605,,,,,,
669,Pholis omata,528.0,,606,,,,,,
670,Pholis omata,560.0,,607,,,,,,
671,Pholis omata,526.0,,608,,,,,,
672,Pholis omata,561.0,,609,,,,,,
673,Pholis laeta,504.0,,610,,,,,,
674,Pholis laeta,449.0,,611,,,,,,
675,Pholis laeta,527.0,,612,,,,,,
676,Pholis laeta,562.0,,613,,,,,,
677,Abudefduf abdominalis,492.0,,614,,,,,,
678,Abudefduf abdominalis,347.0,,615,,,,,,
679,Abudefduf abdominalis,464.0,,616,,,,,,
680,Abudefduf abdominalis,457.0,,617,,,,,,
681,Abudefduf abdominalis,519.0,,618,,,,,,
682,Chromis hanui,477.0,,619,,,,,,
683,Chromis hanui,355.0,,620,,,,,,
684,Chromis hanui,483.0,,621,,,,,,
685,Chromis hanui,470.0,,622,,,,,,
686,Chromis hanui,514.0,,623,,,,,,
687,Chromis ovalis,492.0,,624,,,,,,
688,Chromis ovalis,404.0,,625,,,,,,
689,Chromis ovalis,473.0,,626,,,,,,
690,Chromis ovalis,518.0,,627,,,,,,
691,Chromis vanderbilti,498.0,,628,,,,,,
692,Chromis vanderbilti,462.0,,629,,,,,,
693,Chromis vanderbilti,522.0,,630,,,,,,
694,Chromis verater,480.0,,631,,,,,,
695,Chromis verater,410.0,,632,,,,,,
696,Chromis verater,471.0,,633,,,,,,
697,Chromis verater,514.0,,634,,,,,,
698,Dascyllus albisella,490.0,,635,,,,,,
699,Dascyllus albisella,386.0,,636,,,,,,
700,Dascyllus albisella,483.0,,637,,,,,,
701,Dascyllus albisella,470.0,,638,,,,,,
702,Dascyllus albisella,514.0,,639,,,,,,
703,Plectroglyphidodon johnstonianus,495.0,,640,,,,,,
704,Plectroglyphidodon johnstonianus,474.0,,641,,,,,,
705,Plectroglyphidodon johnstonianus,518.0,,642,,,,,,
706,Pomacentrus melanochir,501.0,,643,,,,,,
707,Pomacentrus melanochir,502.0,,644,,,,,,
708,Pomacentrus melanochir,502.0,,645,,,,,,
709,Pomacentrus melanochir,560.0,,646,,,,,,
710,Pomacentrus melanochir,502.0,,647,,,,,,
711,Stegastes fasciolatus,495.0,,648,,,,,,
712,Stegastes fasciolatus,363.0,,649,,,,,,
713,Stegastes fasciolatus,470.0,,650,,,,,,
714,Stegastes fasciolatus,528.0,,651,,,,,,
715,Thunnus albacares,483.0,,652,,,,,,
716,Thunnus albacares,426.0,,653,,,,,,
717,Thunnus albacares,485.0,,654,,,,,,
718,Acanthopagrus butcheri,509.0,,655,,,,,,
719,Acanthopagrus butcheri,476.0,,656,,,,,,
720,Acanthopagrus butcheri,545.0,,657,,,,,,
721,Acanthopagrus butcheri,575.0,,658,,,,,,
722,Diplodus annularis,505.0,,659,,,,,,
723,Diplodus annularis,458.0,,660,,,,,,
724,Diplodus annularis,537.0,,661,,,,,,
725,Sphyraena barracuda,498.0,,662,,,,,,
726,Sphyraena barracuda,455.0,,663,,,,,,
727,Sphyraena barracuda,531.0,,664,,,,,,
728,Acantholumpenus mackayi,502.0,,665,,,,,,
729,Acantholumpenus mackayi,450.0,,666,,,,,,
730,Acantholumpenus mackayi,519.0,,667,,,,,,
731,Anoplarchus purpurescens,502.0,,668,,,,,,
732,Anoplarchus purpurescens,444.0,,669,,,,,,
733,Anoplarchus purpurescens,523.0,,670,,,,,,
734,Anoplarchus purpurescens,562.0,,671,,,,,,
735,Chirolophis japonicus,502.0,,672,,,,,,
736,Chirolophis japonicus,455.0,,673,,,,,,
737,Chirolophis japonicus,520.0,,674,,,,,,
738,Chirolophis japonicus,550.0,,675,,,,,,
739,Ernogrammus hexagrammus,506.0,,676,,,,,,
740,Ernogrammus hexagrammus,445.0,,677,,,,,,
741,Ernogrammus hexagrammus,515.0,,678,,,,,,
742,Ernogrammus hexagrammus,548.0,,679,,,,,,
743,Lumpenus sagitta,496.0,,680,,,,,,
744,Lumpenus sagitta,434.0,,681,,,,,,
745,Lumpenus sagitta,520.0,,682,,,,,,
746,Lumpenus sagitta,520.0,,683,,,,,,
747,Opisthocentrus ocellatus,504.0,,684,,,,,,
748,Opisthocentrus ocellatus,442.0,,685,,,,,,
749,Opisthocentrus ocellatus,521.0,,686,,,,,,
750,Opisthocentrus ocellatus,557.0,,687,,,,,,
751,Pholidapus dybowsky,522.0,,688,,,,,,
752,Pholidapus dybowsky,465.0,,689,,,,,,
753,Pholidapus dybowsky,546.0,,690,,,,,,
754,Pholidapus dybowsky,555.0,,691,,,,,,
755,Pholidapus dybowsky,578.0,,692,,,,,,
756,Pholidapus dybowsky,605.0,,693,,,,,,
757,Phytichthys chirus,522.0,,694,,,,,,
758,Phytichthys chirus,445.0,,695,,,,,,
759,Phytichthys chirus,548.0,,696,,,,,,
760,Phytichthys chirus,609.0,,697,,,,,,
761,Stichaeopsis nana,522.0,,698,,,,,,
762,Stichaeopsis nana,525.0,,699,,,,,,
763,Stichaeopsis nana,540.0,,700,,,,,,
764,Stichaeopsis nana,600.0,,701,,,,,,
765,Stichaeus grigorjewi,502.0,,702,,,,,,
766,Stichaeus grigorjewi,450.0,,703,,,,,,
767,Stichaeus grigorjewi,517.0,,704,,,,,,
768,Stichaeus nozawae,502.0,,705,,,,,,
769,Stichaeus nozawae,450.0,,706,,,,,,
770,Stichaeus nozawae,518.0,,707,,,,,,
771,Xiphister mucosus,504.0,,708,,,,,,
772,Xiphister mucosus,443.0,,709,,,,,,
773,Xiphister mucosus,520.0,,710,,,,,,
774,Xiphister mucosus,559.0,,711,,,,,,
775,Xiphister atropurpureus,503.0,,712,,,,,,
776,Xiphister atropurpureus,449.0,,713,,,,,,
777,Xiphister atropurpureus,521.0,,714,,,,,,
778,Xiphister atropurpureus,562.0,,715,,,,,,
779,Xiphister atropurpureus,520.0,,716,,,,,,
780,Xiphister atropurpureus,559.0,,717,,,,,,
781,Peprilus simillimus,496.0,,718,,,,,,
782,Peprilus simillimus,437.0,,719,,,,,,
783,Peprilus simillimus,523.0,,720,,,,,,
784,Peprilus simillimus,524.0,,721,,,,,,
785,Trichodon trichodon,503.0,,722,,,,,,
786,Trichodon trichodon,364.0,,723,,,,,,
787,Trichodon trichodon,519.0,,724,,,,,,
788,Trichodon trichodon,561.0,,725,,,,,,
789,Trichodon trichodon,520.0,,726,,,,,,
790,Zanclus cornutus,492.0,,727,,,,,,
791,Zanclus cornutus,447.0,,728,,,,,,
792,Zanclus cornutus,517.0,,729,,,,,,
793,Lycodes pacificus,483.0,,730,,,,,,
794,Lycodes pacificus,433.0,,731,,,,,,
795,Lycodes pacificus,521.0,,732,,,,,,
796,Lycodes pacificus,512.0,,733,,,,,,
797,Zoarces viviparus,513.0,,734,,,,,,
798,Zoarces viviparus,437.0,,735,,,,,,
799,Zoarces viviparus,552.0,,736,,,,,,
800,Zoarces viviparus,552.0,,737,,,,,,
801,Geotria australis,499.0,,738,,,,,,
802,Geotria australis,515.0,,739,,,,,,
803,Geotria australis,616.0,,740,,,,,,
804,Citharichthys sordidus,489.0,,741,,,,,,
805,Citharichthys sordidus,440.0,,742,,,,,,
806,Citharichthys sordidus,523.0,,743,,,,,,
807,Hippoglossoides herzensteini,500.0,,744,,,,,,
808,Hippoglossoides herzensteini,457.0,,745,,,,,,
809,Hippoglossoides herzensteini,521.0,,746,,,,,,
810,Hippoglossoides elassodon,495.0,,747,,,,,,
811,Hippoglossoides elassodon,412.0,,748,,,,,,
812,Hippoglossoides elassodon,511.0,,749,,,,,,
813,Isopsetta isolepis,492.0,,750,,,,,,
814,Isopsetta isolepis,444.0,,751,,,,,,
815,Isopsetta isolepis,527.0,,752,,,,,,
816,Lepidopsetta bilineata,492.0,,753,,,,,,
817,Lepidopsetta bilineata,444.0,,754,,,,,,
818,Lepidopsetta bilineata,526.0,,755,,,,,,
819,Lepidopsetta polyxystra,493.0,,756,,,,,,
820,Lepidopsetta polyxystra,438.0,,757,,,,,,
821,Lepidopsetta polyxystra,525.0,,758,,,,,,
822,Limanda limanda,502.0,,759,,,,,,
823,Limanda limanda,475.0,,760,,,,,,
824,Limanda limanda,527.0,,761,,,,,,
825,Lyopsetta exilis,482.0,,762,,,,,,
826,Lyopsetta exilis,424.0,,763,,,,,,
827,Lyopsetta exilis,509.0,,764,,,,,,
828,Microstomus kitt,502.0,,765,,,,,,
829,Microstomus kitt,465.0,,766,,,,,,
830,Microstomus kitt,525.0,,767,,,,,,
831,Parophrys vetulus,498.0,,768,,,,,,
832,Parophrys vetulus,437.0,,769,,,,,,
833,Parophrys vetulus,525.0,,770,,,,,,
834,Platichthys stellatus,508.0,,771,,,,,,
835,Platichthys stellatus,439.0,,772,,,,,,
836,Platichthys stellatus,532.0,,773,,,,,,
837,Platichthys stellatus,551.0,,774,,,,,,
838,Platichthys stellatus,531.0,,775,,,,,,
839,Platichthys flesus,510.0,,776,,,,,,
840,Platichthys flesus,455.0,,777,,,,,,
841,Platichthys flesus,533.0,,778,,,,,,
842,Platichthys flesus,537.0,,779,,,,,,
843,Pleuronectes asper,503.0,,780,,,,,,
844,Pleuronectes asper,454.0,,781,,,,,,
845,Pleuronectes asper,523.0,,782,,,,,,
846,Pleuronectes herzensteini,500.0,,783,,,,,,
847,Pleuronectes herzensteini,450.0,,784,,,,,,
848,Pleuronectes herzensteini,523.0,,785,,,,,,
849,Pleuronectes obscurus,525.0,,786,,,,,,
850,Pleuronectes obscurus,465.0,,787,,,,,,
851,Pleuronectes obscurus,528.0,,788,,,,,,
852,Pleuronectes platessa,515.0,,789,,,,,,
853,Pleuronectes platessa,450.0,,790,,,,,,
854,Pleuronectes platessa,529.0,,791,,,,,,
855,Pleuronectes platessa,529.0,,792,,,,,,
856,Pseudopleuronectes americanus,506.0,,793,,,,,,
857,Pseudopleuronectes americanus,457.0,,794,,,,,,
858,Pseudopleuronectes americanus,531.0,,795,,,,,,
859,Pseudopleuronectes americanus,547.0,,796,,,,,,
860,Oncorhynchus keta,524.0,,797,,,,,,
861,Oncorhynchus keta,439.0,,798,,,,,,
862,Oncorhynchus keta,528.0,,799,,,,,,
863,Oncorhynchus keta,599.0,,800,,,,,,
864,Oncorhynchus kisutch,531.0,,801,,,,,,
865,Oncorhynchus kisutch,446.0,,802,,,,,,
866,Oncorhynchus kisutch,507.0,,803,,,,,,
867,Oncorhynchus kisutch,553.0,,804,,,,,,
868,Oncorhynchus tshawytscha,524.0,,805,,,,,,
869,Oncorhynchus tshawytscha,441.0,,806,,,,,,
870,Oncorhynchus tshawytscha,536.0,,807,,,,,,
871,Oncorhynchus tshawytscha,582.0,,808,,,,,,
872,Salmo trutta,532.0,,809,,,,,,
873,Salmo trutta,441.0,,810,,,,,,
874,Salmo trutta,535.0,,811,,,,,,
875,Salmo trutta,600.0,,812,,,,,,
876,Salmo irideus,512.0,,813,,,,,,
877,Salmo irideus,453.0,,814,,,,,,
878,Salmo irideus,530.0,,815,,,,,,
879,Salmo irideus,498.0,,816,,,,,,
880,Salmo irideus,530.0,,817,,,,,,
881,Abyssocottus korotneffi,481.0,,818,,,,,,
882,Abyssocottus korotneffi,494.0,,819,,,,,,
883,Cottinella boulengeri,482.0,,820,,,,,,
884,Cottinella boulengeri,496.0,,821,,,,,,
885,Limnocottus eurystomus,489.0,,822,,,,,,
886,Limnocottus eurystomus,427.0,,823,,,,,,
887,Limnocottus eurystomus,512.0,,824,,,,,,
888,Limnocottus griseus,485.0,,825,,,,,,
889,Limnocottus griseus,431.0,,826,,,,,,
890,Limnocottus griseus,503.0,,827,,,,,,
891,Procottus jettelesii,505.0,,828,,,,,,
892,Procottus jettelesii,448.0,,829,,,,,,
893,Procottus jettelesii,521.0,,830,,,,,,
894,Agonopsis vulsa,440.0,,831,,,,,,
895,Agonopsis vulsa,516.0,,832,,,,,,
896,Agonopsis vulsa,559.0,,833,,,,,,
897,Agonopsis vulsa,517.0,,834,,,,,,
898,Bothragonus swani,500.0,,835,,,,,,
899,Bothragonus swani,436.0,,836,,,,,,
900,Bothragonus swani,514.0,,837,,,,,,
901,Bothragonus swani,567.0,,838,,,,,,
902,Bothragonus swani,514.0,,839,,,,,,
903,Podothecus acipenserinus,500.0,,840,,,,,,
904,Podothecus acipenserinus,438.0,,841,,,,,,
905,Podothecus acipenserinus,520.0,,842,,,,,,
906,Podothecus acipenserinus,569.0,,843,,,,,,
907,Podothecus acipenserinus,519.0,,844,,,,,,
908,Artedius fenestrates,498.0,,845,,,,,,
909,Artedius fenestrates,449.0,,846,,,,,,
910,Artedius fenestrates,522.0,,847,,,,,,
911,Artedius fenestrates,561.0,,848,,,,,,
912,Artedius harringtoni,501.0,,849,,,,,,
913,Artedius harringtoni,455.0,,850,,,,,,
914,Artedius harringtoni,518.0,,851,,,,,,
915,Artedius harringtoni,558.0,,852,,,,,,
916,Artedius meanyi,496.0,,853,,,,,,
917,Artedius meanyi,451.0,,854,,,,,,
918,Artedius meanyi,518.0,,855,,,,,,
919,Artedius meanyi,518.0,,856,,,,,,
920,Ascelichthys rhodorus,501.0,,857,,,,,,
921,Ascelichthys rhodorus,444.0,,858,,,,,,
922,Ascelichthys rhodorus,520.0,,859,,,,,,
923,Ascelichthys rhodorus,564.0,,860,,,,,,
924,Bero elegans,507.0,,861,,,,,,
925,Bero elegans,452.0,,862,,,,,,
926,Bero elegans,527.0,,863,,,,,,
927,Bero elegans,562.0,,864,,,,,,
928,Clinocottus globiceps,523.0,,865,,,,,,
929,Clinocottus globiceps,443.0,,866,,,,,,
930,Clinocottus globiceps,549.0,,867,,,,,,
931,Clinocottus globiceps,617.0,,868,,,,,,
932,Enophrys bison,501.0,,869,,,,,,
933,Enophrys bison,437.0,,870,,,,,,
934,Enophrys bison,523.0,,871,,,,,,
935,Enophrys bison,565.0,,872,,,,,,
936,Enophrys diceraus,500.0,,873,,,,,,
937,Enophrys diceraus,428.0,,874,,,,,,
938,Enophrys diceraus,513.0,,875,,,,,,
939,Enophrys diceraus,555.0,,876,,,,,,
940,Gymnocanthus pistilliger,501.0,,877,,,,,,
941,Gymnocanthus pistilliger,446.0,,878,,,,,,
942,Gymnocanthus pistilliger,523.0,,879,,,,,,
943,Gymnocanthus pistilliger,549.0,,880,,,,,,
944,Gymnocanthus intermedius,504.0,,881,,,,,,
945,Gymnocanthus intermedius,448.0,,882,,,,,,
946,Gymnocanthus intermedius,516.0,,883,,,,,,
947,Gymnocanthus intermedius,530.0,,884,,,,,,
948,Hemilepidotus hemilepidotus,501.0,,885,,,,,,
949,Hemilepidotus hemilepidotus,481.0,,886,,,,,,
950,Hemilepidotus hemilepidotus,513.0,,887,,,,,,
951,Hemilepidotus hemilepidotus,567.0,,888,,,,,,
952,Hemilepidotus hemilepidotus,514.0,,889,,,,,,
953,Icelinus borealis,495.0,,890,,,,,,
954,Icelinus borealis,442.0,,891,,,,,,
955,Icelinus borealis,516.0,,892,,,,,,
956,Jordania zonope,500.0,,893,,,,,,
957,Jordania zonope,432.0,,894,,,,,,
958,Jordania zonope,521.0,,895,,,,,,
959,Leptocottus armatus,510.0,,896,,,,,,
960,Leptocottus armatus,432.0,,897,,,,,,
961,Leptocottus armatus,521.0,,898,,,,,,
962,Megalocottus platycephalus,514.0,,899,,,,,,
963,Megalocottus platycephalus,435.0,,900,,,,,,
964,Megalocottus platycephalus,510.0,,901,,,,,,
965,Megalocottus platycephalus,542.0,,902,,,,,,
966,Microcottus sellaris,505.0,,903,,,,,,
967,Microcottus sellaris,435.0,,904,,,,,,
968,Microcottus sellaris,510.0,,905,,,,,,
969,Microcottus sellaris,520.0,,906,,,,,,
970,Microcottus sellaris,542.0,,907,,,,,,
971,Myoxocephalus scorpius,506.0,,908,,,,,,
972,Myoxocephalus scorpius,453.0,,909,,,,,,
973,Myoxocephalus scorpius,520.0,,910,,,,,,
974,Myoxocephalus scorpius,553.0,,911,,,,,,
975,Myoxocephalus potyacanthocephalus,500.0,,912,,,,,,
976,Myoxocephalus potyacanthocephalus,443.0,,913,,,,,,
977,Myoxocephalus potyacanthocephalus,518.0,,914,,,,,,
978,Myoxocephalus potyacanthocephalus,521.0,,915,,,,,,
979,Myoxocephalus potyacanthocephalus,556.0,,916,,,,,,
980,Myoxocephalus stelleri,506.0,,917,,,,,,
981,Myoxocephalus stelleri,448.0,,918,,,,,,
982,Myoxocephalus stelleri,525.0,,919,,,,,,
983,Myoxocephalus stelleri,565.0,,920,,,,,,
984,Myoxocephalus brandti,506.0,,921,,,,,,
985,Myoxocephalus brandti,453.0,,922,,,,,,
986,Myoxocephalus brandti,523.0,,923,,,,,,
987,Myoxocephalus brandti,546.0,,924,,,,,,
988,Myoxocephalus brandti,565.0,,925,,,,,,
989,Myoxocephalus jack,507.0,,926,,,,,,
990,Myoxocephalus jack,455.0,,927,,,,,,
991,Myoxocephalus jack,520.0,,928,,,,,,
992,Myoxocephalus jack,526.0,,929,,,,,,
993,Oligocottus maculosus,520.0,,930,,,,,,
994,Oligocottus maculosus,447.0,,931,,,,,,
995,Oligocottus maculosus,559.0,,932,,,,,,
996,Oligocottus maculosus,620.0,,933,,,,,,
997,Scorpaenichthys marmoratus,500.0,,934,,,,,,
998,Scorpaenichthys marmoratus,443.0,,935,,,,,,
999,Scorpaenichthys marmoratus,523.0,,936,,,,,,
1000,Scorpaenichthys marmoratus,565.0,,937,,,,,,
1001,Taurulus bubalis,507.0,,938,,,,,,
1002,Taurulus bubalis,460.0,,939,,,,,,
1003,Taurulus bubalis,523.0,,940,,,,,,
1004,Taurulus bubalis,561.0,,941,,,,,,
1005,Triglops pingelii,485.0,,942,,,,,,
1006,Triglops pingelii,435.0,,943,,,,,,
1007,Triglops pingelii,520.0,,944,,,,,,
1008,Triglopsis quadricornis,512.0,,945,,,,,,
1009,Triglopsis quadricornis,450.0,,946,,,,,,
1010,Triglopsis quadricornis,523.0,,947,,,,,,
1011,Triglopsis quadricornis,556.0,,948,,,,,,
1012,Batrachocottus baicalensis,509.0,,949,,,,,,
1013,Batrachocottus baicalensis,450.0,,950,,,,,,
1014,Batrachocottus baicalensis,521.0,,951,,,,,,
1015,Batrachocottus multiradiatus,489.0,,952,,,,,,
1016,Batrachocottus multiradiatus,447.0,,953,,,,,,
1017,Batrachocottus multiradiatus,517.0,,954,,,,,,
1018,Batrachocottus nikolskii,488.0,,955,,,,,,
1019,Batrachocottus nikolskii,428.0,,956,,,,,,
1020,Batrachocottus nikolskii,511.0,,957,,,,,,
1021,Cottocomephorus inermis,494.0,,958,,,,,,
1022,Cottocomephorus inermis,450.0,,959,,,,,,
1023,Cottocomephorus inermis,520.0,,960,,,,,,
1024,Cottocomephorus grewingkii,503.0,,961,,,,,,
1025,Cottocomephorus grewingkii,449.0,,962,,,,,,
1026,Cottocomephorus grewingkii,523.0,,963,,,,,,
1027,Leocottus kesslerii,516.0,,964,,,,,,
1028,Leocottus kesslerii,449.0,,965,,,,,,
1029,Leocottus kesslerii,525.0,,966,,,,,,
1030,Leocottus kesslerii,546.0,,967,,,,,,
1031,Paracottus knerii,516.0,,968,,,,,,
1032,Paracottus knerii,450.0,,969,,,,,,
1033,Paracottus knerii,523.0,,970,,,,,,
1034,Paracottus knerii,521.0,,971,,,,,,
1035,Eumicrotremus orbis,494.0,,972,,,,,,
1036,Eumicrotremus orbis,439.0,,973,,,,,,
1037,Eumicrotremus orbis,521.0,,974,,,,,,
1038,Eumicrotremus orbis,567.0,,975,,,,,,
1039,Eumicrotremus orbis,520.0,,976,,,,,,
1040,Blepsias cirrhosus,500.0,,977,,,,,,
1041,Blepsias cirrhosus,457.0,,978,,,,,,
1042,Blepsias cirrhosus,540.0,,979,,,,,,
1043,Blepsias cirrhosus,600.0,,980,,,,,,
1044,Hemitripterus villosus,503.0,,981,,,,,,
1045,Hemitripterus villosus,454.0,,982,,,,,,
1046,Hemitripterus villosus,518.0,,983,,,,,,
1047,Hemitripterus villosus,560.0,,984,,,,,,
1048,Hemitripterus villosus,518.0,,985,,,,,,
1049,Nautichthys oculofasciatus,501.0,,986,,,,,,
1050,Nautichthys oculofasciatus,452.0,,987,,,,,,
1051,Nautichthys oculofasciatus,513.0,,988,,,,,,
1052,Nautichthys oculofasciatus,513.0,,989,,,,,,
1053,Hexagrammos decagrammus,497.0,,990,,,,,,
1054,Hexagrammos decagrammus,461.0,,991,,,,,,
1055,Hexagrammos decagrammus,524.0,,992,,,,,,
1056,Hexagrammos decagrammus,566.0,,993,,,,,,
1057,Hexagrammos decagrammus,528.0,,994,,,,,,
1058,Hexagrammos octogrammus,523.0,,995,,,,,,
1059,Hexagrammos octogrammus,422.0,,996,,,,,,
1060,Hexagrammos octogrammus,552.0,,997,,,,,,
1061,Hexagrammos octogrammus,615.0,,998,,,,,,
1062,Hexagrammos stelleri,502.0,,999,,,,,,
