comp_db_id,Full_Species,LambdaMax,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id,kooi_id
467,Hypsurus caryi,532.0,,468,,,,,,
468,Hypsurus caryi,532.0,,469,,,,,,
469,Micrometrus minimus,518.0,,470,,,,,,
470,Micrometrus minimus,470.0,,471,,,,,,
471,Micrometrus minimus,546.0,,472,,,,,,
472,Micrometrus minimus,546.0,,473,,,,,,
473,Micrometrus aurora,519.0,,474,,,,,,
474,Micrometrus aurora,466.0,,475,,,,,,
475,Micrometrus aurora,538.0,,476,,,,,,
476,Micrometrus aurora,538.0,,477,,,,,,
477,Rhacochilus vacca,507.0,,478,,,,,,
478,Rhacochilus vacca,472.0,,479,,,,,,
479,Rhacochilus vacca,540.0,,480,,,,,,
480,Rhacochilus vacca,539.0,,481,,,,,,
481,Zalembius rosaceus,494.0,,482,,,,,,
482,Zalembius rosaceus,470.0,,483,,,,,,
483,Zalembius rosaceus,527.0,,484,,,,,,
484,Zalembius rosaceus,527.0,,485,,,,,,
485,Asterropteryx semipunctata,498.0,,486,,,,,,
486,Asterropteryx semipunctata,531.0,,487,,,,,,
487,Asterropteryx semipunctata,538.0,,488,,,,,,
488,Gobius paganellus,512.0,,489,,,,,,
489,Gobius paganellus,465.0,,490,,,,,,
490,Gobius paganellus,565.0,,491,,,,,,
491,Gobius paganellus,565.0,,492,,,,,,
492,Gobiusculus flavescens,508.0,,493,,,,,,
493,Gobiusculus flavescens,456.0,,494,,,,,,
494,Gobiusculus flavescens,531.0,,495,,,,,,
495,Gobiusculus flavescens,553.0,,496,,,,,,
496,Gobiusculus flavescens,531.0,,497,,,,,,
497,Gobiusculus flavescens,553.0,,498,,,,,,
498,Gobiusculus flavescens,531.0,,499,,,,,,
499,Pomatoschistus minutus,508.0,,500,,,,,,
500,Pomatoschistus minutus,447.0,,501,,,,,,
501,Pomatoschistus minutus,548.0,,502,,,,,,
502,Pomatoschistus minutus,527.0,,503,,,,,,
503,Tetrapturus audax,535.0,,504,,,,,,
504,Tetrapturus audax,609.0,,505,,,,,,
505,Kuhlia sandvicensis,491.0,,506,,,,,,
506,Kuhlia sandvicensis,436.0,,507,,,,,,
507,Kuhlia sandvicensis,488.0,,508,,,,,,
508,Kuhlia sandvicensis,531.0,,509,,,,,,
509,Bodianus bilunnulatus,485.0,,510,,,,,,
510,Bodianus bilunnulatus,526.0,,511,,,,,,
511,Bodianus bilunnulatus,545.0,,512,,,,,,
512,Symphodus melops,520.0,,513,,,,,,
513,Symphodus melops,505.0,,514,,,,,,
514,Symphodus melops,555.0,,515,,,,,,
515,Symphodus melops,525.0,,516,,,,,,
516,Symphodus melops,555.0,,517,,,,,,
517,Lutjanus adetii,496.0,,518,,,,,,
518,Lutjanus adetii,443.0,,519,,,,,,
519,Lutjanus adetii,511.0,,520,,,,,,
520,Lutjanus adetii,526.0,,521,,,,,,
521,Lutjanus argentimaculatus,536.0,,522,,,,,,
522,Lutjanus argentimaculatus,575.0,,523,,,,,,
523,Lutjanus bohar,497.0,,524,,,,,,
524,Lutjanus bohar,424.0,,525,,,,,,
525,Lutjanus bohar,494.0,,526,,,,,,
526,Lutjanus bohar,518.0,,527,,,,,,
527,Lutjanus carponotatus,499.0,,528,,,,,,
528,Lutjanus carponotatus,454.0,,529,,,,,,
529,Lutjanus carponotatus,519.0,,530,,,,,,
530,Lutjanus carponotatus,552.0,,531,,,,,,
531,Lutjanus erythropterus,496.0,,532,,,,,,
532,Lutjanus erythropterus,446.0,,533,,,,,,
533,Lutjanus erythropterus,527.0,,534,,,,,,
534,Lutjanus erythropterus,540.0,,535,,,,,,
535,Lutjanus kasmira,430.0,,536,,,,,,
536,Lutjanus kasmira,487.0,,537,,,,,,
537,Lutjanus kasmira,518.0,,538,,,,,,
538,Lutjanus malabaricus,494.0,,539,,,,,,
539,Lutjanus malabaricus,408.0,,540,,,,,,
540,Lutjanus malabaricus,442.0,,541,,,,,,
541,Lutjanus malabaricus,529.0,,542,,,,,,
542,Lutjanus malabaricus,541.0,,543,,,,,,
543,Lutjanus quinquelineatus,499.0,,544,,,,,,
544,Lutjanus quinquelineatus,444.0,,545,,,,,,
545,Lutjanus quinquelineatus,520.0,,546,,,,,,
546,Lutjanus quinquelineatus,540.0,,547,,,,,,
547,Lutjanus russellii,499.0,,548,,,,,,
548,Lutjanus russellii,451.0,,549,,,,,,
549,Lutjanus russellii,530.0,,550,,,,,,
550,Lutjanus russellii,557.0,,551,,,,,,
551,Lutjanus sebae,494.0,,552,,,,,,
552,Lutjanus sebae,430.0,,553,,,,,,
553,Lutjanus sebae,521.0,,554,,,,,,
554,Lutjanus sebae,539.0,,555,,,,,,
555,Lutjanus johnii,498.0,,556,,,,,,
556,Lutjanus johnii,543.0,,557,,,,,,
557,Lutjanus johnii,567.0,,558,,,,,,
558,Mulloidichthys flavolineatus,486.0,,559,,,,,,
559,Mulloidichthys flavolineatus,366.0,,560,,,,,,
560,Mulloidichthys flavolineatus,480.0,,561,,,,,,
561,Mulloidichthys flavolineatus,523.0,,562,,,,,,
562,Mullus barbatus,497.0,,563,,,,,,
563,Mullus barbatus,380.0,,564,,,,,,
564,Mullus barbatus,491.0,,565,,,,,,
565,Mullus barbatus,533.0,,566,,,,,,
566,Mullus barbatus,491.0,,567,,,,,,
567,Mullus barbatus,533.0,,568,,,,,,
568,Mullus barbatus,533.0,,569,,,,,,
569,Parupeneus multifasceatus,494.0,,570,,,,,,
570,Parupeneus multifasceatus,486.0,,571,,,,,,
571,Parupeneus multifasceatus,516.0,,572,,,,,,
572,Parupeneus multifasceatus,515.0,,573,,,,,,
573,Dissostichus mawsoni,504.0,,574,,,,,,
574,Dissostichus mawsoni,414.0,,575,,,,,,
575,Dissostichus mawsoni,490.0,,576,,,,,,
576,Dissostichus mawsoni,490.0,,577,,,,,,
577,Pagothenia borchgrevinki,499.0,,578,,,,,,
578,Pagothenia borchgrevinki,489.0,,579,,,,,,
579,Pagothenia borchgrevinki,489.0,,580,,,,,,
580,Trematomus bernacchii,502.0,,581,,,,,,
581,Trematomus bernacchii,416.0,,582,,,,,,
582,Trematomus bernacchii,490.0,,583,,,,,,
583,Trematomus bernacchii,490.0,,584,,,,,,
584,Trematomus hansoni,501.0,,585,,,,,,
585,Trematomus hansoni,418.0,,586,,,,,,
586,Trematomus hansoni,490.0,,587,,,,,,
587,Trematomus hansoni,490.0,,588,,,,,,
588,Trematomus loennbergii,500.0,,589,,,,,,
589,Trematomus loennbergii,426.0,,590,,,,,,
590,Trematomus loennbergii,490.0,,591,,,,,,
591,Trematomus loennbergii,490.0,,592,,,,,,
592,Perca fluviatilis,540.0,,593,,,,,,
593,Perca fluviatilis,535.0,,594,,,,,,
594,Perca fluviatilis,615.0,,595,,,,,,
595,Sander lucioperca,524.0,,596,,,,,,
596,Sander lucioperca,530.0,,597,,,,,,
597,Sander lucioperca,598.0,,598,,,,,,
598,Apodichthys flavidus,504.0,,599,,,,,,
599,Apodichthys flavidus,363.0,,600,,,,,,
600,Apodichthys flavidus,441.0,,601,,,,,,
601,Apodichthys flavidus,529.0,,602,,,,,,
602,Apodichthys flavidus,567.0,,603,,,,,,
603,Pholis omata,498.0,,604,,,,,,
604,Pholis omata,444.0,,605,,,,,,
605,Pholis omata,528.0,,606,,,,,,
606,Pholis omata,560.0,,607,,,,,,
607,Pholis omata,526.0,,608,,,,,,
608,Pholis omata,561.0,,609,,,,,,
609,Pholis laeta,504.0,,610,,,,,,
610,Pholis laeta,449.0,,611,,,,,,
611,Pholis laeta,527.0,,612,,,,,,
612,Pholis laeta,562.0,,613,,,,,,
613,Abudefduf abdominalis,492.0,,614,,,,,,
614,Abudefduf abdominalis,347.0,,615,,,,,,
615,Abudefduf abdominalis,464.0,,616,,,,,,
616,Abudefduf abdominalis,457.0,,617,,,,,,
617,Abudefduf abdominalis,519.0,,618,,,,,,
618,Chromis hanui,477.0,,619,,,,,,
619,Chromis hanui,355.0,,620,,,,,,
620,Chromis hanui,483.0,,621,,,,,,
621,Chromis hanui,470.0,,622,,,,,,
622,Chromis hanui,514.0,,623,,,,,,
623,Chromis ovalis,492.0,,624,,,,,,
624,Chromis ovalis,404.0,,625,,,,,,
625,Chromis ovalis,473.0,,626,,,,,,
626,Chromis ovalis,518.0,,627,,,,,,
627,Chromis vanderbilti,498.0,,628,,,,,,
628,Chromis vanderbilti,462.0,,629,,,,,,
629,Chromis vanderbilti,522.0,,630,,,,,,
630,Chromis verater,480.0,,631,,,,,,
631,Chromis verater,410.0,,632,,,,,,
632,Chromis verater,471.0,,633,,,,,,
633,Chromis verater,514.0,,634,,,,,,
634,Dascyllus albisella,490.0,,635,,,,,,
635,Dascyllus albisella,386.0,,636,,,,,,
636,Dascyllus albisella,483.0,,637,,,,,,
637,Dascyllus albisella,470.0,,638,,,,,,
638,Dascyllus albisella,514.0,,639,,,,,,
639,Plectroglyphidodon johnstonianus,495.0,,640,,,,,,
640,Plectroglyphidodon johnstonianus,474.0,,641,,,,,,
641,Plectroglyphidodon johnstonianus,518.0,,642,,,,,,
642,Pomacentrus melanochir,501.0,,643,,,,,,
643,Pomacentrus melanochir,502.0,,644,,,,,,
644,Pomacentrus melanochir,502.0,,645,,,,,,
645,Pomacentrus melanochir,560.0,,646,,,,,,
646,Pomacentrus melanochir,502.0,,647,,,,,,
647,Stegastes fasciolatus,495.0,,648,,,,,,
648,Stegastes fasciolatus,363.0,,649,,,,,,
649,Stegastes fasciolatus,470.0,,650,,,,,,
650,Stegastes fasciolatus,528.0,,651,,,,,,
651,Thunnus albacares,483.0,,652,,,,,,
652,Thunnus albacares,426.0,,653,,,,,,
653,Thunnus albacares,485.0,,654,,,,,,
654,Acanthopagrus butcheri,509.0,,655,,,,,,
655,Acanthopagrus butcheri,476.0,,656,,,,,,
656,Acanthopagrus butcheri,545.0,,657,,,,,,
657,Acanthopagrus butcheri,575.0,,658,,,,,,
658,Diplodus annularis,505.0,,659,,,,,,
659,Diplodus annularis,458.0,,660,,,,,,
660,Diplodus annularis,537.0,,661,,,,,,
661,Sphyraena barracuda,498.0,,662,,,,,,
662,Sphyraena barracuda,455.0,,663,,,,,,
663,Sphyraena barracuda,531.0,,664,,,,,,
664,Acantholumpenus mackayi,502.0,,665,,,,,,
665,Acantholumpenus mackayi,450.0,,666,,,,,,
666,Acantholumpenus mackayi,519.0,,667,,,,,,
667,Anoplarchus purpurescens,502.0,,668,,,,,,
668,Anoplarchus purpurescens,444.0,,669,,,,,,
669,Anoplarchus purpurescens,523.0,,670,,,,,,
670,Anoplarchus purpurescens,562.0,,671,,,,,,
671,Chirolophis japonicus,502.0,,672,,,,,,
672,Chirolophis japonicus,455.0,,673,,,,,,
673,Chirolophis japonicus,520.0,,674,,,,,,
674,Chirolophis japonicus,550.0,,675,,,,,,
675,Ernogrammus hexagrammus,506.0,,676,,,,,,
676,Ernogrammus hexagrammus,445.0,,677,,,,,,
677,Ernogrammus hexagrammus,515.0,,678,,,,,,
678,Ernogrammus hexagrammus,548.0,,679,,,,,,
679,Lumpenus sagitta,496.0,,680,,,,,,
680,Lumpenus sagitta,434.0,,681,,,,,,
681,Lumpenus sagitta,520.0,,682,,,,,,
682,Lumpenus sagitta,520.0,,683,,,,,,
683,Opisthocentrus ocellatus,504.0,,684,,,,,,
684,Opisthocentrus ocellatus,442.0,,685,,,,,,
685,Opisthocentrus ocellatus,521.0,,686,,,,,,
686,Opisthocentrus ocellatus,557.0,,687,,,,,,
687,Pholidapus dybowsky,522.0,,688,,,,,,
688,Pholidapus dybowsky,465.0,,689,,,,,,
689,Pholidapus dybowsky,546.0,,690,,,,,,
690,Pholidapus dybowsky,555.0,,691,,,,,,
691,Pholidapus dybowsky,578.0,,692,,,,,,
692,Pholidapus dybowsky,605.0,,693,,,,,,
693,Phytichthys chirus,522.0,,694,,,,,,
694,Phytichthys chirus,445.0,,695,,,,,,
695,Phytichthys chirus,548.0,,696,,,,,,
696,Phytichthys chirus,609.0,,697,,,,,,
697,Stichaeopsis nana,522.0,,698,,,,,,
698,Stichaeopsis nana,525.0,,699,,,,,,
699,Stichaeopsis nana,540.0,,700,,,,,,
700,Stichaeopsis nana,600.0,,701,,,,,,
701,Stichaeus grigorjewi,502.0,,702,,,,,,
702,Stichaeus grigorjewi,450.0,,703,,,,,,
703,Stichaeus grigorjewi,517.0,,704,,,,,,
704,Stichaeus nozawae,502.0,,705,,,,,,
705,Stichaeus nozawae,450.0,,706,,,,,,
706,Stichaeus nozawae,518.0,,707,,,,,,
707,Xiphister mucosus,504.0,,708,,,,,,
708,Xiphister mucosus,443.0,,709,,,,,,
709,Xiphister mucosus,520.0,,710,,,,,,
710,Xiphister mucosus,559.0,,711,,,,,,
711,Xiphister atropurpureus,503.0,,712,,,,,,
712,Xiphister atropurpureus,449.0,,713,,,,,,
713,Xiphister atropurpureus,521.0,,714,,,,,,
714,Xiphister atropurpureus,562.0,,715,,,,,,
715,Xiphister atropurpureus,520.0,,716,,,,,,
716,Xiphister atropurpureus,559.0,,717,,,,,,
717,Peprilus simillimus,496.0,,718,,,,,,
718,Peprilus simillimus,437.0,,719,,,,,,
719,Peprilus simillimus,523.0,,720,,,,,,
720,Peprilus simillimus,524.0,,721,,,,,,
721,Trichodon trichodon,503.0,,722,,,,,,
722,Trichodon trichodon,364.0,,723,,,,,,
723,Trichodon trichodon,519.0,,724,,,,,,
724,Trichodon trichodon,561.0,,725,,,,,,
725,Trichodon trichodon,520.0,,726,,,,,,
726,Zanclus cornutus,492.0,,727,,,,,,
727,Zanclus cornutus,447.0,,728,,,,,,
728,Zanclus cornutus,517.0,,729,,,,,,
729,Lycodes pacificus,483.0,,730,,,,,,
730,Lycodes pacificus,433.0,,731,,,,,,
731,Lycodes pacificus,521.0,,732,,,,,,
732,Lycodes pacificus,512.0,,733,,,,,,
733,Zoarces viviparus,513.0,,734,,,,,,
734,Zoarces viviparus,437.0,,735,,,,,,
735,Zoarces viviparus,552.0,,736,,,,,,
736,Zoarces viviparus,552.0,,737,,,,,,
737,Geotria australis,499.0,,738,,,,,,
738,Geotria australis,515.0,,739,,,,,,
739,Geotria australis,616.0,,740,,,,,,
740,Citharichthys sordidus,489.0,,741,,,,,,
741,Citharichthys sordidus,440.0,,742,,,,,,
742,Citharichthys sordidus,523.0,,743,,,,,,
743,Hippoglossoides herzensteini,500.0,,744,,,,,,
744,Hippoglossoides herzensteini,457.0,,745,,,,,,
745,Hippoglossoides herzensteini,521.0,,746,,,,,,
746,Hippoglossoides elassodon,495.0,,747,,,,,,
747,Hippoglossoides elassodon,412.0,,748,,,,,,
748,Hippoglossoides elassodon,511.0,,749,,,,,,
749,Isopsetta isolepis,492.0,,750,,,,,,
750,Isopsetta isolepis,444.0,,751,,,,,,
751,Isopsetta isolepis,527.0,,752,,,,,,
752,Lepidopsetta bilineata,492.0,,753,,,,,,
753,Lepidopsetta bilineata,444.0,,754,,,,,,
754,Lepidopsetta bilineata,526.0,,755,,,,,,
755,Lepidopsetta polyxystra,493.0,,756,,,,,,
756,Lepidopsetta polyxystra,438.0,,757,,,,,,
757,Lepidopsetta polyxystra,525.0,,758,,,,,,
758,Limanda limanda,502.0,,759,,,,,,
759,Limanda limanda,475.0,,760,,,,,,
760,Limanda limanda,527.0,,761,,,,,,
761,Lyopsetta exilis,482.0,,762,,,,,,
762,Lyopsetta exilis,424.0,,763,,,,,,
763,Lyopsetta exilis,509.0,,764,,,,,,
764,Microstomus kitt,502.0,,765,,,,,,
765,Microstomus kitt,465.0,,766,,,,,,
766,Microstomus kitt,525.0,,767,,,,,,
767,Parophrys vetulus,498.0,,768,,,,,,
768,Parophrys vetulus,437.0,,769,,,,,,
769,Parophrys vetulus,525.0,,770,,,,,,
770,Platichthys stellatus,508.0,,771,,,,,,
771,Platichthys stellatus,439.0,,772,,,,,,
772,Platichthys stellatus,532.0,,773,,,,,,
773,Platichthys stellatus,551.0,,774,,,,,,
774,Platichthys stellatus,531.0,,775,,,,,,
775,Platichthys flesus,510.0,,776,,,,,,
776,Platichthys flesus,455.0,,777,,,,,,
777,Platichthys flesus,533.0,,778,,,,,,
778,Platichthys flesus,537.0,,779,,,,,,
779,Pleuronectes asper,503.0,,780,,,,,,
780,Pleuronectes asper,454.0,,781,,,,,,
781,Pleuronectes asper,523.0,,782,,,,,,
782,Pleuronectes herzensteini,500.0,,783,,,,,,
783,Pleuronectes herzensteini,450.0,,784,,,,,,
784,Pleuronectes herzensteini,523.0,,785,,,,,,
785,Pleuronectes obscurus,525.0,,786,,,,,,
786,Pleuronectes obscurus,465.0,,787,,,,,,
787,Pleuronectes obscurus,528.0,,788,,,,,,
788,Pleuronectes platessa,515.0,,789,,,,,,
789,Pleuronectes platessa,450.0,,790,,,,,,
790,Pleuronectes platessa,529.0,,791,,,,,,
791,Pleuronectes platessa,529.0,,792,,,,,,
792,Pseudopleuronectes americanus,506.0,,793,,,,,,
793,Pseudopleuronectes americanus,457.0,,794,,,,,,
794,Pseudopleuronectes americanus,531.0,,795,,,,,,
795,Pseudopleuronectes americanus,547.0,,796,,,,,,
796,Oncorhynchus keta,524.0,,797,,,,,,
797,Oncorhynchus keta,439.0,,798,,,,,,
798,Oncorhynchus keta,528.0,,799,,,,,,
799,Oncorhynchus keta,599.0,,800,,,,,,
800,Oncorhynchus kisutch,531.0,,801,,,,,,
801,Oncorhynchus kisutch,446.0,,802,,,,,,
802,Oncorhynchus kisutch,507.0,,803,,,,,,
803,Oncorhynchus kisutch,553.0,,804,,,,,,
804,Oncorhynchus tshawytscha,524.0,,805,,,,,,
805,Oncorhynchus tshawytscha,441.0,,806,,,,,,
806,Oncorhynchus tshawytscha,536.0,,807,,,,,,
807,Oncorhynchus tshawytscha,582.0,,808,,,,,,
808,Salmo trutta,532.0,,809,,,,,,
809,Salmo trutta,441.0,,810,,,,,,
810,Salmo trutta,535.0,,811,,,,,,
811,Salmo trutta,600.0,,812,,,,,,
812,Salmo irideus,512.0,,813,,,,,,
813,Salmo irideus,453.0,,814,,,,,,
814,Salmo irideus,530.0,,815,,,,,,
815,Salmo irideus,498.0,,816,,,,,,
816,Salmo irideus,530.0,,817,,,,,,
817,Abyssocottus korotneffi,481.0,,818,,,,,,
818,Abyssocottus korotneffi,494.0,,819,,,,,,
819,Cottinella boulengeri,482.0,,820,,,,,,
820,Cottinella boulengeri,496.0,,821,,,,,,
821,Limnocottus eurystomus,489.0,,822,,,,,,
822,Limnocottus eurystomus,427.0,,823,,,,,,
823,Limnocottus eurystomus,512.0,,824,,,,,,
824,Limnocottus griseus,485.0,,825,,,,,,
825,Limnocottus griseus,431.0,,826,,,,,,
826,Limnocottus griseus,503.0,,827,,,,,,
827,Procottus jettelesii,505.0,,828,,,,,,
828,Procottus jettelesii,448.0,,829,,,,,,
829,Procottus jettelesii,521.0,,830,,,,,,
830,Agonopsis vulsa,440.0,,831,,,,,,
831,Agonopsis vulsa,516.0,,832,,,,,,
832,Agonopsis vulsa,559.0,,833,,,,,,
833,Agonopsis vulsa,517.0,,834,,,,,,
834,Bothragonus swani,500.0,,835,,,,,,
835,Bothragonus swani,436.0,,836,,,,,,
836,Bothragonus swani,514.0,,837,,,,,,
837,Bothragonus swani,567.0,,838,,,,,,
838,Bothragonus swani,514.0,,839,,,,,,
839,Podothecus acipenserinus,500.0,,840,,,,,,
840,Podothecus acipenserinus,438.0,,841,,,,,,
841,Podothecus acipenserinus,520.0,,842,,,,,,
842,Podothecus acipenserinus,569.0,,843,,,,,,
843,Podothecus acipenserinus,519.0,,844,,,,,,
844,Artedius fenestrates,498.0,,845,,,,,,
845,Artedius fenestrates,449.0,,846,,,,,,
846,Artedius fenestrates,522.0,,847,,,,,,
847,Artedius fenestrates,561.0,,848,,,,,,
848,Artedius harringtoni,501.0,,849,,,,,,
849,Artedius harringtoni,455.0,,850,,,,,,
850,Artedius harringtoni,518.0,,851,,,,,,
851,Artedius harringtoni,558.0,,852,,,,,,
852,Artedius meanyi,496.0,,853,,,,,,
853,Artedius meanyi,451.0,,854,,,,,,
854,Artedius meanyi,518.0,,855,,,,,,
855,Artedius meanyi,518.0,,856,,,,,,
856,Ascelichthys rhodorus,501.0,,857,,,,,,
857,Ascelichthys rhodorus,444.0,,858,,,,,,
858,Ascelichthys rhodorus,520.0,,859,,,,,,
859,Ascelichthys rhodorus,564.0,,860,,,,,,
860,Bero elegans,507.0,,861,,,,,,
861,Bero elegans,452.0,,862,,,,,,
862,Bero elegans,527.0,,863,,,,,,
863,Bero elegans,562.0,,864,,,,,,
864,Clinocottus globiceps,523.0,,865,,,,,,
865,Clinocottus globiceps,443.0,,866,,,,,,
866,Clinocottus globiceps,549.0,,867,,,,,,
867,Clinocottus globiceps,617.0,,868,,,,,,
868,Enophrys bison,501.0,,869,,,,,,
869,Enophrys bison,437.0,,870,,,,,,
870,Enophrys bison,523.0,,871,,,,,,
871,Enophrys bison,565.0,,872,,,,,,
872,Enophrys diceraus,500.0,,873,,,,,,
873,Enophrys diceraus,428.0,,874,,,,,,
874,Enophrys diceraus,513.0,,875,,,,,,
875,Enophrys diceraus,555.0,,876,,,,,,
876,Gymnocanthus pistilliger,501.0,,877,,,,,,
877,Gymnocanthus pistilliger,446.0,,878,,,,,,
878,Gymnocanthus pistilliger,523.0,,879,,,,,,
879,Gymnocanthus pistilliger,549.0,,880,,,,,,
880,Gymnocanthus intermedius,504.0,,881,,,,,,
881,Gymnocanthus intermedius,448.0,,882,,,,,,
882,Gymnocanthus intermedius,516.0,,883,,,,,,
883,Gymnocanthus intermedius,530.0,,884,,,,,,
884,Hemilepidotus hemilepidotus,501.0,,885,,,,,,
885,Hemilepidotus hemilepidotus,481.0,,886,,,,,,
886,Hemilepidotus hemilepidotus,513.0,,887,,,,,,
887,Hemilepidotus hemilepidotus,567.0,,888,,,,,,
888,Hemilepidotus hemilepidotus,514.0,,889,,,,,,
889,Icelinus borealis,495.0,,890,,,,,,
890,Icelinus borealis,442.0,,891,,,,,,
891,Icelinus borealis,516.0,,892,,,,,,
892,Jordania zonope,500.0,,893,,,,,,
893,Jordania zonope,432.0,,894,,,,,,
894,Jordania zonope,521.0,,895,,,,,,
895,Leptocottus armatus,510.0,,896,,,,,,
896,Leptocottus armatus,432.0,,897,,,,,,
897,Leptocottus armatus,521.0,,898,,,,,,
898,Megalocottus platycephalus,514.0,,899,,,,,,
899,Megalocottus platycephalus,435.0,,900,,,,,,
900,Megalocottus platycephalus,510.0,,901,,,,,,
901,Megalocottus platycephalus,542.0,,902,,,,,,
902,Microcottus sellaris,505.0,,903,,,,,,
903,Microcottus sellaris,435.0,,904,,,,,,
904,Microcottus sellaris,510.0,,905,,,,,,
905,Microcottus sellaris,520.0,,906,,,,,,
906,Microcottus sellaris,542.0,,907,,,,,,
907,Myoxocephalus scorpius,506.0,,908,,,,,,
908,Myoxocephalus scorpius,453.0,,909,,,,,,
909,Myoxocephalus scorpius,520.0,,910,,,,,,
910,Myoxocephalus scorpius,553.0,,911,,,,,,
911,Myoxocephalus potyacanthocephalus,500.0,,912,,,,,,
912,Myoxocephalus potyacanthocephalus,443.0,,913,,,,,,
913,Myoxocephalus potyacanthocephalus,518.0,,914,,,,,,
914,Myoxocephalus potyacanthocephalus,521.0,,915,,,,,,
915,Myoxocephalus potyacanthocephalus,556.0,,916,,,,,,
916,Myoxocephalus stelleri,506.0,,917,,,,,,
917,Myoxocephalus stelleri,448.0,,918,,,,,,
918,Myoxocephalus stelleri,525.0,,919,,,,,,
919,Myoxocephalus stelleri,565.0,,920,,,,,,
920,Myoxocephalus brandti,506.0,,921,,,,,,
921,Myoxocephalus brandti,453.0,,922,,,,,,
922,Myoxocephalus brandti,523.0,,923,,,,,,
923,Myoxocephalus brandti,546.0,,924,,,,,,
924,Myoxocephalus brandti,565.0,,925,,,,,,
925,Myoxocephalus jack,507.0,,926,,,,,,
926,Myoxocephalus jack,455.0,,927,,,,,,
927,Myoxocephalus jack,520.0,,928,,,,,,
928,Myoxocephalus jack,526.0,,929,,,,,,
929,Oligocottus maculosus,520.0,,930,,,,,,
930,Oligocottus maculosus,447.0,,931,,,,,,
931,Oligocottus maculosus,559.0,,932,,,,,,
932,Oligocottus maculosus,620.0,,933,,,,,,
933,Scorpaenichthys marmoratus,500.0,,934,,,,,,
934,Scorpaenichthys marmoratus,443.0,,935,,,,,,
935,Scorpaenichthys marmoratus,523.0,,936,,,,,,
936,Scorpaenichthys marmoratus,565.0,,937,,,,,,
937,Taurulus bubalis,507.0,,938,,,,,,
938,Taurulus bubalis,460.0,,939,,,,,,
939,Taurulus bubalis,523.0,,940,,,,,,
940,Taurulus bubalis,561.0,,941,,,,,,
941,Triglops pingelii,485.0,,942,,,,,,
942,Triglops pingelii,435.0,,943,,,,,,
943,Triglops pingelii,520.0,,944,,,,,,
944,Triglopsis quadricornis,512.0,,945,,,,,,
945,Triglopsis quadricornis,450.0,,946,,,,,,
946,Triglopsis quadricornis,523.0,,947,,,,,,
947,Triglopsis quadricornis,556.0,,948,,,,,,
948,Batrachocottus baicalensis,509.0,,949,,,,,,
949,Batrachocottus baicalensis,450.0,,950,,,,,,
950,Batrachocottus baicalensis,521.0,,951,,,,,,
951,Batrachocottus multiradiatus,489.0,,952,,,,,,
952,Batrachocottus multiradiatus,447.0,,953,,,,,,
953,Batrachocottus multiradiatus,517.0,,954,,,,,,
954,Batrachocottus nikolskii,488.0,,955,,,,,,
955,Batrachocottus nikolskii,428.0,,956,,,,,,
956,Batrachocottus nikolskii,511.0,,957,,,,,,
957,Cottocomephorus inermis,494.0,,958,,,,,,
958,Cottocomephorus inermis,450.0,,959,,,,,,
959,Cottocomephorus inermis,520.0,,960,,,,,,
960,Cottocomephorus grewingkii,503.0,,961,,,,,,
961,Cottocomephorus grewingkii,449.0,,962,,,,,,
962,Cottocomephorus grewingkii,523.0,,963,,,,,,
963,Leocottus kesslerii,516.0,,964,,,,,,
964,Leocottus kesslerii,449.0,,965,,,,,,
965,Leocottus kesslerii,525.0,,966,,,,,,
966,Leocottus kesslerii,546.0,,967,,,,,,
967,Paracottus knerii,516.0,,968,,,,,,
968,Paracottus knerii,450.0,,969,,,,,,
969,Paracottus knerii,523.0,,970,,,,,,
970,Paracottus knerii,521.0,,971,,,,,,
971,Eumicrotremus orbis,494.0,,972,,,,,,
972,Eumicrotremus orbis,439.0,,973,,,,,,
973,Eumicrotremus orbis,521.0,,974,,,,,,
974,Eumicrotremus orbis,567.0,,975,,,,,,
975,Eumicrotremus orbis,520.0,,976,,,,,,
976,Blepsias cirrhosus,500.0,,977,,,,,,
977,Blepsias cirrhosus,457.0,,978,,,,,,
978,Blepsias cirrhosus,540.0,,979,,,,,,
979,Blepsias cirrhosus,600.0,,980,,,,,,
980,Hemitripterus villosus,503.0,,981,,,,,,
981,Hemitripterus villosus,454.0,,982,,,,,,
982,Hemitripterus villosus,518.0,,983,,,,,,
983,Hemitripterus villosus,560.0,,984,,,,,,
984,Hemitripterus villosus,518.0,,985,,,,,,
985,Nautichthys oculofasciatus,501.0,,986,,,,,,
986,Nautichthys oculofasciatus,452.0,,987,,,,,,
987,Nautichthys oculofasciatus,513.0,,988,,,,,,
988,Nautichthys oculofasciatus,513.0,,989,,,,,,
989,Hexagrammos decagrammus,497.0,,990,,,,,,
990,Hexagrammos decagrammus,461.0,,991,,,,,,
991,Hexagrammos decagrammus,524.0,,992,,,,,,
992,Hexagrammos decagrammus,566.0,,993,,,,,,
993,Hexagrammos decagrammus,528.0,,994,,,,,,
994,Hexagrammos octogrammus,523.0,,995,,,,,,
995,Hexagrammos octogrammus,422.0,,996,,,,,,
996,Hexagrammos octogrammus,552.0,,997,,,,,,
997,Hexagrammos octogrammus,615.0,,998,,,,,,
