comp_db_id,Full_Species,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id,LambdaMax
2039,Canis lupus familiaris,,,489.0,,,,,431.0
2040,Gobius paganellus,,491.0,,,,,,565.0
2041,Canis lupus familiaris,,,490.0,,,,,508.0
2042,Limenitis archippus,,,,490.0,,,,545.0
2043,Canis lupus familiaris,,,491.0,,,,,555.0
2044,Urocyon littoralis,,,492.0,,,,,432.0
2045,Gobiusculus flavescens,,494.0,,,,,,456.0
2046,Urocyon littoralis,,,493.0,,,,,555.0
2047,Limulus polyphemus,,,,493.0,,,,263.5
2048,Gobiusculus flavescens,,495.0,,,,,,531.0
2049,Vulpes vulpes,,,494.0,,,,,438.0
2050,Gobiusculus flavescens,,496.0,,,,,,553.0
2051,Vulpes vulpes,,,495.0,,,,,555.0
2052,Vulpes lagopus,,,496.0,,,,,555.0
2053,Malacosteus niger,,,,496.0,,,,548.0
2054,Felis catus,,,497.0,,,,,450.0
2055,Mamestra brassicae,,,,497.0,,,,520.0
2056,Felis catus,,,498.0,,,,,500.0
2057,Meganyctiphanes norvegica,,,,498.0,,,,490.0
2058,Felis catus,,,499.0,,,,,502.0
2059,Pomatoschistus minutus,,501.0,,,,,,447.0
2060,Felis catus,,,500.0,,,,,555.0
2061,Myrmecia croslandi,,,,500.0,,,,510.0
2062,Pomatoschistus minutus,,502.0,,,,,,548.0
2063,Mustela putorius furo,,,501.0,,,,,430.0
2064,Myrmecia vindex,,,,501.0,,,,550.0
2065,Pomatoschistus minutus,,503.0,,,,,,527.0
2066,Mustela putorius furo,,,502.0,,,,,505.0
2067,Mysis diluviana,,,,502.0,,,,255.0
2068,Tetrapturus audax,,504.0,,,,,,535.0
2069,Mustela putorius furo,,,503.0,,,,,558.0
2070,Mysis relicta,,,,503.0,,,,592.0
2071,Tetrapturus audax,,505.0,,,,,,609.0
2072,Nasua nasua,,,504.0,,,,,430.0
2073,Mysis salemaai,,,,504.0,,,,546.0
2074,Nasua nasua,,,505.0,,,,,555.0
2075,Kuhlia sandvicensis,,507.0,,,,,,436.0
2076,Potos flavus,,,506.0,,,,,548.0
2077,Kuhlia sandvicensis,,508.0,,,,,,488.0
2078,Potos flavus,,,507.0,,,,,555.0
2079,Neogonodactylus oerstedii,,,,507.0,,,,388.0
2080,Kuhlia sandvicensis,,509.0,,,,,,531.0
2081,Procyon lotor,,,508.0,,,,,503.0
2082,Procyon lotor,,,509.0,,,,,560.0
2083,Bodianus bilunnulatus,,511.0,,,,,,526.0
2084,Hipposideros speoris,,,510.0,,,,,430.0
2085,Bodianus bilunnulatus,,512.0,,,,,,545.0
2086,Hipposideros speoris,,,511.0,,,,,520.0
2087,Carollia perspicillata,,,512.0,,,,,365.0
2088,Nymphalis antiopa,,,,512.0,,,,534.0
2089,Symphodus melops,,514.0,,,,,,505.0
2090,Carollia perspicillata,,,513.0,,,,,500.0
2091,Odontodactylus brevirostris,,,,513.0,,,,535.0
2092,Symphodus melops,,515.0,,,,,,555.0
2093,Carollia perspicillata,,,514.0,,,,,540.0
2094,Odontodactylus scyllarus,,,,514.0,,,,528.0
2095,Symphodus melops,,516.0,,,,,,525.0
2096,Glossophaga soricina,,,515.0,,,,,365.0
2097,Glossophaga soricina,,,516.0,,,,,540.0
2098,Haplonycteris fischeri,,,517.0,,,,,358.0
2099,Orconectes virilis,,,,517.0,,,,562.0
2100,Lutjanus adetii,,519.0,,,,,,443.0
2101,Haplonycteris fischeri,,,518.0,,,,,553.0
2102,Lutjanus adetii,,520.0,,,,,,511.0
2103,Pteropus dasymallus,,,519.0,,,,,358.0
2104,Lutjanus adetii,,521.0,,,,,,526.0
2105,Pteropus dasymallus,,,520.0,,,,,553.0
2106,Pandalus borealis,,,,520.0,,,,500.0
2107,Lutjanus argentimaculatus,,522.0,,,,,,536.0
2108,Pteropus samoensis,,,521.0,,,,,360.0
2109,Lutjanus argentimaculatus,,523.0,,,,,,575.0
2110,Pteropus samoensis,,,522.0,,,,,553.0
2111,Myotis lucifugus,,,523.0,,,,,500.0
2112,Papilio xuthus,,,,523.0,,,,575.0
2113,Lutjanus bohar,,525.0,,,,,,424.0
2114,Myotis velifer,,,524.0,,,,,358.0
2115,Lutjanus bohar,,526.0,,,,,,494.0
2116,Myotis velifer,,,525.0,,,,,501.0
2117,Photinus versicolor,,,,525.0,,,,550.0
2118,Lutjanus bohar,,527.0,,,,,,518.0
2119,Myotis velifer,,,526.0,,,,,565.0
2120,Oryctolagus cuniculus,,,527.0,,,,,425.0
2121,Lutjanus carponotatus,,529.0,,,,,,454.0
2122,Oryctolagus cuniculus,,,528.0,,,,,523.0
2123,Pieris rapae,,,,528.0,,,,540.0
2124,Lutjanus carponotatus,,530.0,,,,,,519.0
2125,Didelphis aurita,,,529.0,,,,,362.0
2126,Lutjanus carponotatus,,531.0,,,,,,552.0
2127,Didelphis aurita,,,530.0,,,,,555.0
2128,Didelphis virginiana,,,531.0,,,,,493.0
2129,Pleuroncodes planipes,,,,531.0,,,,523.0
2130,Lutjanus erythropterus,,533.0,,,,,,446.0
2131,Didelphis virginiana,,,532.0,,,,,561.0
2132,Procambarus clarkii,,,,532.0,,,,575.0
2133,Lutjanus erythropterus,,534.0,,,,,,527.0
2134,Monodelphis domestica,,,533.0,,,,,362.0
2135,Lutjanus erythropterus,,535.0,,,,,,540.0
2136,Monodelphis domestica,,,534.0,,,,,555.0
2137,Pseudosquilla ciliata,,,,534.0,,,,301.0
2138,Lutjanus kasmira,,536.0,,,,,,430.0
2139,Thylamys elegans,,,535.0,,,,,365.0
2140,Lutjanus kasmira,,537.0,,,,,,487.0
2141,Thylamys elegans,,,536.0,,,,,505.0
2142,Lutjanus kasmira,,538.0,,,,,,518.0
2143,Thylamys elegans,,,537.0,,,,,565.0
2144,Isodon obesulus,,,538.0,,,,,508.0
2145,Rynchophorus ferrugineus,,,,538.0,,,,564.0
2146,Lutjanus malabaricus,,540.0,,,,,,408.0
2147,Isodon obesulus,,,539.0,,,,,509.0
2148,Schistocerca gregaria,,,,539.0,,,,514.0
2149,Lutjanus malabaricus,,541.0,,,,,,442.0
2150,Isodon obesulus,,,540.0,,,,,551.0
2151,Lutjanus malabaricus,,542.0,,,,,,529.0
2152,Setonix brachyurus,,,541.0,,,,,424.0
2153,Lutjanus malabaricus,,543.0,,,,,,541.0
2154,Setonix brachyurus,,,543.0,,,,,505.0
2155,Lutjanus quinquelineatus,,545.0,,,,,,444.0
2156,Setonix brachyurus,,,544.0,,,,,538.0
2157,Sesarma reticulatum,,,,544.0,,,,508.0
2158,Lutjanus quinquelineatus,,546.0,,,,,,520.0
2159,Lutjanus quinquelineatus,,547.0,,,,,,540.0
2160,Equus caballus,,,546.0,,,,,539.0
2161,Speyeria leto,,,,546.0,,,,552.0
2162,Aotus trivirgatus,,,547.0,,,,,500.0
2163,Lutjanus russellii,,549.0,,,,,,451.0
2164,Aotus trivirgatus,,,548.0,,,,,543.0
2165,Lutjanus russellii,,550.0,,,,,,530.0
2166,Callithrix jacchus jacchus,,,549.0,,,,,423.0
2167,Systellaspis debilis,,,,549.0,,,,500.0
2168,Lutjanus russellii,,551.0,,,,,,557.0
2169,Callithrix jacchus jacchus,,,550.0,,,,,548.0
2170,Callithrix jacchus jacchus,,,551.0,,,,,564.0
2171,Lutjanus sebae,,553.0,,,,,,430.0
2172,Cebus spp.,,,552.0,,,,,426.0
2173,Lutjanus sebae,,554.0,,,,,,521.0
2174,Cebus spp.,,,553.0,,,,,537.0
2175,Xenos peckii,,,,553.0,,,,272.5
2176,Lutjanus sebae,,555.0,,,,,,539.0
2177,Cebus spp.,,,554.0,,,,,563.0
2178,Leontopithecus rosalia rosalia,,,555.0,,,,,430.0
2179,Abudefduf abdominalis,,,,555.0,,,,519.0
2180,Lutjanus johnii,,557.0,,,,,,543.0
2181,Leontopithecus rosalia rosalia,,,556.0,,,,,548.0
2182,Abyssocottus korotneffi,,,,556.0,,,,494.0
2183,Lutjanus johnii,,558.0,,,,,,567.0
2184,Leontopithecus rosalia rosalia,,,557.0,,,,,561.0
2185,Sagiunus midas,,,558.0,,,,,428.0
2186,Sagiunus midas,,,559.0,,,,,550.0
2187,Acanthropagrus berda,,,,559.0,,,,566.0
2188,Mulloidichthys flavolineatus,,561.0,,,,,,480.0
2189,Saguinus fuscicollis,,,560.0,,,,,440.0
2190,Acanthropagrus major,,,,560.0,,,,525.0
2191,Mulloidichthys flavolineatus,,562.0,,,,,,523.0
2192,Saguinus fuscicollis,,,561.0,,,,,540.0
2193,Acanthropagrus schlegelii,,,,561.0,,,,563.0
2194,Saguinus fuscicollis,,,562.0,,,,,590.0
2195,Acanthurus achilles,,,,562.0,,,,532.0
2196,Mullus barbatus,,564.0,,,,,,380.0
2197,Saguinus oedipus,,,563.0,,,,,428.0
2198,Mullus barbatus,,565.0,,,,,,491.0
2199,Saguinus oedipus,,,564.0,,,,,546.0
2200,Mullus barbatus,,566.0,,,,,,533.0
2201,Saguinus oedipus,,,565.0,,,,,555.0
2202,Acerina cernua,,,,565.0,,,,267.5
2203,Saimiri sciureus,,,566.0,,,,,434.0
2204,Acipenser fulvescens,,,,566.0,,,,619.0
2205,Saimiri sciureus,,,567.0,,,,,550.0
2206,Ailuroedus crassirostris,,,,567.0,,,,283.5
2207,Saimiri sciureus,,,568.0,,,,,558.0
2208,Cercopithecus cephus,,,569.0,,,,,432.0
2209,Parupeneus multifasceatus,,571.0,,,,,,486.0
2210,Cercopithecus cephus,,,570.0,,,,,533.0
2211,Parupeneus multifasceatus,,572.0,,,,,,516.0
2212,Cercopithecus cephus,,,571.0,,,,,565.0
2213,Anas platyrhynchus,,,,571.0,,,,570.0
2214,Parupeneus multifasceatus,,573.0,,,,,,515.0
2215,Cercopithecus diana,,,572.0,,,,,432.0
2216,Anchoa mitchilli,,,,572.0,,,,541.0
2217,Cercopithecus diana,,,573.0,,,,,531.0
2218,Dissostichus mawsoni,,575.0,,,,,,414.0
2219,Cercopithecus diana,,,574.0,,,,,566.0
2220,Antimora rostrata,,,,574.0,,,,483.0
2221,Dissostichus mawsoni,,576.0,,,,,,490.0
2222,Cercopithecus petaurista,,,575.0,,,,,424.0
2223,Cercopithecus petaurista,,,576.0,,,,,534.0
2224,Cercopithecus petaurista,,,577.0,,,,,563.0
2225,Aptychotrema rostrata,,,,577.0,,,,281.0
2226,Pagothenia borchgrevinki,,579.0,,,,,,489.0
2227,Chlorocebus aethiops,,,578.0,,,,,434.0
2228,Chlorocebus aethiops,,,579.0,,,,,535.0
2229,Chlorocebus aethiops,,,580.0,,,,,566.0
2230,Trematomus bernacchii,,582.0,,,,,,416.0
2231,Erythrocebus patas,,,581.0,,,,,432.0
2232,Aristostomias tittmanni,,,,581.0,,,,551.0
2233,Trematomus bernacchii,,583.0,,,,,,490.0
2234,Erythrocebus patas,,,582.0,,,,,533.0
2235,Arothron meleagris,,,,582.0,,,,525.0
2236,Erythrocebus patas,,,583.0,,,,,566.0
2237,Asprocottus intermediius,,,,583.0,,,,512.0
2238,Macaca fascicularis,,,584.0,,,,,430.0
2239,Asteropteryx semipunctatus,,,,584.0,,,,538.0
2240,Trematomus hansoni,,586.0,,,,,,418.0
2241,Macaca fascicularis,,,585.0,,,,,531.0
2242,Trematomus hansoni,,587.0,,,,,,490.0
2243,Macaca fascicularis,,,586.0,,,,,561.0
2244,Macaca mulatta,,,587.0,,,,,434.0
2245,Macaca mulatta,,,588.0,,,,,536.0
2246,Trematomus loennbergii,,590.0,,,,,,426.0
2247,Macaca mulatta,,,589.0,,,,,562.0
2248,Trematomus loennbergii,,591.0,,,,,,490.0
2249,Miopithecus talapoin,,,590.0,,,,,429.0
2250,Miopithecus talapoin,,,591.0,,,,,533.0
2251,Bathylagus bericoides,,,,591.0,,,,500.0
2252,Miopithecus talapoin,,,592.0,,,,,564.0
2253,Bathylagus euryops,,,,592.0,,,,497.0
2254,Perca fluviatilis,,594.0,,,,,,535.0
2255,Papio papio,,,593.0,,,,,431.0
2256,Perca fluviatilis,,595.0,,,,,,615.0
2257,Papio papio,,,594.0,,,,,536.0
2258,Bathylagus longirostris,,,,594.0,,,,502.0
2259,Papio papio,,,595.0,,,,,564.0
2260,Batrachocottus baicalensis,,,,595.0,,,,262.5
2261,Sander lucioperca,,597.0,,,,,,530.0
2262,Cheirogaleus major,,,596.0,,,,,409.0
2263,Batrachocottus multiradiatus,,,,596.0,,,,260.0
2264,Sander lucioperca,,598.0,,,,,,598.0
2265,Cheirogaleus major,,,597.0,,,,,543.0
2266,Batrachocottus nicolskii,,,,597.0,,,,258.5
2267,Cheirogaleus medius,,,598.0,,,,,543.0
2268,Apodichthys flavidus,,600.0,,,,,,363.0
2269,Microcebus murinus,,,599.0,,,,,409.0
2270,Apodichthys flavidus,,601.0,,,,,,441.0
2271,Microcebus murinus,,,600.0,,,,,558.0
2272,Bodianus bilunulatus,,,,600.0,,,,545.0
2273,Apodichthys flavidus,,602.0,,,,,,529.0
2274,Mirza coquereli,,,601.0,,,,,409.0
2275,Apodichthys flavidus,,603.0,,,,,,567.0
2276,Mirza coquereli,,,602.0,,,,,558.0
2277,Bonapartia pedalioita,,,,602.0,,,,514.0
2278,Daubentonia madagascariensis,,,603.0,,,,,406.0
2279,Pholis omata,,605.0,,,,,,444.0
2280,Daubentonia madagascariensis,,,604.0,,,,,543.0
2281,Brachydanio rerio,,,,604.0,,,,556.0
2282,Pholis omata,,606.0,,,,,,528.0
2283,Galago senegalensis,,,605.0,,,,,545.0
2284,Pholis omata,,607.0,,,,,,560.0
2285,Otolemur crassicaudatus,,,606.0,,,,,507.0
2286,Canthidermis maculatus,,,,606.0,,,,486.0
2287,Pholis omata,,608.0,,,,,,526.0
2288,Otolemur crassicaudatus,,,607.0,,,,,543.0
2289,Pholis omata,,609.0,,,,,,561.0
2290,Otolemur garnettii,,,608.0,,,,,545.0
2291,Carassius carassius,,,,608.0,,,,265.0
2292,Homo sapiens,,,609.0,,,,,419.0
2293,Pholis laeta,,611.0,,,,,,449.0
2294,Homo sapiens,,,610.0,,,,,496.0
2295,Cebus sp.,,,,610.0,,,,563.0
2296,Pholis laeta,,612.0,,,,,,527.0
2297,Homo sapiens,,,611.0,,,,,531.0
2298,Pholis laeta,,613.0,,,,,,562.0
2299,Homo sapiens,,,612.0,,,,,558.0
2300,Avahi laniger,,,613.0,,,,,558.0
2301,Eulemur fulvus fulvus,,,614.0,,,,,437.0
2302,Chaetodon kleinii,,,,614.0,,,,530.0
2303,Abudefduf abdominalis,,616.0,,,,,,464.0
2304,Eulemur fulvus fulvus,,,615.0,,,,,545.0
2305,Abudefduf abdominalis,,617.0,,,,,,457.0
2306,Lemur catta,,,616.0,,,,,437.0
2307,Lemur catta,,,617.0,,,,,545.0
2308,Lepilemur ruficaudatus,,,618.0,,,,,416.0
2309,Chauliodus sloanei,,,,618.0,,,,488.0
2310,Lepilemur ruficaudatus,,,619.0,,,,,543.0
2311,Chromis hanui,,621.0,,,,,,483.0
2312,Loris tardigradus,,,620.0,,,,,543.0
2313,Chromis hanui,,622.0,,,,,,470.0
2314,Pithecia pithecia,,,621.0,,,,,428.0
2315,Chlamydera nuchalis,,,,621.0,,,,289.5
2316,Chromis hanui,,623.0,,,,,,514.0
2317,Pithecia pithecia,,,622.0,,,,,537.0
2318,Pithecia pithecia,,,623.0,,,,,563.0
2319,Carlito syrichta,,,624.0,,,,,558.0
2320,Chromis ovalis,,,,624.0,,,,518.0
2321,Chromis ovalis,,626.0,,,,,,473.0
2322,Cephalopachus bancanus,,,625.0,,,,,543.0
2323,Elephas maximus,,,626.0,,,,,419.0
2324,Chromis vanderbilti,,,,626.0,,,,522.0
2325,Elephas maximus,,,627.0,,,,,552.0
2326,Chromis verater,,,,627.0,,,,514.0
2327,Loxodonta africana,,,628.0,,,,,419.0
2328,Citellus lateralis,,,,628.0,,,,520.0
2329,Loxodonta africana,,,629.0,,,,,552.0
2330,Cavia porcellus,,,630.0,,,,,400.0
2331,Clupea harengus,,,,630.0,,,,257.5
2332,Cavia porcellus,,,631.0,,,,,530.0
2333,Chromis verater,,633.0,,,,,,471.0
2334,Mesocricetus auratus,,,632.0,,,,,508.0
2335,Comephorus dybowskii,,,,632.0,,,,250.0
2336,Mesocricetus brandti,,,633.0,,,,,506.0
2337,Conger conger,,,,633.0,,,,487.0
2338,Phodopus sungorus,,,634.0,,,,,360.0
2339,Dascyllus albisella,,636.0,,,,,,386.0
2340,Phodopus sungorus,,,635.0,,,,,499.0
2341,Coregonus clupeoides,,,,635.0,,,,536.0
2342,Dascyllus albisella,,637.0,,,,,,483.0
2343,Phodopus sungorus,,,636.0,,,,,500.0
2344,Coregonus lavaretus,,,,636.0,,,,273.5
2345,Dascyllus albisella,,638.0,,,,,,470.0
2346,Geomys bursarius,,,637.0,,,,,360.0
2347,Dascyllus albisella,,639.0,,,,,,514.0
2348,Geomys bursarius,,,638.0,,,,,497.0
2349,Cottinella boulengeri,,,,638.0,,,,251.0
2350,Geomys bursarius,,,639.0,,,,,505.0
2351,Cottocomephorus grewingki,,,,639.0,,,,523.0
2352,Thomomys bottae,,,640.0,,,,,367.0
2353,Cottocomephorus inermis,,,,640.0,,,,263.0
2354,Plectroglyphidodon johnstonianus,,642.0,,,,,,518.0
2355,Thomomys bottae,,,641.0,,,,,505.0
2356,Cottus kessleri,,,,641.0,,,,546.0
2357,Meriones unguiculatus,,,642.0,,,,,360.0
2358,Pomacentrus melanochir,,644.0,,,,,,502.0
2359,Meriones unguiculatus,,,643.0,,,,,493.0
2360,Mus musculus,,,644.0,,,,,359.0
2361,Ctenomys magellanicus,,,,644.0,,,,510.0
2362,Pomacentrus melanochir,,646.0,,,,,,560.0
2363,Mus musculus,,,645.0,,,,,498.0
2364,Ctenomys talarum,,,,645.0,,,,510.0
2365,Mus musculus,,,646.0,,,,,512.0
2366,Cymatogaster aggregata,,,,646.0,,,,529.0
2367,Rattus rattus,,,647.0,,,,,359.0
2368,Rattus rattus,,,648.0,,,,,498.0
2369,Stegastes fasciolatus,,650.0,,,,,,470.0
2370,Rattus rattus,,,649.0,,,,,522.0
2371,Stegastes fasciolatus,,651.0,,,,,,528.0
2372,Octodon degus,,,650.0,,,,,360.0
2373,Dama dama,,,,650.0,,,,543.0
2374,Octodon degus,,,651.0,,,,,500.0
2375,Damalichthys vacca,,,,651.0,,,,545.0
2376,Thunnus albacares,,653.0,,,,,,426.0
2377,Octodon degus,,,652.0,,,,,506.0
2378,Danaus plexippus,,,,652.0,,,,554.0
2379,Thunnus albacares,,654.0,,,,,,485.0
2380,Spalacopus cyanus,,,653.0,,,,,365.0
2381,Danio aequipinnatus,,,,653.0,,,,560.0
2382,Spalacopus cyanus,,,654.0,,,,,500.0
2383,Dascyllus albisella,,,,654.0,,,,510.0
2384,Acanthopagrus butcheri,,656.0,,,,,,476.0
2385,Spalacopus cyanus,,,655.0,,,,,505.0
2386,Dasyatis kuhlii,,,,655.0,,,,276.0
2387,Acanthopagrus butcheri,,657.0,,,,,,545.0
2388,Glaucomys sabrinus,,,656.0,,,,,512.0
2389,Acanthopagrus butcheri,,658.0,,,,,,575.0
2390,Sciurus carolinensis,,,657.0,,,,,444.0
2391,Sciurus carolinensis,,,658.0,,,,,543.0
2392,Diplodus annularis,,660.0,,,,,,458.0
2393,Spermophilus beecheyi,,,659.0,,,,,437.0
2394,Diplodus annularis,,661.0,,,,,,537.0
2395,Spermophilus beecheyi,,,660.0,,,,,519.0
2396,Spermophilus lateralis,,,661.0,,,,,435.0
2397,Spermophilus lateralis,,,662.0,,,,,520.0
2398,Sphyraena barracuda,,664.0,,,,,,531.0
2399,Spermophilus tridecemlineatus,,,663.0,,,,,437.0
2400,Dissostichus mawsoni,,,,663.0,,,,255.0
2401,Spermophilus tridecemlineatus,,,664.0,,,,,517.0
2402,Dolichonyx orzivorous,,,,664.0,,,,285.0
2403,Acantholumpenus mackayi,,666.0,,,,,,450.0
2404,Tupaia glis,,,665.0,,,,,445.0
2405,Dromiceius novae-hollandae,,,,665.0,,,,564.0
2406,Acantholumpenus mackayi,,667.0,,,,,,519.0
2407,Tupaia glis,,,666.0,,,,,555.0
2408,Buteo jamaicensis,,,667.0,,,,,501.0
2409,Anoplarchus purpurescens,,669.0,,,,,,444.0
2410,Buteo buteo,,,668.0,,,,,405.0
2411,Anoplarchus purpurescens,,670.0,,,,,,523.0
2412,Buteo buteo,,,669.0,,,,,449.0
2413,Embiotoca jacksoni,,,,669.0,,,,533.0
2414,Anoplarchus purpurescens,,671.0,,,,,,562.0
2415,Buteo buteo,,,670.0,,,,,504.0
2416,Embiotoca lateralis,,,,670.0,,,,270.0
2417,Buteo buteo,,,671.0,,,,,567.0
2418,Chirolophis japonicus,,673.0,,,,,,455.0
2419,Accipiter nisus,,,672.0,,,,,405.0
2420,Chirolophis japonicus,,674.0,,,,,,520.0
2421,Accipiter nisus,,,673.0,,,,,449.0
2422,Chirolophis japonicus,,675.0,,,,,,550.0
2423,Accipiter nisus,,,674.0,,,,,504.0
2424,Etroplus suratensis,,,,674.0,,,,550.0
2425,Accipiter nisus,,,675.0,,,,,567.0
2426,Ernogrammus hexagrammus,,677.0,,,,,,445.0
2427,Anas platyrhynchos,,,676.0,,,,,415.0
2428,Ernogrammus hexagrammus,,678.0,,,,,,515.0
2429,Anas platyrhynchos,,,677.0,,,,,452.0
2430,Ernogrammus hexagrammus,,679.0,,,,,,548.0
2431,Anas platyrhynchos,,,678.0,,,,,505.0
2432,Anas platyrhynchos,,,679.0,,,,,506.0
2433,Lumpenus sagitta,,681.0,,,,,,434.0
2434,Anas platyrhynchos,,,680.0,,,,,567.0
2435,Lumpenus sagitta,,682.0,,,,,,520.0
2436,Anas platyrhynchos domesiticus,,,681.0,,,,,415.0
2437,Anas platyrhynchos domesiticus,,,682.0,,,,,426.0
2438,Anas platyrhynchos domesiticus,,,683.0,,,,,449.0
2439,Opisthocentrus ocellatus,,685.0,,,,,,442.0
2440,Anas platyrhynchos domesiticus,,,684.0,,,,,456.0
2441,Gekko gecko,,,,684.0,,,,521.0
2442,Opisthocentrus ocellatus,,686.0,,,,,,521.0
2443,Anas platyrhynchos domesiticus,,,685.0,,,,,501.0
2444,Geoclemys reevesii,,,,685.0,,,,650.0
2445,Opisthocentrus ocellatus,,687.0,,,,,,557.0
2446,Geotria australis,,,,686.0,,,,615.0
2447,Anas platyrhynchos domesiticus,,,687.0,,,,,504.0
2448,Pholidapus dybowsky,,689.0,,,,,,465.0
2449,Anas platyrhynchos domesiticus,,,688.0,,,,,505.0
2450,Pholidapus dybowsky,,690.0,,,,,,546.0
2451,Anas platyrhynchos domesiticus,,,689.0,,,,,570.0
2452,Pholidapus dybowsky,,691.0,,,,,,555.0
2453,Pholidapus dybowsky,,692.0,,,,,,578.0
2454,Caprimulgus europaeus,,,691.0,,,,,406.0
2455,Hexagrammos octagrammus,,,,691.0,,,,625.0
2456,Pholidapus dybowsky,,693.0,,,,,,605.0
2457,Dromiceius novae-hollandiae,,,692.0,,,,,502.0
2458,Phytichthys chirus,,694.0,,,,,,522.0
2459,Dromiceius novae-hollandiae,,,693.0,,,,,567.0
2460,Phytichthys chirus,,695.0,,,,,,445.0
2461,Larus atricilla,,,694.0,,,,,508.0
2462,Howella sherborni,,,,694.0,,,,432.0
2463,Phytichthys chirus,,696.0,,,,,,548.0
2464,Larus atricilla,,,695.0,,,,,568.0
2465,Phytichthys chirus,,697.0,,,,,,609.0
2466,Columba livia,,,696.0,,,,,409.0
2467,Columba livia,,,697.0,,,,,453.0
2468,Hypsurus caryi,,,,697.0,,,,269.5
2469,Stichaeopsis nana,,699.0,,,,,,525.0
2470,Columba livia,,,698.0,,,,,506.0
2471,Stichaeopsis nana,,700.0,,,,,,540.0
2472,Columba livia,,,699.0,,,,,507.0
2473,Idiacanthus fasciola,,,,699.0,,,,485.0
2474,Stichaeopsis nana,,701.0,,,,,,600.0
2475,Columba livia,,,700.0,,,,,567.0
2476,Isoodon obesulus,,,,700.0,,,,551.0
2477,Stichaeus grigorjewi,,702.0,,,,,,502.0
2478,Coturnix coturnix,,,701.0,,,,,418.0
2479,Stichaeus grigorjewi,,703.0,,,,,,450.0
2480,Coturnix coturnix,,,702.0,,,,,450.0
2481,Kuhlia sandvicensis,,,,702.0,,,,518.0
2482,Stichaeus grigorjewi,,704.0,,,,,,517.0
2483,Coturnix coturnix,,,703.0,,,,,505.0
2484,Lampanychtus ater,,,,704.0,,,,485.0
2485,Stichaeus nozawae,,706.0,,,,,,450.0
2486,Coturnix coturnix,,,705.0,,,,,567.0
2487,Stichaeus nozawae,,707.0,,,,,,518.0
2488,Gallus gallus,,,706.0,,,,,418.0
2489,Gallus gallus,,,707.0,,,,,455.0
2490,Xiphister mucosus,,709.0,,,,,,443.0
2491,Gallus gallus,,,708.0,,,,,506.0
2492,Lepidion eques,,,,708.0,,,,481.0
2493,Xiphister mucosus,,710.0,,,,,,520.0
2494,Gallus gallus,,,709.0,,,,,507.0
2495,Leptocottus armatus,,,,709.0,,,,503.0
2496,Xiphister mucosus,,711.0,,,,,,559.0
2497,Gallus gallus,,,710.0,,,,,569.0
2498,Xiphister atropurpureus,,712.0,,,,,,503.0
2499,Meleagris gallopavo,,,711.0,,,,,420.0
2500,Limnocottus bergianus,,,,711.0,,,,254.0
2501,Xiphister atropurpureus,,713.0,,,,,,449.0
2502,Meleagris gallopavo,,,712.0,,,,,459.0
2503,Limnocottus eurystomus,,,,712.0,,,,260.0
2504,Xiphister atropurpureus,,714.0,,,,,,521.0
2505,Meleagris gallopavo,,,713.0,,,,,504.0
2506,Limnocottus griseus,,,,713.0,,,,254.0
2507,Xiphister atropurpureus,,715.0,,,,,,562.0
2508,Meleagris gallopavo,,,714.0,,,,,505.0
2509,Limnocottus pallidus,,,,714.0,,,,500.0
2510,Xiphister atropurpureus,,716.0,,,,,,520.0
2511,Meleagris gallopavo,,,715.0,,,,,563.0
2512,Xiphister atropurpureus,,717.0,,,,,,559.0
2513,Pavo cristatus,,,716.0,,,,,424.0
2514,Peprilus simillimus,,718.0,,,,,,496.0
2515,Pavo cristatus,,,717.0,,,,,457.0
2516,Melanochromus vermivorous,,,,717.0,,,,278.5
2517,Peprilus simillimus,,719.0,,,,,,437.0
2518,Pavo cristatus,,,718.0,,,,,504.0
2519,Peprilus simillimus,,720.0,,,,,,523.0
2520,Pavo cristatus,,,719.0,,,,,505.0
2521,Peprilus simillimus,,721.0,,,,,,524.0
2522,Pavo cristatus,,,720.0,,,,,566.0
2523,Corvus frugilegus,,,721.0,,,,,497.0
2524,Trichodon trichodon,,723.0,,,,,,364.0
2525,Corvus frugilegus,,,722.0,,,,,504.0
2526,Meleagris gallopavo,,,,722.0,,,,282.5
2527,Trichodon trichodon,,724.0,,,,,,519.0
2528,Corvus frugilegus,,,723.0,,,,,565.0
2529,Trichodon trichodon,,725.0,,,,,,561.0
2530,Amadina fasciata,,,724.0,,,,,369.0
2531,Trichodon trichodon,,726.0,,,,,,520.0
2532,Amadina fasciata,,,725.0,,,,,448.0
2533,Metriaclima zebra,,,,725.0,,,,482.0
2534,Amadina fasciata,,,726.0,,,,,500.0
2535,Micrometrus aurora,,,,726.0,,,,273.0
2536,Amadina fasciata,,,727.0,,,,,503.0
2537,Micrometrus minimus,,,,727.0,,,,277.0
2538,Zanclus cornutus,,729.0,,,,,,517.0
2539,Amadina fasciata,,,728.0,,,,,563.0
2540,Taeniopygia guttata,,,729.0,,,,,370.0
2541,Mugil cephalus,,,,729.0,,,,520.0
2542,Lycodes pacificus,,731.0,,,,,,433.0
2543,Taeniopygia guttata,,,730.0,,,,,430.0
2544,Lycodes pacificus,,732.0,,,,,,521.0
2545,Taeniopygia guttata,,,731.0,,,,,503.0
